"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.F3-J43-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.61","3","1","FALSE","CM084275_1_529161.1, CM084279_1_32641182.1, CM084265_1_64196884.0, CM084265_1_69004214.0, CM084271_1_43860497.1, CM084270_1_19464668.0, CM084278_1_20689091.0, CM084269_1_36339693.1, CM084267_1_52593775.1, CM084264_1_68634815.1, CM084266_1_69314168.1, CM084275_1_25388529.1, CM084264_1_64487818.1, CM084272_1_18553681.1, CM084274_1_4730089.1, CM084265_1_70595159.1, CM084267_1_2652515.0, CM084270_1_32126089.0, CM084265_1_959807.1, CM084269_1_15809932.1, CM084270_1_46590815.0, CM084271_1_30532481.1, CM084270_1_47076316.1, CM084264_1_71718001.1, CM084274_1_4795052.1, CM084266_1_68322194.1, CM084265_1_58487818.1, CM084275_1_25393266.1, CM084279_1_161458.1, CM084274_1_4792351.1, CM084266_1_23295283.0, CM084265_1_790962.1, CM084278_1_16774020.1, CM084265_1_66141859.1, CM084264_1_66525864.0, CM084277_1_18541349.0, CM084269_1_47265300.0, CM084270_1_39395894.0, CM084273_1_32683016.1, CM084276_1_61700.1, CM084277_1_10417489.0, CM084264_1_6956767.0, CM084270_1_47077588.0, CM084270_1_39395973.0, CM084269_1_1556257.1, CM084266_1_70706208.1, CM084278_1_24948349.1, CM084268_1_50323439.1, CM084266_1_64164374.1, CM084274_1_5566177.0"
"12","adapter_trim.F3-J45-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.5","1","1","TRUE","CM084279_1_33759502.0, CM084266_1_71319410.0, CM084278_1_22654265.1, CM084271_1_30532519.0, CM084279_1_10149547.1, CM084274_1_4709636.1, CM084265_1_64585921.0, CM084274_1_4788669.1, CM084275_1_8878522.0, CM084269_1_12905572.1, CM084265_1_71265328.1, CM084265_1_69924624.0, CM084271_1_19655939.1, CM084271_1_44075859.0, CM084275_1_25395462.0, CM084271_1_43920589.1, CM084276_1_37987483.0, CM084269_1_43524104.1, CM084266_1_69793914.1, CM084275_1_524594.1, CM084269_1_15799397.1, CM084266_1_57888563.0, CM084279_1_10159275.0, CM084266_1_69545761.0, CM084274_1_4863301.1, CM084275_1_524614.0, CM084265_1_71265272.1, CM084265_1_71820726.1, CM084270_1_42348997.0, CM084266_1_52832550.1, CM084274_1_4863175.0, CM084279_1_32640578.0, CM084271_1_44086137.1, CM084264_1_6990394.1, CM084272_1_1894338.1, CM084268_1_50219227.0, CM084274_1_4726638.1, CM084272_1_33546605.0, CM084264_1_72054047.0, CM084265_1_59221322.0, CM084266_1_71317540.1, CM084275_1_40519747.1, CM084269_1_1567491.1, CM084276_1_38970473.1, CM084265_1_71925442.1, CM084271_1_26332979.1, CM084269_1_12905592.0, CM084264_1_72118711.1, CM084278_1_20689091.0, CM084269_1_15827787.1"
"13","adapter_trim.F3-J14-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.46","2","1","FALSE","CM084278_1_8558512.0, CM084275_1_327388.0, CM084279_1_10156950.1, CM084278_1_22667330.1, CM084269_1_15798357.1, CM084265_1_1816564.0, CM084265_1_70597838.0, CM084276_1_37353202.1, CM084267_1_4505260.0, CM084265_1_64733395.0, CM084271_1_44134413.1, CM084268_1_50202339.0, CM084269_1_15799430.1, CM084271_1_274033.1, CM084264_1_73291573.0, CM084278_1_20736228.1, CM084265_1_71265331.1, CM084271_1_257176.0, CM084271_1_43817223.0, CM084276_1_61700.0, CM084273_1_31863596.1, CM084264_1_26773690.0, CM084271_1_26325742.1, CM084273_1_31864421.0, CM084266_1_23295283.1, CM084273_1_32683005.0, CM084274_1_6125439.0, CM084266_1_70531188.0, CM084274_1_4695204.0, CM084267_1_8687374.1, CM084269_1_47265506.0, CM084274_1_4726638.0, CM084279_1_10156950.1, CM084265_1_70609247.1, CM084264_1_8099096.0, CM084268_1_3704024.1, CM084264_1_26773690.0, CM084278_1_23542552.0, CM084277_1_36521175.0, CM084265_1_68868202.0, CM084264_1_26773648.1, CM084271_1_19934424.1, CM084278_1_23541026.0, CM084269_1_41809353.1, CM084270_1_26890196.0, CM084278_1_23541019.0, CM084268_1_3703420.0, CM084271_1_44086160.1, CM084272_1_33454573.1, CM084272_1_18193991.0"
"14","adapter_trim.F3-J29-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.24","2","1","FALSE","CM084264_1_71721959.0, CM084272_1_18194995.1, CM084268_1_2832740.0, CM084276_1_4238165.0, CM084275_1_25393266.0, CM084265_1_68074364.0, CM084265_1_1062071.1, CM084275_1_40706380.0, CM084264_1_34297313.0, CM084277_1_30505565.0, CM084273_1_32698908.1, CM084272_1_33452076.0, CM084270_1_13944196.0, CM084278_1_22667331.0, CM084266_1_64723748.1, CM084266_1_70400406.1, CM084265_1_64586069.1, CM084269_1_1558041.1, CM084274_1_21933138.0, CM084276_1_38797638.0, CM084269_1_1572991.1, CM084278_1_20695466.0, CM084266_1_69625521.1, CM084273_1_32683023.0, CM084275_1_39491725.1, CM084266_1_23295949.0, CM084268_1_50681648.0, CM084265_1_70609247.0, CM084278_1_22660266.1, CM084274_1_11619978.1, CM084278_1_16773822.0, CM084265_1_64581822.0, CM084266_1_23295283.0, CM084266_1_68960355.0, CM084264_1_65408.0, CM084266_1_69085566.1, CM084271_1_257149.0, CM084272_1_18188802.1, CM084276_1_38785504.1, CM084266_1_69806294.1, CM084269_1_15806965.0, CM084267_1_728194.1, CM084277_1_30168106.1, CM084270_1_39395914.0, CM084274_1_41688609.1, CM084266_1_69051092.0, CM084279_1_161176.0, CM084266_1_57888961.0, CM084265_1_68072879.0, CM084265_1_72071374.1"
"15","adapter_trim.F3-J44-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.82","3","1","FALSE","CM084279_1_32917232.0, CM084267_1_48167433.0, CM084275_1_23095265.0, CM084276_1_1852865.1, CM084269_1_1567360.0, CM084264_1_2740171.0, CM084264_1_73311149.0, CM084268_1_1326636.0, CM084279_1_1070298.0, CM084266_1_62462208.1, CM084276_1_38287449.1, CM084278_1_29698392.0, CM084268_1_2696122.0, CM084265_1_72368298.0, CM084271_1_44104300.1, CM084269_1_43527808.0, CM084271_1_37244938.1, CM084279_1_992716.0, CM084268_1_22932623.1, CM084277_1_30642880.1, CM084271_1_274096.1, CM084271_1_12812951.0, CM084268_1_50682932.0, CM084279_1_32640625.1, CM084277_1_36521569.0, CM084264_1_70188213.1, CM084274_1_4869825.0, CM084278_1_4074311.0, CM084275_1_39776646.1, CM084264_1_74721251.0, CM084275_1_39776469.1, CM084264_1_64487818.0, CM084274_1_4708745.0, CM084266_1_70707506.1, CM084278_1_5144637.1, CM084275_1_400276.1, CM084265_1_68807625.0, CM084272_1_33597692.0, CM084264_1_6956767.1, CM084274_1_4795058.0, CM084265_1_72991915.0, CM084265_1_71825876.0, CM084279_1_10157014.0, CM084265_1_1229890.1, CM084270_1_8444572.1, CM084264_1_34294476.0, CM084269_1_15828545.0, CM084266_1_65298589.1, CM084279_1_1512885.0, CM084274_1_4686932.1"
"16","adapter_trim.F3-J41-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.4","2","1","FALSE","CM084277_1_1868384.1, CM084275_1_120808.0, CM084279_1_1196450.0, CM084264_1_72054047.0, CM084278_1_23540735.0, CM084274_1_4709636.1, CM084272_1_1894332.1, CM084279_1_32640622.0, CM084275_1_529161.1, CM084264_1_6151084.1, CM084271_1_760000.0, CM084279_1_32666436.1, CM084266_1_69793931.1, CM084272_1_1726223.1, CM084264_1_73152528.1, CM084269_1_46694331.1, CM084271_1_44077305.1, CM084264_1_64487845.0, CM084266_1_69623581.1, CM084278_1_20600197.1, CM084265_1_71925452.0, CM084276_1_38775936.1, CM084278_1_8558512.0, CM084278_1_20625152.1, CM084269_1_47255820.0, CM084264_1_70188206.0, CM084267_1_9176202.0, CM084274_1_4863917.0, CM084271_1_43868201.0, CM084279_1_32917232.0, CM084265_1_71925452.0, CM084265_1_68808047.0, CM084273_1_31865817.0, CM084272_1_33497675.1, CM084265_1_73060812.0, CM084265_1_59221301.1, CM084270_1_19464672.0, CM084279_1_32973101.1, CM084271_1_1054026.1, CM084269_1_1555094.0, CM084277_1_30505565.0, CM084265_1_1062161.0, CM084275_1_23095308.1, CM084265_1_60313980.1, CM084276_1_38785557.0, CM084279_1_32640564.0, CM084265_1_68869496.0, CM084265_1_59221281.0, CM084264_1_74183870.0, CM084267_1_6420828.0"
"17","adapter_trim.F3-J28-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.46","1","1","TRUE","CM084265_1_65268038.0, CM084264_1_61227529.0, CM084264_1_73349423.0, CM084277_1_36521175.0, CM084268_1_2696122.0, CM084267_1_832157.1, CM084272_1_36474231.1, CM084274_1_4861946.0, CM084271_1_257113.1, CM084264_1_75278300.1, CM084278_1_20732805.0, CM084268_1_49721854.0, CM084278_1_23536520.0, CM084278_1_20861266.1, CM084268_1_42008.1, CM084271_1_43860456.1, CM084264_1_69298657.1, CM084268_1_18512752.0, CM084265_1_72074244.0, CM084278_1_23541775.1, CM084277_1_30027539.1, CM084275_1_66811.0, CM084276_1_38775924.0, CM084270_1_47076329.0, CM084267_1_6421555.0, CM084271_1_218843.0, CM084265_1_73060812.0, CM084265_1_65204740.0, CM084269_1_1567360.0, CM084273_1_31864421.1, CM084265_1_71899680.0, CM084268_1_50202339.1, CM084273_1_32698886.0, CM084274_1_4788621.0, CM084276_1_1856639.1, CM084271_1_3820313.0, CM084271_1_760000.0, CM084266_1_69625511.0, CM084264_1_70466152.1, CM084267_1_6420853.1, CM084276_1_4238176.1, CM084273_1_31862397.1, CM084276_1_25807604.0, CM084275_1_40519747.0, CM084265_1_66143640.1, CM084275_1_40519747.0, CM084266_1_65347078.0, CM084269_1_47255758.1, CM084271_1_44104300.1, CM084267_1_50993981.0"
"18","adapter_trim.F3-J21-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.24","1","1","TRUE","CM084273_1_32683023.0, CM084272_1_18170845.0, CM084264_1_70466179.1, CM084266_1_61737006.0, CM084264_1_74800272.0, CM084272_1_33453891.1, CM084271_1_274096.0, CM084265_1_71795197.0, CM084270_1_10496921.1, CM084264_1_69902963.1, CM084265_1_68074364.0, CM084266_1_71166449.1, CM084264_1_72011634.0, CM084265_1_60316158.0, CM084278_1_20867809.1, CM084265_1_68808156.0, CM084268_1_3703420.1, CM084278_1_20630020.1, CM084265_1_68072879.0, CM084270_1_10496921.0, CM084266_1_57888563.1, CM084271_1_290001.0, CM084272_1_1883699.1, CM084272_1_36474234.1, CM084265_1_64784798.0, CM084265_1_71831292.1, CM084266_1_46766307.1, CM084268_1_1326648.1, CM084273_1_42287254.1, CM084264_1_6990362.1, CM084265_1_69381455.0, CM084268_1_3261991.1, CM084277_1_30026693.0, CM084269_1_1556132.0, CM084274_1_4727166.0, CM084273_1_42252907.0, CM084273_1_31862314.0, CM084276_1_38961028.0, CM084268_1_28845446.1, CM084278_1_20689098.0, CM084276_1_20157067.1, CM084276_1_38772835.0, CM084269_1_43525271.0, CM084269_1_40338578.0, CM084269_1_1567498.1, CM084278_1_16774412.0, CM084273_1_31862312.1, CM084271_1_3818665.1, CM084266_1_1230887.1, CM084265_1_68074364.0"
"19","adapter_trim.F3-J3-pH8.bam","adapter_trim.F2-B15-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.46","2","1","FALSE","CM084265_1_73061223.1, CM084266_1_57882581.0, CM084265_1_66141834.0, CM084267_1_2652515.1, CM084272_1_1596808.0, CM084270_1_4920911.1, CM084266_1_38532344.1, CM084269_1_1567498.1, CM084274_1_4694494.1, CM084268_1_50739238.1, CM084266_1_70940178.0, CM084279_1_649298.1, CM084278_1_23540722.1, CM084275_1_25400810.0, CM084266_1_58087784.1, CM084273_1_31862649.1, CM084269_1_35642171.0, CM084265_1_64969584.0, CM084268_1_50681546.1, CM084271_1_44075859.0, CM084275_1_529192.0, CM084265_1_71794444.0, CM084267_1_48167385.0, CM084266_1_57888582.0, CM084276_1_54402.0, CM084278_1_31960635.1, CM084273_1_42253151.1, CM084271_1_379011.1, CM084267_1_30270830.0, CM084268_1_3699701.1, CM084278_1_32252661.1, CM084269_1_46688972.1, CM084268_1_28845513.1, CM084279_1_32652220.0, CM084273_1_31862197.1, CM084266_1_59802398.0, CM084268_1_45574.0, CM084274_1_42859583.0, CM084269_1_4636404.1, CM084272_1_2073150.1, CM084268_1_3695260.1, CM084266_1_71148884.0, CM084268_1_14768218.0, CM084267_1_6421475.1, CM084279_1_31409239.1, CM084271_1_37237149.0, CM084265_1_65233017.0, CM084276_1_20157233.0, CM084266_1_67097920.0, CM084264_1_26773690.0"
"20","adapter_trim.F3-J47-pH8.bam","adapter_trim.F2-B5-pH8.bam","adapter_trim.F2-B12-pH8.bam","0.46","1","1","TRUE","CM084272_1_33452076.0, CM084269_1_15828548.0, CM084266_1_50301498.0, CM084265_1_64733351.1, CM084265_1_71800566.1, CM084264_1_66439654.1, CM084272_1_1891482.0, CM084266_1_68910397.0, CM084264_1_72054055.0, CM084270_1_9408158.1, CM084265_1_65322123.1, CM084268_1_1508040.1, CM084269_1_1567129.1, CM084266_1_68919262.1, CM084274_1_4862951.1, CM084271_1_44134607.0, CM084273_1_42253159.1, CM084274_1_4709089.1, CM084269_1_43525214.1, CM084275_1_675783.1, CM084271_1_3818665.1, CM084279_1_32665186.1, CM084265_1_14403401.0, CM084270_1_19464591.1, CM084266_1_58087892.1, CM084276_1_1847190.1, CM084268_1_22932625.1, CM084273_1_31866816.0, CM084272_1_33503437.1, CM084269_1_1567848.0, CM084279_1_1070264.0, CM084272_1_18191744.1, CM084279_1_1063031.0, CM084278_1_23547493.0, CM084273_1_31863596.1, CM084264_1_61167140.1, CM084264_1_64269859.1, CM084277_1_30168398.1, CM084277_1_17835716.1, CM084267_1_8118654.0, CM084275_1_328861.0, CM084271_1_43868149.1, CM084271_1_11500058.0, CM084267_1_2908982.0, CM084265_1_70597838.0, CM084268_1_28845789.1, CM084274_1_4709671.0, CM084271_1_7137856.1, CM084274_1_4727318.1, CM084268_1_28851913.0"
"21","adapter_trim.F3-J2-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B16-pH8.bam","0.55","2","3","FALSE","CM084269_1_43524472.1, CM084276_1_25532347.0, CM084275_1_23075960.0, CM084265_1_69007607.1, CM084270_1_19464672.0, CM084265_1_64969585.0, CM084279_1_1072351.1, CM084265_1_71796271.0, CM084268_1_50216526.1, CM084278_1_25830477.0, CM084274_1_4700811.1, CM084279_1_10156946.1, CM084268_1_45604.0, CM084269_1_1555094.1, CM084269_1_46733053.0, CM084265_1_24898734.0, CM084265_1_59221322.0, CM084274_1_4730026.1, CM084264_1_6956767.0, CM084276_1_20157323.0, CM084266_1_69051080.0, CM084265_1_71831409.0, CM084272_1_1704404.0, CM084268_1_50224886.1, CM084265_1_70975032.0, CM084266_1_64725837.1, CM084278_1_22665046.1, CM084275_1_35717367.0, CM084272_1_33452056.1, CM084277_1_29208310.1, CM084277_1_36519423.1, CM084271_1_218791.1, CM084275_1_25393266.0, CM084275_1_38169332.0, CM084269_1_15820188.1, CM084278_1_17460152.0, CM084278_1_8558512.0, CM084265_1_72368258.0, CM084266_1_68519988.1, CM084265_1_8362486.0, CM084266_1_59356462.0, CM084278_1_20695466.1, CM084272_1_33453681.1, CM084268_1_28855779.0, CM084271_1_7136527.1, CM084278_1_22667296.0, CM084267_1_2104179.0, CM084271_1_44090307.0, CM084278_1_19961223.1, CM084265_1_64585926.1"
"22","adapter_trim.F3-J38-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B16-pH8.bam","0.28","2","3","FALSE","CM084277_1_30611564.0, CM084265_1_64784798.1, CM084277_1_29780116.1, CM084271_1_3821125.1, CM084266_1_68643487.0, CM084266_1_69794604.1, CM084269_1_35627068.0, CM084265_1_14403559.1, CM084278_1_19960942.0, CM084267_1_6421422.1, CM084266_1_68882944.0, CM084265_1_72986756.1, CM084267_1_2908130.0, CM084271_1_3819548.1, CM084274_1_4734036.1, CM084274_1_4726242.0, CM084268_1_50224896.0, CM084277_1_10628711.1, CM084268_1_82411.0, CM084275_1_35720350.1, CM084278_1_20734392.1, CM084265_1_68807639.0, CM084270_1_32126724.0, CM084266_1_68322173.0, CM084275_1_25400810.0, CM084270_1_32126728.0, CM084265_1_71265241.1, CM084272_1_36474234.1, CM084276_1_1510348.1, CM084269_1_45420345.1, CM084269_1_15818485.0, CM084270_1_39395973.0, CM084276_1_38558603.0, CM084278_1_23542073.1, CM084274_1_4773522.0, CM084266_1_58915367.0, CM084265_1_66143673.0, CM084264_1_70188206.1, CM084264_1_70175564.1, CM084269_1_15799403.0, CM084276_1_1856643.1, CM084278_1_32252684.1, CM084271_1_37237146.1, CM084276_1_20157233.0, CM084267_1_13261464.0, CM084270_1_4921089.0, CM084264_1_70466147.1, CM084279_1_1063045.1, CM084273_1_10424351.1, CM084266_1_66832562.0"
"23","adapter_trim.F3-J36-pH8.bam","adapter_trim.F2-B1-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.26","1","4","FALSE","CM084265_1_72636296.0, CM084266_1_58102684.1, CM084268_1_24031315.0, CM084273_1_31866816.1, CM084266_1_66377772.0, CM084265_1_71925470.1, CM084276_1_56673.1, CM084265_1_64969585.1, CM084272_1_43469575.0, CM084271_1_290001.0, CM084275_1_319814.1, CM084274_1_7449618.0, CM084271_1_274110.0, CM084276_1_2841292.1, CM084271_1_340894.0, CM084264_1_66077502.1, CM084264_1_8112660.0, CM084273_1_11267029.1, CM084267_1_2163720.1, CM084278_1_20625152.0, CM084266_1_57882573.0, CM084271_1_3819548.0, CM084265_1_72078910.0, CM084266_1_70706263.0, CM084264_1_34300372.1, CM084272_1_2928852.1, CM084274_1_4708063.1, CM084271_1_43868125.0, CM084269_1_43523950.1, CM084276_1_1856932.1, CM084265_1_66142270.1, CM084264_1_69287134.0, CM084269_1_43524375.1, CM084270_1_2585592.1, CM084270_1_4921106.0, CM084264_1_26773675.0, CM084271_1_44070313.1, CM084275_1_40706319.0, CM084267_1_5165677.1, CM084272_1_18191742.0, CM084275_1_23104495.1, CM084278_1_20867809.1, CM084269_1_15828546.0, CM084264_1_69287134.1, CM084266_1_68919260.1, CM084272_1_1726223.1, CM084269_1_15828545.0, CM084276_1_38489687.0, CM084274_1_21933035.0, CM084264_1_74800272.1"
"24","adapter_trim.F3-J34-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.41","2","4","FALSE","CM084267_1_6421632.0, CM084276_1_25807604.0, CM084273_1_31862179.0, CM084265_1_959807.1, CM084271_1_3820355.0, CM084273_1_214007.1, CM084271_1_44073407.1, CM084276_1_54402.0, CM084269_1_40447978.0, CM084276_1_38271842.1, CM084276_1_56673.0, CM084269_1_43525348.0, CM084275_1_524618.0, CM084266_1_68960355.1, CM084264_1_73349423.1, CM084264_1_39013.1, CM084268_1_50739136.0, CM084265_1_59221229.0, CM084271_1_340905.0, CM084276_1_38117392.0, CM084269_1_46688879.0, CM084279_1_31065257.1, CM084269_1_43524068.1, CM084264_1_69870956.1, CM084276_1_38072633.1, CM084279_1_10149541.1, CM084275_1_25395480.1, CM084268_1_50739258.1, CM084265_1_64584031.0, CM084277_1_10628715.0, CM084267_1_51167096.1, CM084277_1_29208393.0, CM084264_1_70182851.1, CM084266_1_65347099.0, CM084276_1_38960936.0, CM084264_1_72117221.1, CM084273_1_32683001.0, CM084276_1_37352422.1, CM084274_1_4869791.0, CM084276_1_38785504.1, CM084270_1_9411945.1, CM084278_1_24948220.1, CM084270_1_46587624.0, CM084278_1_23536520.1, CM084275_1_23075960.0, CM084264_1_70456947.1, CM084274_1_4788623.1, CM084272_1_18170755.1, CM084274_1_4787926.0, CM084277_1_35287257.0"
"25","adapter_trim.F3-J30-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.56","3","4","FALSE","CM084265_1_50947034.1, CM084265_1_70980049.0, CM084272_1_18194192.0, CM084264_1_70174668.1, CM084274_1_4686943.0, CM084264_1_71189798.1, CM084269_1_41809353.0, CM084271_1_3821125.1, CM084269_1_4635071.1, CM084270_1_15641798.1, CM084268_1_49735217.0, CM084264_1_71816897.0, CM084277_1_30611561.0, CM084270_1_39395913.1, CM084264_1_74995015.1, CM084268_1_37774069.1, CM084264_1_61227529.0, CM084274_1_4863917.0, CM084274_1_3688102.1, CM084274_1_4788646.0, CM084278_1_20689091.1, CM084267_1_51242798.1, CM084264_1_2738113.1, CM084271_1_344491.0, CM084267_1_6421243.1, CM084274_1_4694190.1, CM084273_1_31862179.1, CM084264_1_2737867.0, CM084268_1_2832731.1, CM084268_1_50681646.0, CM084277_1_18535878.0, CM084269_1_1577748.1, CM084272_1_1894340.0, CM084266_1_58087797.1, CM084268_1_50321964.1, CM084276_1_771556.1, CM084276_1_20157320.0, CM084265_1_1118701.1, CM084277_1_5804551.1, CM084266_1_23295992.0, CM084276_1_25975836.0, CM084265_1_71796271.1, CM084266_1_68659587.1, CM084269_1_45238132.1, CM084266_1_66485296.0, CM084266_1_69095441.0, CM084276_1_25809481.0, CM084265_1_71925176.1, CM084264_1_72117233.0, CM084270_1_42348997.1"
"26","adapter_trim.F3-J15-pH8.bam","adapter_trim.F2-B10-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.4","2","4","FALSE","CM084279_1_1070298.1, CM084273_1_42285571.0, CM084266_1_70706238.0, CM084266_1_66832562.0, CM084265_1_65233046.1, CM084267_1_51242797.0, CM084276_1_1856078.1, CM084265_1_71792056.0, CM084274_1_4869974.0, CM084264_1_6151081.0, CM084274_1_4694239.1, CM084271_1_44077341.1, CM084274_1_7449618.0, CM084266_1_59802321.1, CM084275_1_35720346.1, CM084266_1_59356462.0, CM084277_1_1856957.1, CM084269_1_15823188.0, CM084265_1_64735335.1, CM084275_1_39394564.0, CM084264_1_34293018.0, CM084276_1_38785557.0, CM084279_1_10157014.0, CM084266_1_69625521.0, CM084266_1_69051090.0, CM084264_1_8233152.0, CM084269_1_45238132.1, CM084270_1_42355508.0, CM084277_1_31027250.1, CM084265_1_70798989.1, CM084269_1_40338569.0, CM084265_1_68074267.1, CM084265_1_59221275.1, CM084264_1_70456947.1, CM084275_1_39394589.1, CM084265_1_72368172.0, CM084275_1_1212337.1, CM084268_1_50216537.0, CM084270_1_46587591.1, CM084269_1_4636404.0, CM084264_1_70210132.0, CM084267_1_51248426.1, CM084265_1_58487819.1, CM084271_1_26325707.1, CM084274_1_4863301.1, CM084264_1_66439654.0, CM084277_1_31027256.1, CM084265_1_66141830.0, CM084269_1_46688972.1, CM084271_1_43546299.1"
"27","adapter_trim.F3-J16-pH8.bam","adapter_trim.F2-B23-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.14","2","4","FALSE","CM084274_1_4773495.0, CM084275_1_39776496.1, CM084266_1_68659869.1, CM084276_1_20156972.1, CM084264_1_72075476.1, CM084264_1_26773648.1, CM084267_1_956424.1, CM084272_1_18170761.0, CM084276_1_1856654.0, CM084274_1_4793445.1, CM084268_1_938570.1, CM084275_1_42592955.1, CM084265_1_68806446.0, CM084271_1_44104716.1, CM084269_1_1556257.0, CM084265_1_64735183.0, CM084274_1_4792351.0, CM084265_1_71265328.1, CM084266_1_57882606.0, CM084274_1_4674050.1, CM084268_1_42745.1, CM084276_1_37353162.1, CM084278_1_20736228.1, CM084274_1_4863048.0, CM084265_1_68807639.1, CM084271_1_44075853.1, CM084264_1_74800241.1, CM084274_1_4862784.0, CM084266_1_62460034.0, CM084272_1_675601.1, CM084264_1_6956700.1, CM084272_1_43469486.0, CM084269_1_1572335.1, CM084273_1_31864733.1, CM084264_1_61167161.0, CM084274_1_4708834.0, CM084274_1_4792243.0, CM084265_1_73061223.0, CM084275_1_25400810.0, CM084275_1_35722060.0, CM084267_1_2135741.1, CM084265_1_54595186.1, CM084272_1_1883067.0, CM084264_1_34294487.1, CM084276_1_2855158.0, CM084271_1_3807705.0, CM084276_1_25809541.0, CM084276_1_6150174.0, CM084278_1_281238.0, CM084269_1_42862716.0"
"28","adapter_trim.F3-J7-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.19","3","4","FALSE","CM084276_1_38772810.1, CM084268_1_2713890.1, CM084276_1_771542.0, CM084265_1_24901907.0, CM084276_1_1852880.0, CM084276_1_1855843.1, CM084269_1_1556257.1, CM084271_1_30532481.0, CM084278_1_279479.1, CM084264_1_70466179.0, CM084277_1_30168073.1, CM084264_1_70210134.1, CM084278_1_4074395.1, CM084264_1_73604407.1, CM084267_1_8687423.0, CM084275_1_400276.1, CM084265_1_72990731.1, CM084264_1_72075479.1, CM084268_1_3699708.1, CM084264_1_74989681.0, CM084273_1_31862312.0, CM084278_1_22667331.0, CM084268_1_3704020.1, CM084265_1_71899241.1, CM084276_1_38096618.0, CM084277_1_30168073.1, CM084276_1_6150174.1, CM084276_1_37916914.0, CM084279_1_31409239.0, CM084269_1_1556138.1, CM084279_1_31065250.1, CM084266_1_69141121.1, CM084279_1_1064676.1, CM084264_1_34303458.1, CM084264_1_69902963.1, CM084270_1_4920918.1, CM084269_1_42862779.1, CM084264_1_74721329.1, CM084277_1_30953045.0, CM084267_1_13261500.0, CM084272_1_1704379.1, CM084269_1_1556253.0, CM084271_1_3805850.1, CM084268_1_3691693.0, CM084279_1_1073381.1, CM084267_1_50993981.1, CM084266_1_64723799.0, CM084279_1_1064862.1, CM084270_1_46587632.1, CM084266_1_69063995.1"
"29","adapter_trim.F3-J6-pH8.bam","adapter_trim.F2-B13-pH8.bam","adapter_trim.F2-B3-pH8.bam","0.36","3","4","FALSE","CM084276_1_38557410.0, CM084279_1_10156951.1, CM084264_1_64487824.0, CM084271_1_44066688.1, CM084269_1_15812960.0, CM084270_1_42348998.1, CM084267_1_700114.0, CM084268_1_3691693.1, CM084270_1_46588167.1, CM084272_1_33572878.1, CM084274_1_4715467.0, CM084275_1_2509962.1, CM084279_1_33759487.1, CM084274_1_4808183.0, CM084266_1_71319410.1, CM084274_1_4788623.1, CM084269_1_1558041.0, CM084277_1_29781980.1, CM084264_1_69287336.0, CM084264_1_72011613.1, CM084272_1_18194192.0, CM084278_1_20591128.1, CM084265_1_71853183.0, CM084269_1_43525399.1, CM084265_1_69004202.1, CM084279_1_32917232.0, CM084269_1_45438470.1, CM084274_1_4863936.1, CM084271_1_39685141.0, CM084275_1_35719388.0, CM084270_1_32126728.1, CM084270_1_19464672.1, CM084265_1_71899669.0, CM084275_1_327388.0, CM084265_1_19670958.1, CM084274_1_4863917.1, CM084265_1_54591404.1, CM084276_1_38072623.1, CM084269_1_1563962.0, CM084279_1_31409052.0, CM084279_1_28791311.1, CM084277_1_5804275.0, CM084269_1_45420345.0, CM084274_1_4694494.0, CM084264_1_26771521.0, CM084269_1_15812959.0, CM084275_1_1304711.1, CM084274_1_4694551.0, CM084275_1_29098876.0, CM084264_1_2738113.1"
