"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.F2-J165-pH7.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F1-B3-pH8.bam","0.24","1, 4","3","FALSE","CM084264_1_70182852.0, CM084267_1_5168546.0, CM084264_1_66525874.1, CM084267_1_832141.0, CM084264_1_74989689.1, CM084279_1_33759516.0, CM084271_1_30532519.0, CM084273_1_42253133.0, CM084266_1_68919260.0, CM084268_1_28855770.0, CM084266_1_69085644.1, CM084275_1_35722063.0, CM084265_1_71792056.1, CM084266_1_63195162.1, CM084279_1_161458.0, CM084274_1_4723640.0, CM084264_1_64487824.0, CM084267_1_48167440.1, CM084271_1_37240198.0, CM084268_1_282153.0, CM084272_1_2073141.1, CM084266_1_69095439.1, CM084266_1_58102684.1, CM084265_1_8361584.0, CM084272_1_33503418.0, CM084267_1_700114.0, CM084279_1_649336.1, CM084268_1_50224889.1, CM084266_1_69315469.0, CM084265_1_61648596.1, CM084277_1_30611605.0, CM084265_1_64784798.1, CM084265_1_70609247.1, CM084269_1_46745707.0, CM084275_1_327918.0, CM084272_1_29972645.1, CM084271_1_3814146.1, CM084275_1_25395462.1, CM084276_1_12385340.0, CM084274_1_4788084.1, CM084278_1_16767343.0, CM084272_1_1596710.1, CM084279_1_1060874.1, CM084273_1_268153.0, CM084276_1_38552504.0, CM084266_1_58087784.1, CM084275_1_39780930.1, CM084265_1_66141850.0, CM084265_1_1062091.1, CM084276_1_4238114.1"
"12","adapter_trim.F2-J201-pH7.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B3-pH8.bam","0.38","3","3","TRUE","CM084264_1_72072573.0, CM084265_1_66689301.0, CM084264_1_34293009.1, CM084273_1_42252916.0, CM084278_1_20625154.1, CM084277_1_36521583.0, CM084268_1_50679553.1, CM084279_1_10156977.1, CM084279_1_31065250.0, CM084267_1_13261500.1, CM084279_1_32665186.1, CM084274_1_4868366.1, CM084269_1_40338569.0, CM084268_1_50224896.1, CM084264_1_72054043.0, CM084271_1_43851366.0, CM084268_1_28845501.1, CM084266_1_57882581.1, CM084266_1_66383611.1, CM084268_1_18519472.1, CM084267_1_51241061.1, CM084265_1_64735440.1, CM084276_1_38558507.0, CM084274_1_4769080.0, CM084265_1_72178250.0, CM084267_1_8687446.1, CM084264_1_75512053.0, CM084266_1_23295283.0, CM084271_1_344491.1, CM084272_1_18191738.0, CM084271_1_3819548.0, CM084266_1_70707515.1, CM084264_1_70466179.1, CM084271_1_44091713.1, CM084265_1_3130640.0, CM084265_1_64586069.0, CM084265_1_68074259.0, CM084271_1_44106803.1, CM084265_1_65322123.1, CM084265_1_72978107.1, CM084272_1_18194019.1, CM084264_1_8112731.1, CM084279_1_10147216.1, CM084274_1_4795468.1, CM084266_1_58111750.0, CM084276_1_38772835.1, CM084272_1_18188624.1, CM084265_1_71796271.1, CM084279_1_1073112.1, CM084265_1_71828881.1"
"13","adapter_trim.F2-J206-pH7.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B3-pH8.bam","0.29","3","3","TRUE","CM084266_1_23321803.1, CM084272_1_1883699.1, CM084275_1_667604.1, CM084264_1_73311139.1, CM084264_1_74191573.1, CM084271_1_37240204.0, CM084264_1_69870962.1, CM084278_1_23540735.0, CM084275_1_35719388.0, CM084276_1_38558585.1, CM084278_1_20591212.1, CM084267_1_50392657.0, CM084273_1_9136147.0, CM084276_1_20157320.1, CM084272_1_43469474.0, CM084266_1_23295918.1, CM084277_1_29782028.1, CM084269_1_46689548.0, CM084275_1_39776496.1, CM084264_1_34294472.0, CM084265_1_39553345.1, CM084279_1_28791311.0, CM084268_1_3704020.1, CM084276_1_56048.1, CM084264_1_70182852.0, CM084264_1_66561935.0, CM084265_1_794843.1, CM084268_1_50679469.0, CM084268_1_3697725.0, CM084269_1_42862797.1, CM084265_1_71827811.1, CM084271_1_44134607.1, CM084267_1_832157.1, CM084264_1_61227529.1, CM084266_1_57888563.0, CM084267_1_51248426.1, CM084276_1_20157320.1, CM084265_1_24901907.0, CM084264_1_66439654.0, CM084271_1_218855.0, CM084274_1_4796871.1, CM084277_1_30168102.0, CM084264_1_61167131.1, CM084270_1_9411945.1, CM084265_1_72071366.0, CM084276_1_31737936.1, CM084276_1_1625258.0, CM084266_1_58087775.0, CM084266_1_66383694.0, CM084273_1_31862787.0"
"14","adapter_trim.F2-B10-pH7.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B3-pH8.bam","0.23","1","3","FALSE","CM084265_1_67424061.0, CM084272_1_1894338.0, CM084279_1_31409239.0, CM084270_1_42355508.1, CM084275_1_19996650.1, CM084269_1_42862775.0, CM084264_1_8112731.1, CM084275_1_39781020.0, CM084268_1_50739136.1, CM084266_1_70531188.0, CM084271_1_3822736.1, CM084268_1_28851946.1, CM084268_1_43541.1, CM084274_1_4795058.0, CM084278_1_4074395.0, CM084266_1_50301553.0, CM084275_1_38995254.0, CM084274_1_4734019.0, CM084271_1_43860417.0, CM084275_1_25393263.0, CM084274_1_4709677.0, CM084265_1_794843.0, CM084278_1_20600197.1, CM084272_1_33453618.0, CM084270_1_4751817.0, CM084265_1_64196884.0, CM084271_1_19655927.0, CM084276_1_2841292.1, CM084266_1_59364074.0, CM084274_1_4709089.0, CM084274_1_4864709.1, CM084265_1_72368293.0, CM084267_1_1134553.1, CM084268_1_50224886.0, CM084270_1_12307511.1, CM084267_1_51000190.1, CM084271_1_44104310.0, CM084278_1_20679238.0, CM084272_1_33453681.1, CM084269_1_1538788.0, CM084264_1_65418.1, CM084271_1_30532481.1, CM084264_1_34301153.1, CM084272_1_7002402.0, CM084269_1_15823421.0, CM084264_1_74266371.0, CM084277_1_4875961.0, CM084264_1_70355122.1, CM084265_1_58036330.0, CM084267_1_2233926.0"
"15","adapter_trim.F2-J203-pH7.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.62","2, 4","1","FALSE","CM084266_1_808035.0, CM084266_1_69052082.1, CM084274_1_4694282.0, CM084271_1_3821267.0, CM084266_1_70396060.1, CM084277_1_30953045.1, CM084268_1_50739244.1, CM084269_1_43525440.0, CM084264_1_75338734.0, CM084264_1_66439902.1, CM084275_1_39781020.1, CM084279_1_10147347.1, CM084274_1_4734039.0, CM084268_1_3695260.1, CM084267_1_2426156.0, CM084271_1_44073407.0, CM084267_1_5161036.0, CM084268_1_23612506.0, CM084277_1_35287257.0, CM084264_1_66439662.0, CM084278_1_23554765.0, CM084269_1_42862716.1, CM084265_1_71899674.1, CM084279_1_10151201.0, CM084265_1_794917.1, CM084278_1_5144747.0, CM084266_1_69095439.0, CM084269_1_1567834.1, CM084271_1_19656025.1, CM084268_1_42009.0, CM084279_1_1070322.1, CM084275_1_39500153.0, CM084276_1_38558546.0, CM084275_1_319193.0, CM084267_1_699449.1, CM084268_1_28845439.0, CM084264_1_72054205.1, CM084268_1_18519471.1, CM084278_1_20689080.0, CM084276_1_38797641.1, CM084271_1_44228071.0, CM084277_1_35287266.1, CM084273_1_31865817.1, CM084268_1_50792945.0, CM084267_1_5165677.0, CM084266_1_808035.0, CM084270_1_47076316.0, CM084268_1_24031315.1, CM084264_1_12084151.0, CM084276_1_38117244.1"
"16","adapter_trim.F2-J186-pH7.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.56","2","1","FALSE","CM084268_1_22932625.0, CM084265_1_73060895.1, CM084265_1_70595157.0, CM084276_1_62221.1, CM084276_1_38450614.0, CM084279_1_1072330.1, CM084265_1_69916644.1, CM084278_1_279354.1, CM084264_1_73927181.1, CM084265_1_71795197.1, CM084269_1_35627068.0, CM084278_1_5142968.0, CM084269_1_43525341.0, CM084270_1_42355534.0, CM084272_1_11675308.1, CM084276_1_1625243.0, CM084264_1_74035920.0, CM084279_1_1196441.0, CM084264_1_61167161.0, CM084276_1_38970477.1, CM084279_1_31409052.1, CM084266_1_70686279.0, CM084276_1_2855158.1, CM084265_1_59221229.0, CM084271_1_7137729.1, CM084271_1_39685141.0, CM084265_1_71899680.0, CM084265_1_69916644.1, CM084273_1_11267029.0, CM084264_1_70175539.1, CM084271_1_3819544.1, CM084272_1_9070882.1, CM084269_1_46692120.0, CM084265_1_59221213.0, CM084265_1_69004214.0, CM084270_1_46588162.0, CM084265_1_65233017.0, CM084272_1_2073148.0, CM084276_1_38960936.1, CM084267_1_2653040.0, CM084275_1_36064337.0, CM084276_1_11709771.0, CM084266_1_66483893.0, CM084269_1_1549190.0, CM084271_1_3820355.0, CM084266_1_57882847.0, CM084276_1_25813402.0, CM084266_1_70396245.0, CM084266_1_61737001.1, CM084268_1_23612534.1"
"17","adapter_trim.F2-J221-pH7.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.43","3","1","FALSE","CM084269_1_43525146.1, CM084269_1_41809360.0, CM084266_1_69315499.1, CM084266_1_57888742.1, CM084267_1_9175515.1, CM084264_1_70471566.0, CM084271_1_43851333.0, CM084275_1_29098876.1, CM084268_1_46422.0, CM084266_1_62468799.1, CM084267_1_51241061.0, CM084265_1_68798193.1, CM084266_1_69806378.0, CM084274_1_4795858.0, CM084264_1_72054053.1, CM084268_1_50681662.1, CM084265_1_72071376.0, CM084271_1_340894.0, CM084268_1_42089.1, CM084274_1_4864445.1, CM084274_1_4868380.0, CM084276_1_38558640.1, CM084265_1_69381619.0, CM084264_1_71718001.1, CM084276_1_2855903.0, CM084266_1_69806294.0, CM084272_1_33578227.1, CM084265_1_24898734.0, CM084266_1_65347078.0, CM084266_1_70706263.1, CM084264_1_70190075.0, CM084267_1_2908962.0, CM084278_1_31960662.1, CM084274_1_4730026.1, CM084273_1_31865230.1, CM084264_1_74989689.1, CM084272_1_33462360.0, CM084266_1_65347078.0, CM084276_1_1852880.1, CM084264_1_26777914.1, CM084276_1_56673.0, CM084266_1_66483855.1, CM084276_1_37987483.1, CM084276_1_56075.1, CM084266_1_23411289.0, CM084277_1_29208392.0, CM084269_1_1567848.1, CM084273_1_42253181.0, CM084269_1_1567360.1, CM084266_1_67239927.1"
"18","adapter_trim.F2-B1-pH7.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F1-B5-pH8.bam","0.17","1, 4","3","FALSE","CM084265_1_69230172.0, CM084265_1_71899687.1, CM084276_1_4125650.1, CM084266_1_58087784.1, CM084266_1_69051092.1, CM084265_1_14403401.1, CM084276_1_4238124.0, CM084265_1_46089462.0, CM084276_1_20157075.0, CM084274_1_3691747.1, CM084269_1_15809964.1, CM084265_1_69924624.1, CM084265_1_59221229.0, CM084265_1_50947034.0, CM084274_1_4708735.0, CM084269_1_45310961.1, CM084265_1_73060663.1, CM084264_1_26771545.0, CM084276_1_1500414.1, CM084277_1_18535852.1, CM084265_1_70609247.1, CM084275_1_39781005.1, CM084271_1_44190420.1, CM084269_1_47255823.1, CM084271_1_44075859.1, CM084269_1_1558064.0, CM084264_1_66561935.0, CM084264_1_70171655.0, CM084273_1_31862314.1, CM084264_1_74191573.1, CM084273_1_32683023.0, CM084269_1_4626408.1, CM084269_1_4636406.0, CM084272_1_18188792.0, CM084265_1_60316158.0, CM084265_1_50947034.1, CM084278_1_4074299.0, CM084264_1_69870956.0, CM084274_1_4863726.1, CM084266_1_66377772.0, CM084277_1_1868381.1, CM084275_1_35717367.1, CM084265_1_66141834.0, CM084275_1_319193.0, CM084267_1_5881718.0, CM084264_1_34301201.1, CM084279_1_1060874.1, CM084272_1_18553651.0, CM084274_1_4788669.0, CM084274_1_4870391.1"
"19","adapter_trim.F2-J225-pH7.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.59","2","3, 4","FALSE","CM084275_1_23075960.0, CM084270_1_47077465.0, CM084269_1_39736980.1, CM084269_1_15826462.0, CM084272_1_33515314.0, CM084264_1_74191573.0, CM084277_1_29208395.0, CM084265_1_72071366.0, CM084265_1_1816585.0, CM084264_1_70466179.0, CM084273_1_31862312.0, CM084277_1_30953078.1, CM084272_1_2073148.0, CM084278_1_23554765.1, CM084268_1_49719731.0, CM084269_1_4635071.1, CM084268_1_22932625.0, CM084264_1_66077502.0, CM084265_1_73061282.1, CM084269_1_45238238.0, CM084264_1_34301153.0, CM084265_1_70609248.0, CM084272_1_1307854.1, CM084265_1_66141850.1, CM084275_1_1304747.1, CM084274_1_4864682.0, CM084275_1_2509958.0, CM084268_1_49720512.1, CM084270_1_39395913.1, CM084265_1_66141850.0, CM084277_1_30623529.1, CM084270_1_35204451.0, CM084265_1_64765147.0, CM084264_1_75506833.1, CM084276_1_37352422.0, CM084264_1_73180493.1, CM084272_1_18191577.0, CM084271_1_44106803.0, CM084275_1_38169337.0, CM084271_1_44091713.1, CM084270_1_8242350.0, CM084271_1_44104716.0, CM084274_1_4787926.0, CM084270_1_42355544.0, CM084265_1_64527973.0, CM084274_1_4796871.1, CM084267_1_2426144.0, CM084274_1_4863175.0, CM084270_1_32126102.0, CM084272_1_18194995.1"
"20","adapter_trim.F2-B15-pH7.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.27","3","3, 4","TRUE","CM084270_1_11478201.1, CM084274_1_41835817.0, CM084272_1_33452056.0, CM084268_1_3703420.1, CM084269_1_15823423.0, CM084278_1_22667324.1, CM084277_1_31296163.0, CM084273_1_21179215.1, CM084270_1_4751817.0, CM084276_1_38117244.1, CM084266_1_69314168.1, CM084269_1_12905572.1, CM084268_1_50219227.0, CM084269_1_15799390.0, CM084268_1_3704020.0, CM084267_1_6420945.1, CM084277_1_29780641.1, CM084265_1_73059931.0, CM084265_1_68525973.0, CM084270_1_4920968.1, CM084269_1_35627230.1, CM084265_1_72071376.1, CM084276_1_37353183.1, CM084271_1_37240204.1, CM084274_1_4686943.0, CM084266_1_69095441.1, CM084279_1_10147315.1, CM084266_1_66483880.0, CM084265_1_61648709.1, CM084275_1_1304702.0, CM084276_1_4855640.1, CM084264_1_26777914.1, CM084272_1_2073150.1, CM084264_1_73309412.1, CM084271_1_1033937.0, CM084266_1_65571765.0, CM084268_1_42089.0, CM084271_1_43849246.1, CM084265_1_70975032.1, CM084267_1_2653035.0, CM084278_1_22656620.0, CM084278_1_23541775.1, CM084268_1_50792945.1, CM084264_1_2737868.1, CM084267_1_48167433.0, CM084275_1_23095265.0, CM084274_1_4870197.0, CM084264_1_66525874.0, CM084265_1_68714893.1, CM084276_1_56048.1"
"21","adapter_trim.F2-J185-pH7.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.61","1","3, 4","FALSE","CM084265_1_64586069.0, CM084274_1_4695106.1, CM084279_1_10157014.1, CM084266_1_23295280.1, CM084266_1_1233079.0, CM084266_1_50301559.1, CM084272_1_23496346.0, CM084265_1_71265272.1, CM084275_1_35720346.0, CM084265_1_786811.0, CM084267_1_48167385.0, CM084276_1_38072621.1, CM084266_1_69632434.0, CM084271_1_257149.0, CM084268_1_50225017.1, CM084266_1_65576934.0, CM084275_1_35719388.0, CM084276_1_38961028.0, CM084269_1_43528587.1, CM084269_1_42862704.0, CM084265_1_69007607.1, CM084279_1_1064861.0, CM084271_1_30532477.1, CM084264_1_73312740.1, CM084270_1_35204451.0, CM084265_1_54591404.0, CM084270_1_2585592.0, CM084269_1_4635012.1, CM084279_1_1882771.1, CM084269_1_43523893.1, CM084279_1_31075821.1, CM084265_1_73059931.0, CM084265_1_24901885.0, CM084278_1_20734519.1, CM084271_1_43851333.1, CM084264_1_34292374.0, CM084266_1_66383611.0, CM084277_1_30623529.1, CM084264_1_73152528.0, CM084267_1_8687446.1, CM084277_1_30611496.1, CM084274_1_4869974.0, CM084272_1_18191744.0, CM084272_1_18191742.0, CM084272_1_33578227.0, CM084274_1_34977123.0, CM084276_1_1852865.1, CM084272_1_23644236.0, CM084269_1_15827890.0, CM084271_1_44090335.1"
"22","adapter_trim.F2-B5-pH7.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B8-pH8.bam","0.74","2","2","TRUE","CM084269_1_42862716.1, CM084276_1_1847305.0, CM084270_1_4751856.0, CM084266_1_71166412.1, CM084267_1_4505260.1, CM084279_1_1064676.0, CM084271_1_26324154.0, CM084276_1_38558546.0, CM084272_1_1883699.1, CM084279_1_10151202.1, CM084275_1_38169337.0, CM084279_1_161458.1, CM084275_1_25397320.0, CM084275_1_126552.0, CM084264_1_74800241.1, CM084276_1_20157075.0, CM084271_1_7137856.0, CM084267_1_48167385.1, CM084272_1_36474242.1, CM084265_1_71831409.1, CM084266_1_50301553.0, CM084267_1_13261500.1, CM084265_1_1816578.1, CM084271_1_37237146.1, CM084271_1_37237148.1, CM084264_1_34297313.1, CM084273_1_7839386.1, CM084278_1_22654265.1, CM084271_1_44083919.0, CM084266_1_50301559.1, CM084273_1_31862397.1, CM084266_1_69085555.0, CM084274_1_4709093.0, CM084271_1_342830.0, CM084274_1_4795049.1, CM084272_1_43469474.0, CM084265_1_66141850.0, CM084271_1_44070252.0, CM084264_1_69303600.0, CM084264_1_66525874.1, CM084265_1_46089443.1, CM084279_1_31409037.0, CM084267_1_2652526.1, CM084270_1_32126102.0, CM084274_1_4868366.1, CM084265_1_64735183.0, CM084265_1_69004202.1, CM084275_1_25393416.1, CM084265_1_64733395.0, CM084279_1_32971482.0"
"23","adapter_trim.F2-J205-pH7.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F1-B9-pH8.bam","0.31","2, 4","1, 4","TRUE","CM084273_1_31864457.1, CM084264_1_68688988.0, CM084271_1_43868125.0, CM084269_1_1567833.1, CM084268_1_22932623.1, CM084276_1_25975836.0, CM084271_1_256574.1, CM084275_1_39394564.1, CM084266_1_70743731.1, CM084272_1_33453892.1, CM084269_1_40451676.1, CM084265_1_24901907.1, CM084269_1_15813374.1, CM084276_1_38271843.0, CM084276_1_38785504.1, CM084264_1_7131437.1, CM084268_1_3691710.1, CM084268_1_50681637.0, CM084275_1_36059374.1, CM084265_1_64735335.1, CM084278_1_16773822.0, CM084265_1_2047919.1, CM084274_1_4778609.0, CM084268_1_9292468.0, CM084268_1_45613.0, CM084265_1_14403559.0, CM084269_1_40336193.0, CM084275_1_319814.0, CM084265_1_68243992.0, CM084278_1_5144747.0, CM084264_1_74191575.1, CM084267_1_50392657.1, CM084265_1_791018.0, CM084274_1_4863903.0, CM084264_1_69534058.0, CM084274_1_4795062.0, CM084265_1_71827738.0, CM084271_1_12812951.1, CM084278_1_22667296.1, CM084268_1_3702289.0, CM084267_1_8687423.0, CM084268_1_1326515.1, CM084266_1_23295283.1, CM084265_1_58036225.0, CM084272_1_18192676.0, CM084267_1_8687374.1, CM084264_1_66439568.0, CM084272_1_27414381.1, CM084276_1_935739.0, CM084273_1_214008.0"
"24","adapter_trim.F2-J204-pH7.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B9-pH8.bam","0.23","3","1, 4","FALSE","CM084272_1_9070882.1, CM084265_1_14403550.1, CM084276_1_37987468.0, CM084276_1_38557410.1, CM084273_1_31862312.1, CM084268_1_42211.1, CM084266_1_71319410.0, CM084273_1_214008.0, CM084266_1_71166448.0, CM084266_1_70706208.0, CM084275_1_66811.0, CM084266_1_69793914.0, CM084277_1_29780644.0, CM084267_1_13261500.0, CM084277_1_29782026.0, CM084267_1_52591726.0, CM084276_1_1856070.0, CM084265_1_71926735.0, CM084272_1_36474234.0, CM084274_1_5120654.0, CM084265_1_61648596.0, CM084272_1_11675288.1, CM084272_1_1726216.1, CM084265_1_72071374.0, CM084277_1_10628711.0, CM084270_1_32126731.0, CM084279_1_10150674.0, CM084265_1_59221320.0, CM084266_1_58086157.1, CM084265_1_64735174.0, CM084271_1_274033.1, CM084276_1_25532347.1, CM084275_1_23083657.0, CM084265_1_39553350.1, CM084267_1_6420851.0, CM084274_1_5033051.1, CM084270_1_47103340.0, CM084270_1_46587591.1, CM084265_1_70577871.1, CM084271_1_44104300.1, CM084264_1_75278291.0, CM084269_1_47255823.1, CM084264_1_69862119.0, CM084275_1_25388529.0, CM084269_1_1567834.1, CM084270_1_46587592.1, CM084266_1_57888563.0, CM084279_1_1196447.1, CM084276_1_37353202.1, CM084278_1_24948220.0"
