"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.F3-J62-pH7.bam","adapter_trim.F2-B10-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.14","1","4","FALSE","CM084266_1_68322194.1, CM084269_1_4635012.0, CM084277_1_17835716.1, CM084271_1_379028.1, CM084270_1_4921029.1, CM084266_1_58087045.1, CM084265_1_69915221.0, CM084273_1_42285391.1, CM084269_1_4635090.1, CM084266_1_23321801.1, CM084264_1_72054205.1, CM084268_1_9292527.0, CM084278_1_23536520.1, CM084274_1_3691337.0, CM084279_1_31065257.0, CM084274_1_42859664.0, CM084271_1_1033937.1, CM084264_1_66525951.1, CM084279_1_1064680.1, CM084265_1_68074364.1, CM084269_1_35627100.1, CM084268_1_24030545.1, CM084278_1_22657588.1, CM084278_1_281238.0, CM084268_1_23612506.0, CM084265_1_14403550.1, CM084265_1_64736906.1, CM084268_1_28855770.0, CM084276_1_38552579.1, CM084277_1_31296163.1, CM084271_1_19656025.0, CM084266_1_62460058.0, CM084279_1_1070322.1, CM084274_1_4720394.0, CM084270_1_42345710.0, CM084274_1_4694915.0, CM084265_1_68073022.1, CM084272_1_18194995.1, CM084265_1_58484259.1, CM084270_1_8444546.0, CM084265_1_19670958.1, CM084269_1_1556935.0, CM084265_1_72178237.1, CM084268_1_9292527.1, CM084267_1_2163704.1, CM084265_1_64736906.1, CM084275_1_39776469.0, CM084277_1_36519491.0, CM084269_1_4636406.1, CM084265_1_71828881.0"
"12","adapter_trim.F3-J88-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.8","4","4","TRUE","CM084269_1_15823423.1, CM084272_1_1726223.0, CM084265_1_64735183.0, CM084267_1_8118654.0, CM084268_1_45574.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084276_1_1856902.1, CM084266_1_23298342.1, CM084264_1_8112660.0, CM084270_1_26884058.0, CM084265_1_59221229.1, CM084269_1_4635090.1, CM084269_1_43524068.1, CM084278_1_20635947.0, CM084268_1_50225470.0, CM084269_1_43528607.0, CM084277_1_30168380.0, CM084264_1_34294397.1, CM084265_1_66141859.0, CM084274_1_4727151.1, CM084264_1_64489814.0, CM084274_1_4795460.1, CM084264_1_73349423.0, CM084276_1_2874135.0, CM084266_1_67239899.0, CM084267_1_52593725.0, CM084271_1_43546299.0, CM084267_1_2908957.0, CM084265_1_69381524.0, CM084269_1_39737147.1, CM084264_1_8112674.1, CM084275_1_267983.1, CM084264_1_2740171.1, CM084272_1_1894276.0, CM084266_1_65993531.0, CM084274_1_11694583.0, CM084264_1_64269877.0, CM084269_1_47265457.0, CM084279_1_10156950.0, CM084265_1_70798989.1, CM084271_1_274033.1, CM084278_1_34806817.0, CM084279_1_32915259.1, CM084267_1_9175848.0, CM084269_1_45238132.0, CM084265_1_54591384.1, CM084264_1_73300783.1, CM084271_1_3807705.0, CM084278_1_5144637.0"
"13","adapter_trim.F3-J56-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.39","4","4","TRUE","CM084264_1_72912659.0, CM084266_1_64725843.1, CM084275_1_35722060.0, CM084267_1_13226543.0, CM084270_1_39395914.1, CM084267_1_6421243.0, CM084279_1_649336.1, CM084274_1_4792243.1, CM084277_1_31027250.1, CM084265_1_790962.0, CM084279_1_1070763.1, CM084273_1_42285571.0, CM084269_1_41819713.1, CM084276_1_6150174.0, CM084268_1_50225492.1, CM084266_1_57882838.0, CM084277_1_30168380.1, CM084264_1_48147317.1, CM084276_1_1625272.0, CM084268_1_22932621.1, CM084271_1_43868201.0, CM084272_1_26336261.0, CM084275_1_39502406.1, CM084274_1_4787926.0, CM084276_1_1856905.1, CM084268_1_50200456.1, CM084266_1_64723748.1, CM084266_1_69051092.1, CM084272_1_27414381.0, CM084267_1_5165693.0, CM084268_1_4550920.1, CM084278_1_23541053.1, CM084265_1_69924624.0, CM084265_1_59221309.0, CM084269_1_15817354.1, CM084278_1_20625578.1, CM084266_1_69051080.1, CM084269_1_43528550.0, CM084265_1_59221308.1, CM084265_1_72091635.1, CM084276_1_1856654.1, CM084268_1_2832736.1, CM084268_1_24031315.0, CM084265_1_73060895.0, CM084267_1_3748455.0, CM084269_1_43524558.0, CM084275_1_39780930.1, CM084269_1_43524472.0, CM084266_1_66483880.0, CM084276_1_38117244.0"
"14","adapter_trim.F3-J54-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.58","3","4","FALSE","CM084264_1_6956767.1, CM084269_1_42862716.0, CM084268_1_276378.0, CM084264_1_6990394.1, CM084272_1_33453804.0, CM084275_1_36059096.1, CM084266_1_64164380.0, CM084266_1_57885157.0, CM084265_1_59221309.1, CM084269_1_43528587.1, CM084269_1_47563826.0, CM084266_1_57888640.0, CM084278_1_23542543.1, CM084267_1_51248424.0, CM084277_1_30953045.1, CM084272_1_18188792.0, CM084264_1_73929737.1, CM084279_1_10147347.1, CM084279_1_1063045.1, CM084266_1_69315469.0, CM084278_1_20734519.0, CM084264_1_73349423.0, CM084266_1_57886153.0, CM084264_1_73931024.1, CM084267_1_51248500.0, CM084277_1_6198970.1, CM084275_1_23083662.0, CM084279_1_1070264.0, CM084278_1_8558559.0, CM084271_1_44091713.1, CM084271_1_44105575.1, CM084275_1_35722074.0, CM084265_1_71265314.0, CM084267_1_52776062.1, CM084264_1_70466154.0, CM084265_1_71265230.1, CM084264_1_2740171.1, CM084275_1_25388559.1, CM084277_1_30611496.0, CM084265_1_67424061.1, CM084276_1_38785557.0, CM084271_1_3821267.0, CM084270_1_9401006.0, CM084269_1_41823136.0, CM084278_1_25830477.0, CM084276_1_935645.1, CM084266_1_71166433.0, CM084279_1_10153273.0, CM084274_1_42473136.0, CM084270_1_42355495.1"
"15","adapter_trim.F3-J85-pH7.bam","adapter_trim.F2-B18-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.38","3","4","FALSE","CM084264_1_6956767.1, CM084269_1_42862716.0, CM084268_1_276378.0, CM084264_1_6990394.1, CM084272_1_33453804.0, CM084275_1_36059096.1, CM084266_1_64164380.0, CM084266_1_57885157.0, CM084265_1_59221309.1, CM084269_1_43528587.1, CM084269_1_47563826.0, CM084266_1_57888640.0, CM084278_1_23542543.1, CM084267_1_51248424.0, CM084277_1_30953045.1, CM084272_1_18188792.0, CM084264_1_73929737.1, CM084279_1_10147347.1, CM084279_1_1063045.1, CM084266_1_69315469.0, CM084278_1_20734519.0, CM084264_1_73349423.0, CM084266_1_57886153.0, CM084264_1_73931024.1, CM084267_1_51248500.0, CM084277_1_6198970.1, CM084275_1_23083662.0, CM084279_1_1070264.0, CM084278_1_8558559.0, CM084271_1_44091713.1, CM084271_1_44105575.1, CM084275_1_35722074.0, CM084265_1_71265314.0, CM084267_1_52776062.1, CM084264_1_70466154.0, CM084265_1_71265230.1, CM084264_1_2740171.1, CM084275_1_25388559.1, CM084277_1_30611496.0, CM084265_1_67424061.1, CM084276_1_38785557.0, CM084271_1_3821267.0, CM084270_1_9401006.0, CM084269_1_41823136.0, CM084278_1_25830477.0, CM084276_1_935645.1, CM084266_1_71166433.0, CM084279_1_10153273.0, CM084274_1_42473136.0, CM084270_1_42355495.1"
"16","adapter_trim.F3-J97-pH7.bam","adapter_trim.F2-B4-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.59","2","4","FALSE","CM084275_1_35722074.0, CM084274_1_4863343.0, CM084271_1_11500058.0, CM084276_1_1856932.1, CM084266_1_23411289.0, CM084266_1_59802321.0, CM084266_1_62460055.0, CM084269_1_15823954.1, CM084278_1_20701467.0, CM084268_1_276461.1, CM084266_1_57888640.0, CM084267_1_591197.0, CM084274_1_4730081.0, CM084276_1_38785557.0, CM084273_1_31862797.0, CM084279_1_31065257.1, CM084277_1_29780644.0, CM084272_1_18192676.0, CM084276_1_11709771.1, CM084270_1_8444546.0, CM084275_1_40706380.1, CM084272_1_18193864.1, CM084264_1_8099092.0, CM084275_1_39776486.1, CM084269_1_43528677.0, CM084277_1_4875961.1, CM084267_1_51248424.1, CM084269_1_12905566.0, CM084266_1_68642404.1, CM084265_1_72636291.1, CM084264_1_64487845.0, CM084279_1_32917233.0, CM084275_1_39781020.0, CM084269_1_41819713.1, CM084270_1_15641798.0, CM084269_1_1538788.1, CM084265_1_66141859.1, CM084278_1_20689098.1, CM084268_1_50216562.1, CM084275_1_25393422.1, CM084264_1_70175545.0, CM084275_1_66842.0, CM084271_1_3821109.1, CM084271_1_43920589.0, CM084264_1_74191575.1, CM084264_1_69271984.0, CM084271_1_346616.0, CM084269_1_35627080.0, CM084274_1_4785921.1, CM084279_1_31068246.0"
"17","adapter_trim.F3-J69-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.35","4","4","TRUE","CM084264_1_70173624.0, CM084264_1_34301630.1, CM084269_1_39736991.1, CM084269_1_40338569.0, CM084268_1_50681637.1, CM084274_1_4792974.0, CM084275_1_66811.1, CM084268_1_50200519.1, CM084271_1_37170448.1, CM084266_1_70743731.1, CM084266_1_57886823.0, CM084271_1_256574.1, CM084266_1_62460034.0, CM084264_1_71189798.1, CM084276_1_38072621.1, CM084265_1_71827738.1, CM084265_1_58483282.0, CM084273_1_31863355.1, CM084275_1_2509952.1, CM084270_1_4751817.1, CM084268_1_50679518.0, CM084264_1_73927181.1, CM084264_1_70188213.0, CM084264_1_71718010.1, CM084264_1_61167194.0, CM084264_1_74721251.0, CM084274_1_11694910.0, CM084266_1_58088040.0, CM084267_1_5168546.1, CM084272_1_18191742.0, CM084264_1_2740173.0, CM084273_1_268158.1, CM084270_1_15641798.0, CM084264_1_66077502.1, CM084274_1_4695106.0, CM084266_1_69051080.1, CM084275_1_1304702.0, CM084272_1_1894338.1, CM084268_1_50321875.1, CM084274_1_4730089.0, CM084269_1_1556253.1, CM084269_1_1544433.1, CM084270_1_10495951.0, CM084271_1_3805850.1, CM084268_1_28845782.0, CM084272_1_1704379.1, CM084268_1_49735243.1, CM084278_1_22656620.0, CM084264_1_70355125.1, CM084272_1_1883067.0"
"18","adapter_trim.F3-J80-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.78","4","4","TRUE","CM084265_1_71831401.1, CM084265_1_66688742.1, CM084268_1_50321875.1, CM084267_1_51000137.0, CM084269_1_1558041.0, CM084268_1_9292468.0, CM084275_1_400292.1, CM084266_1_57886823.1, CM084274_1_4795058.0, CM084278_1_22660266.0, CM084276_1_1856902.1, CM084264_1_70466152.0, CM084274_1_4863041.1, CM084266_1_58086170.0, CM084266_1_69794604.1, CM084266_1_68960407.1, CM084265_1_68798214.1, CM084264_1_12084151.1, CM084265_1_14403532.1, CM084272_1_33617974.0, CM084274_1_4720394.1, CM084266_1_69051092.1, CM084276_1_37987468.0, CM084275_1_38169332.0, CM084264_1_70174668.1, CM084273_1_31862042.0, CM084267_1_52896264.0, CM084278_1_31960635.0, CM084266_1_57889092.1, CM084278_1_23541775.0, CM084276_1_38558690.1, CM084267_1_2653040.1, CM084279_1_10149611.1, CM084277_1_18541349.0, CM084265_1_70974986.0, CM084271_1_19656025.1, CM084266_1_59364074.1, CM084266_1_69625521.0, CM084269_1_47255823.0, CM084274_1_21933150.0, CM084269_1_1544433.1, CM084274_1_4869897.0, CM084269_1_42862704.1, CM084264_1_64269859.0, CM084264_1_70471577.1, CM084266_1_70181836.0, CM084264_1_72118711.0, CM084272_1_1894276.0, CM084278_1_4074395.1, CM084273_1_7839386.0"
"19","adapter_trim.F3-J79-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.25","4","4","TRUE","CM084267_1_3748455.0, CM084268_1_28855779.0, CM084274_1_4792092.1, CM084266_1_68322173.0, CM084274_1_34977123.0, CM084264_1_2740137.1, CM084268_1_42010.1, CM084269_1_42862779.0, CM084269_1_39736991.0, CM084264_1_71718010.0, CM084269_1_1544433.1, CM084275_1_39781020.0, CM084275_1_120808.0, CM084272_1_33453681.1, CM084269_1_1577700.1, CM084265_1_790962.1, CM084269_1_40336193.1, CM084278_1_20736236.0, CM084266_1_23321806.1, CM084266_1_57888166.0, CM084264_1_74191538.0, CM084276_1_38787722.0, CM084276_1_25809512.0, CM084269_1_4626408.1, CM084264_1_64875158.0, CM084267_1_51242798.0, CM084266_1_65298589.0, CM084266_1_71166412.0, CM084266_1_68659587.0, CM084264_1_15064138.1, CM084265_1_8362532.0, CM084278_1_20733311.0, CM084279_1_31068246.0, CM084269_1_4626408.1, CM084272_1_18188620.0, CM084267_1_51167096.0, CM084266_1_68478650.1, CM084264_1_69861955.1, CM084275_1_35717364.0, CM084270_1_32126089.0, CM084264_1_71721959.0, CM084278_1_22644747.0, CM084274_1_4792351.1, CM084274_1_4694254.0, CM084266_1_64002578.1, CM084271_1_19934424.1, CM084275_1_327918.1, CM084274_1_4863965.1, CM084273_1_31864421.0, CM084266_1_69806378.1"
"20","adapter_trim.F3-J90-pH7.bam","adapter_trim.F2-B18-pH7.bam","adapter_trim.F2-B25-pH7.bam","0.73","3","4","FALSE","CM084274_1_4868366.1, CM084279_1_16586112.0, CM084275_1_23095998.1, CM084276_1_37987466.0, CM084269_1_15823106.1, CM084274_1_4863041.1, CM084273_1_31863792.1, CM084275_1_400292.1, CM084277_1_30611496.1, CM084276_1_11709771.1, CM084265_1_72368204.1, CM084268_1_23612506.1, CM084264_1_75480216.1, CM084272_1_18188802.0, CM084267_1_2652515.0, CM084267_1_8687446.0, CM084266_1_23295949.0, CM084276_1_38772835.0, CM084276_1_38970473.0, CM084268_1_276378.1, CM084271_1_19655909.0, CM084279_1_10150313.0, CM084279_1_10147347.0, CM084276_1_38271842.1, CM084274_1_4734036.1, CM084271_1_43868179.1, CM084278_1_20734518.0, CM084277_1_30168106.1, CM084276_1_38539465.1, CM084264_1_66439654.1, CM084264_1_70173621.1, CM084272_1_33452069.1, CM084274_1_4869974.0, CM084267_1_5952857.1, CM084266_1_57884309.0, CM084265_1_19672164.0, CM084274_1_4704387.0, CM084271_1_344606.0, CM084265_1_73060616.1, CM084267_1_51346515.0, CM084274_1_4869944.1, CM084268_1_28845789.0, CM084279_1_1070761.1, CM084275_1_8878555.1, CM084264_1_61167140.0, CM084264_1_69303594.1, CM084276_1_31737936.1, CM084270_1_4751817.0, CM084264_1_69682047.0, CM084271_1_43338888.1"
"21","adapter_trim.F3-J64-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B4-pH7.bam","0.49","3","1","FALSE","CM084264_1_34292374.1, CM084265_1_24898734.1, CM084270_1_47077588.1, CM084271_1_39685141.0, CM084265_1_1062161.1, CM084267_1_4505260.0, CM084267_1_5952857.1, CM084277_1_36519491.1, CM084265_1_69007603.0, CM084278_1_20733311.1, CM084266_1_69806378.0, CM084274_1_4708223.0, CM084264_1_72118697.0, CM084265_1_61648602.1, CM084266_1_57888961.0, CM084268_1_2832742.1, CM084275_1_25393422.1, CM084271_1_26325742.0, CM084265_1_59221275.1, CM084266_1_69095439.1, CM084278_1_23547493.1, CM084275_1_2509958.0, CM084271_1_23942504.1, CM084275_1_327930.1, CM084269_1_47255758.1, CM084276_1_1855851.1, CM084278_1_22667307.0, CM084275_1_39420927.1, CM084274_1_4869974.0, CM084265_1_58036225.1, CM084274_1_4788623.1, CM084269_1_43525146.1, CM084273_1_268148.1, CM084264_1_63760.1, CM084275_1_8878555.1, CM084277_1_30027057.1, CM084274_1_4695204.1, CM084264_1_73931025.1, CM084279_1_1196450.1, CM084265_1_68807625.1, CM084279_1_32641182.1, CM084279_1_10156977.1, CM084274_1_4694522.1, CM084270_1_42355508.1, CM084277_1_5804933.1, CM084265_1_2047919.0, CM084272_1_18191577.0, CM084276_1_1510348.1, CM084276_1_38558546.0, CM084272_1_1891434.0"
"22","adapter_trim.F3-J51-pH7.bam","adapter_trim.F2-B7-pH7.bam","adapter_trim.F2-B4-pH7.bam","0.52","3","1","FALSE","CM084266_1_58102684.1, CM084271_1_26325707.1, CM084269_1_15823106.1, CM084266_1_69095439.0, CM084273_1_7839417.1, CM084264_1_74800272.1, CM084272_1_36474242.0, CM084276_1_62244.1, CM084268_1_50225470.0, CM084269_1_15798267.0, CM084279_1_1196441.0, CM084267_1_6421241.0, CM084268_1_3704020.0, CM084266_1_70396245.1, CM084271_1_43851333.0, CM084264_1_69287134.1, CM084264_1_69287336.1, CM084279_1_23112955.0, CM084271_1_44077319.1, CM084267_1_700054.1, CM084276_1_12399731.0, CM084275_1_675849.1, CM084265_1_72368147.0, CM084271_1_19655226.1, CM084265_1_70589365.0, CM084271_1_3823416.0, CM084277_1_30168102.0, CM084272_1_1894340.1, CM084270_1_47076365.1, CM084267_1_9176202.0, CM084272_1_33578227.0, CM084274_1_4708735.0, CM084267_1_13229666.0, CM084272_1_18194957.1, CM084275_1_39776646.0, CM084276_1_2841302.0, CM084276_1_38558604.0, CM084275_1_35720346.1, CM084265_1_64585921.1, CM084276_1_1625258.0, CM084271_1_30532401.0, CM084265_1_70594980.0, CM084274_1_4709650.0, CM084274_1_6125560.0, CM084271_1_43851366.1, CM084277_1_30629891.1, CM084266_1_63468218.0, CM084274_1_43090783.1, CM084268_1_49735217.1, CM084267_1_8118559.1"
"23","adapter_trim.F3-J74-pH7.bam","adapter_trim.F2-B16-pH7.bam","adapter_trim.F2-B4-pH7.bam","0.94","4","1","FALSE","CM084264_1_6956767.1, CM084269_1_42862716.0, CM084268_1_276378.0, CM084264_1_6990394.1, CM084272_1_33453804.0, CM084275_1_36059096.1, CM084266_1_64164380.0, CM084266_1_57885157.0, CM084265_1_59221309.1, CM084269_1_43528587.1, CM084269_1_47563826.0, CM084266_1_57888640.0, CM084278_1_23542543.1, CM084267_1_51248424.0, CM084277_1_30953045.1, CM084272_1_18188792.0, CM084264_1_73929737.1, CM084279_1_10147347.1, CM084279_1_1063045.1, CM084266_1_69315469.0, CM084278_1_20734519.0, CM084264_1_73349423.0, CM084266_1_57886153.0, CM084264_1_73931024.1, CM084267_1_51248500.0, CM084277_1_6198970.1, CM084275_1_23083662.0, CM084279_1_1070264.0, CM084278_1_8558559.0, CM084271_1_44091713.1, CM084271_1_44105575.1, CM084275_1_35722074.0, CM084265_1_71265314.0, CM084267_1_52776062.1, CM084264_1_70466154.0, CM084265_1_71265230.1, CM084264_1_2740171.1, CM084275_1_25388559.1, CM084277_1_30611496.0, CM084265_1_67424061.1, CM084276_1_38785557.0, CM084271_1_3821267.0, CM084270_1_9401006.0, CM084269_1_41823136.0, CM084278_1_25830477.0, CM084276_1_935645.1, CM084266_1_71166433.0, CM084279_1_10153273.0, CM084274_1_42473136.0, CM084270_1_42355495.1"
"24","adapter_trim.F3-J82-pH7.bam","adapter_trim.F2-B12-pH7.bam","adapter_trim.F2-B4-pH7.bam","0.67","3","1","FALSE","CM084266_1_68320536.1, CM084264_1_71189810.0, CM084272_1_18193991.0, CM084278_1_20865574.0, CM084279_1_32917233.0, CM084266_1_69625521.0, CM084278_1_20679238.1, CM084279_1_161386.0, CM084264_1_15064138.1, CM084267_1_2135741.0, CM084274_1_11619978.0, CM084274_1_4795468.1, CM084274_1_4869825.0, CM084266_1_64725843.0, CM084267_1_8118616.0, CM084265_1_50947034.0, CM084274_1_4778592.1, CM084271_1_10301897.1, CM084275_1_39776496.1, CM084267_1_51248425.0, CM084271_1_30532519.1, CM084268_1_2706209.0, CM084265_1_1816612.1, CM084278_1_22654601.1, CM084268_1_42010.0, CM084274_1_4730026.0, CM084271_1_342830.0, CM084264_1_12084151.0, CM084268_1_282153.0, CM084274_1_4869825.0, CM084271_1_44104315.1, CM084276_1_6150174.0, CM084269_1_15812965.1, CM084268_1_50200519.0, CM084266_1_23321806.1, CM084277_1_30168102.0, CM084279_1_16586112.0, CM084273_1_31862476.0, CM084270_1_9401006.0, CM084264_1_74995015.1, CM084276_1_1625292.0, CM084276_1_38970473.0, CM084265_1_68808047.0, CM084266_1_23321806.0, CM084279_1_32662843.0, CM084268_1_3699701.0, CM084278_1_20701467.1, CM084273_1_32683016.0, CM084277_1_30505537.1, CM084264_1_34301630.0"
"25","adapter_trim.F3-J93-pH7.bam","adapter_trim.F2-B1-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.25","1","3","FALSE","CM084268_1_50739244.1, CM084275_1_39502397.0, CM084264_1_34301190.0, CM084279_1_32644251.0, CM084274_1_4808081.1, CM084269_1_43527808.0, CM084278_1_22667296.0, CM084265_1_59220865.1, CM084267_1_51248424.0, CM084265_1_1229890.0, CM084276_1_20157071.1, CM084264_1_2737868.1, CM084276_1_1625272.1, CM084266_1_46766309.1, CM084264_1_26777912.0, CM084265_1_64196855.0, CM084276_1_36515301.1, CM084269_1_4625304.0, CM084267_1_51241061.0, CM084267_1_52896140.1, CM084268_1_50200519.1, CM084264_1_69294926.1, CM084275_1_35722051.1, CM084269_1_1556267.1, CM084276_1_38772810.0, CM084270_1_8242343.0, CM084264_1_34294472.1, CM084269_1_40338578.1, CM084276_1_37353202.1, CM084279_1_161074.0, CM084265_1_61648709.1, CM084271_1_26325720.0, CM084272_1_1704343.1, CM084271_1_3816215.0, CM084276_1_1510330.1, CM084278_1_8558512.1, CM084275_1_39501427.1, CM084276_1_1500414.1, CM084276_1_1625292.0, CM084266_1_68643450.1, CM084268_1_1326648.1, CM084271_1_44105575.1, CM084273_1_31862314.1, CM084265_1_68243992.0, CM084277_1_36521175.0, CM084273_1_31862854.1, CM084264_1_8112672.0, CM084268_1_42009.0, CM084265_1_72091635.1, CM084278_1_28652016.0"
"26","adapter_trim.F3-J73-pH7.bam","adapter_trim.F2-B18-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.48","3","3","TRUE","CM084278_1_281238.1, CM084269_1_47265300.0, CM084270_1_2585592.0, CM084266_1_68319477.0, CM084269_1_43524558.0, CM084277_1_31027262.0, CM084265_1_68798214.0, CM084268_1_18519472.0, CM084266_1_23296704.0, CM084265_1_72368163.1, CM084274_1_4715467.0, CM084274_1_4694239.1, CM084264_1_6517652.0, CM084268_1_50225017.1, CM084274_1_4695098.1, CM084264_1_34293018.1, CM084275_1_35717364.1, CM084274_1_4798805.1, CM084272_1_18194306.0, CM084270_1_47076316.1, CM084265_1_1816578.0, CM084274_1_4869944.1, CM084266_1_69051092.0, CM084275_1_1212337.0, CM084268_1_49721922.1, CM084277_1_30611605.0, CM084269_1_40336207.1, CM084264_1_34297313.1, CM084269_1_46733079.1, CM084267_1_6421243.0, CM084271_1_379038.0, CM084268_1_18512798.1, CM084264_1_73926180.0, CM084277_1_30611511.0, CM084278_1_23542543.0, CM084267_1_52776062.1, CM084265_1_73060616.1, CM084266_1_64723817.1, CM084265_1_64735174.1, CM084265_1_976180.1, CM084275_1_39774900.0, CM084276_1_37987483.1, CM084265_1_68074364.1, CM084273_1_31865846.0, CM084274_1_4795077.1, CM084269_1_1556132.0, CM084268_1_4036222.0, CM084266_1_816291.0, CM084276_1_38772790.0, CM084273_1_31862854.0"
"27","adapter_trim.F3-J95-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.44","4","3","FALSE","CM084265_1_70798125.0, CM084264_1_34294402.1, CM084265_1_64586071.0, CM084264_1_15073604.0, CM084265_1_70798125.1, CM084276_1_36515301.0, CM084266_1_62460085.1, CM084271_1_43849282.1, CM084266_1_58087892.0, CM084264_1_70456947.0, CM084273_1_42285577.1, CM084269_1_46688909.0, CM084266_1_68661769.0, CM084265_1_791030.0, CM084265_1_68806450.1, CM084264_1_68685021.0, CM084264_1_70175562.1, CM084268_1_276460.1, CM084272_1_2073141.0, CM084275_1_25393422.1, CM084266_1_67235326.1, CM084265_1_59221229.1, CM084265_1_58036330.1, CM084274_1_3691763.1, CM084275_1_39502397.0, CM084270_1_47076316.1, CM084269_1_1558052.0, CM084277_1_18535877.1, CM084274_1_11694910.0, CM084275_1_25393263.0, CM084266_1_71319410.0, CM084276_1_20156972.0, CM084277_1_30505537.0, CM084268_1_50681646.0, CM084269_1_45238238.0, CM084264_1_34301630.0, CM084275_1_39491731.1, CM084267_1_2908860.1, CM084264_1_64875158.1, CM084265_1_72071376.0, CM084272_1_18194192.0, CM084268_1_23612506.0, CM084276_1_62473.1, CM084268_1_50200472.1, CM084265_1_71265269.1, CM084264_1_66522465.1, CM084269_1_15799394.1, CM084272_1_33616442.1, CM084266_1_65993531.0, CM084268_1_50681648.1"
"28","adapter_trim.F3-J72-pH7.bam","adapter_trim.F2-B15-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.33","4","3","FALSE","CM084271_1_3821125.0, CM084277_1_1868384.1, CM084264_1_69902276.1, CM084275_1_529155.0, CM084279_1_33759487.1, CM084264_1_72117194.1, CM084274_1_6125439.0, CM084271_1_43860505.1, CM084270_1_47076365.1, CM084268_1_49721922.0, CM084274_1_4789233.1, CM084271_1_44066688.1, CM084272_1_1891444.1, CM084266_1_38532340.0, CM084275_1_312849.1, CM084272_1_1704404.1, CM084274_1_4709677.1, CM084264_1_26773675.0, CM084266_1_69547380.1, CM084266_1_23317745.1, CM084266_1_70707515.0, CM084275_1_25395479.1, CM084276_1_38539465.0, CM084270_1_42349010.0, CM084266_1_23295925.1, CM084267_1_4505277.0, CM084274_1_42859583.0, CM084276_1_1852880.0, CM084276_1_37353202.1, CM084271_1_1052216.1, CM084265_1_68073022.0, CM084278_1_20689091.1, CM084265_1_24901885.1, CM084276_1_36515301.1, CM084279_1_32644179.0, CM084273_1_7839210.1, CM084264_1_34291216.0, CM084272_1_43469575.0, CM084265_1_71826940.0, CM084279_1_161176.1, CM084272_1_18193899.0, CM084275_1_8878521.1, CM084267_1_700054.1, CM084278_1_20695466.1, CM084271_1_37240204.1, CM084264_1_72011674.0, CM084264_1_34294402.0, CM084270_1_11478201.1, CM084274_1_5046195.0, CM084266_1_69095439.0"
"29","adapter_trim.F3-J55-pH7.bam","adapter_trim.F2-B4-pH7.bam","adapter_trim.F2-B5-pH7.bam","0.31","2","3","FALSE","CM084265_1_71826461.0, CM084271_1_37244938.0, CM084265_1_71925202.1, CM084269_1_45423014.1, CM084267_1_2081906.1, CM084266_1_68659872.1, CM084272_1_33617974.0, CM084266_1_58087794.1, CM084274_1_42859635.0, CM084267_1_50993981.1, CM084268_1_24030404.1, CM084264_1_74800265.0, CM084278_1_15228688.1, CM084275_1_39491731.1, CM084275_1_529192.0, CM084268_1_50200472.0, CM084275_1_39491725.1, CM084279_1_32652113.0, CM084279_1_32666444.1, CM084265_1_73060663.1, CM084269_1_1567834.1, CM084265_1_64586070.1, CM084267_1_5881718.1, CM084278_1_20732803.1, CM084277_1_29782026.1, CM084269_1_35627205.0, CM084277_1_10417489.0, CM084269_1_40447963.1, CM084264_1_73309406.1, CM084274_1_4720394.1, CM084269_1_1556138.0, CM084275_1_400325.0, CM084270_1_10495977.1, CM084271_1_10303572.1, CM084275_1_20000943.0, CM084277_1_18545080.1, CM084264_1_26771547.1, CM084265_1_71800566.0, CM084271_1_19934424.1, CM084265_1_64784798.0, CM084266_1_69632418.1, CM084268_1_50739238.0, CM084275_1_39502397.1, CM084267_1_51167077.0, CM084265_1_69915221.1, CM084276_1_1625272.0, CM084276_1_1856078.0, CM084267_1_13261464.0, CM084269_1_45423025.1, CM084277_1_35287266.0"
