"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.F2-B16-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B3-pH8.bam","0.46","2","3","FALSE","CM084278_1_22667297.0, CM084265_1_790976.0, CM084275_1_23075960.0, CM084267_1_2309126.0, CM084277_1_29782026.0, CM084277_1_31027250.0, CM084266_1_57889035.1, CM084271_1_3819398.1, CM084275_1_2509952.1, CM084269_1_45238254.0, CM084278_1_22665572.1, CM084275_1_400292.0, CM084267_1_5165711.0, CM084276_1_11709759.0, CM084270_1_9401006.1, CM084269_1_15828545.0, CM084265_1_71825876.1, CM084274_1_4796884.0, CM084266_1_23321801.1, CM084265_1_69381619.0, CM084272_1_18553651.1, CM084265_1_24898691.0, CM084272_1_36474231.0, CM084279_1_10150674.1, CM084274_1_4788646.0, CM084277_1_31027250.0, CM084267_1_52092638.0, CM084266_1_69095439.1, CM084265_1_59221281.1, CM084265_1_68243992.1, CM084265_1_72368298.0, CM084264_1_68688356.0, CM084268_1_50216537.1, CM084274_1_34977132.1, CM084274_1_11619945.1, CM084268_1_3691160.0, CM084265_1_71925452.0, CM084266_1_23295918.1, CM084267_1_9175849.1, CM084267_1_50392692.1, CM084268_1_50679570.0, CM084279_1_649336.1, CM084279_1_161041.1, CM084268_1_1508040.0, CM084274_1_34977131.0, CM084265_1_69915221.0, CM084274_1_4793087.1, CM084274_1_4694916.0, CM084274_1_4695106.0, CM084271_1_44091713.0"
"12","adapter_trim.F2-J105-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.6","1","1","TRUE","CM084272_1_18188624.0, CM084265_1_73060807.0, CM084264_1_75512070.0, CM084272_1_44059306.1, CM084273_1_33585263.0, CM084269_1_43528550.0, CM084269_1_15813150.0, CM084267_1_13261464.1, CM084271_1_44134413.0, CM084270_1_4921089.1, CM084277_1_5804570.1, CM084266_1_69794604.0, CM084274_1_4870391.0, CM084273_1_42294202.0, CM084266_1_23317745.1, CM084268_1_3704024.1, CM084264_1_69287125.0, CM084268_1_24031408.1, CM084264_1_34294469.0, CM084264_1_66561947.1, CM084277_1_30629891.1, CM084266_1_69547380.0, CM084267_1_13226543.0, CM084267_1_700114.1, CM084276_1_38773530.1, CM084268_1_37774069.0, CM084276_1_20157233.0, CM084267_1_2908982.0, CM084276_1_1855843.1, CM084269_1_15823954.1, CM084270_1_47103340.0, CM084276_1_37353154.1, CM084266_1_57882817.0, CM084275_1_267983.1, CM084265_1_8362532.1, CM084268_1_22932621.1, CM084272_1_2928852.1, CM084277_1_10628711.1, CM084266_1_68884692.0, CM084265_1_69381534.0, CM084279_1_1064862.0, CM084279_1_161074.1, CM084269_1_46689548.1, CM084270_1_4920918.0, CM084267_1_9175848.1, CM084275_1_42592938.0, CM084268_1_50681637.0, CM084269_1_46858338.0, CM084276_1_1510330.1, CM084267_1_9175847.0"
"13","adapter_trim.F2-B12-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.37","3","1","FALSE","CM084276_1_7202997.1, CM084269_1_35627054.1, CM084272_1_18188620.1, CM084264_1_69539449.0, CM084266_1_69632417.1, CM084265_1_24898691.0, CM084271_1_30532519.0, CM084275_1_327918.1, CM084265_1_70979980.1, CM084266_1_69051080.1, CM084265_1_3130640.0, CM084270_1_4921025.0, CM084276_1_1625254.0, CM084268_1_50790925.1, CM084267_1_51033717.1, CM084275_1_2509950.0, CM084273_1_21179270.1, CM084277_1_30635514.1, CM084267_1_52776062.0, CM084279_1_32917233.0, CM084269_1_45420483.1, CM084279_1_10147738.0, CM084268_1_50200519.0, CM084274_1_4795062.1, CM084270_1_47077479.0, CM084274_1_4674050.0, CM084273_1_42287254.0, CM084277_1_10417520.1, CM084264_1_70173621.1, CM084264_1_70173615.1, CM084279_1_10156946.0, CM084276_1_4238124.0, CM084274_1_4863343.0, CM084265_1_19672164.0, CM084279_1_32640622.0, CM084276_1_1500414.1, CM084264_1_66439568.1, CM084273_1_31862599.0, CM084266_1_71149027.1, CM084266_1_68319456.0, CM084270_1_46589386.0, CM084274_1_4694202.0, CM084266_1_58086170.1, CM084269_1_45423014.1, CM084265_1_73060807.1, CM084276_1_25809481.0, CM084275_1_38995359.1, CM084266_1_64725837.0, CM084264_1_70182851.1, CM084278_1_20858390.0"
"14","adapter_trim.F2-J107-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F1-B4-pH8.bam","0.59","1, 4","1","TRUE","CM084264_1_5215232.0, CM084274_1_42293378.0, CM084266_1_68515581.0, CM084273_1_268148.0, CM084266_1_23296704.0, CM084267_1_8118559.0, CM084278_1_22665042.0, CM084277_1_30611564.0, CM084269_1_43528587.0, CM084268_1_23612506.0, CM084266_1_57889053.1, CM084275_1_4345059.0, CM084269_1_43524472.0, CM084278_1_20732805.0, CM084264_1_74800272.1, CM084264_1_64487818.1, CM084274_1_4695205.0, CM084265_1_69924624.0, CM084275_1_29098655.0, CM084274_1_5033051.1, CM084266_1_62460055.1, CM084277_1_30953064.1, CM084278_1_25830477.1, CM084276_1_61679.0, CM084276_1_38787723.1, CM084273_1_7839210.0, CM084265_1_72368147.0, CM084266_1_23321836.0, CM084272_1_1891482.0, CM084275_1_25388576.0, CM084266_1_70706208.1, CM084269_1_1567833.1, CM084269_1_40336193.0, CM084275_1_25397304.0, CM084273_1_33585263.0, CM084273_1_31862476.0, CM084275_1_400276.0, CM084275_1_400276.0, CM084278_1_28652016.0, CM084264_1_34294652.0, CM084268_1_3699708.1, CM084267_1_1134424.1, CM084279_1_1064680.1, CM084276_1_38285682.0, CM084276_1_4238124.1, CM084271_1_19655878.1, CM084274_1_6125439.1, CM084278_1_15228688.0, CM084272_1_7002402.0, CM084269_1_40451676.1"
"15","adapter_trim.F2-J104-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B5-pH8.bam","0.15","2","3","FALSE","CM084269_1_43523950.0, CM084279_1_10150672.0, CM084267_1_51248426.1, CM084273_1_10424351.0, CM084278_1_20865574.1, CM084274_1_4798805.0, CM084268_1_24030404.1, CM084276_1_20156972.1, CM084279_1_160989.1, CM084270_1_4751880.0, CM084275_1_40706380.0, CM084268_1_18519472.1, CM084275_1_25388888.1, CM084271_1_3819548.0, CM084272_1_18188792.1, CM084267_1_2309126.0, CM084276_1_38558590.0, CM084275_1_39774860.0, CM084264_1_70471433.0, CM084274_1_4863343.1, CM084268_1_50202371.1, CM084270_1_42355495.0, CM084271_1_3805850.1, CM084265_1_1816578.0, CM084268_1_50323442.1, CM084277_1_30623529.1, CM084270_1_47076332.0, CM084278_1_8558506.1, CM084264_1_2738116.0, CM084271_1_19655964.1, CM084266_1_58087794.0, CM084270_1_46590815.0, CM084269_1_39737147.1, CM084279_1_32666409.0, CM084277_1_30611496.1, CM084276_1_38864870.1, CM084278_1_16767343.0, CM084274_1_34977132.0, CM084265_1_71794444.0, CM084264_1_72118697.1, CM084269_1_12905566.0, CM084265_1_69916644.0, CM084279_1_32917232.0, CM084276_1_25809477.0, CM084264_1_64487845.1, CM084266_1_57886823.0, CM084269_1_40336207.0, CM084274_1_4795460.0, CM084271_1_39686056.0, CM084265_1_58483282.1"
"16","adapter_trim.F2-J83-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B5-pH8.bam","0.3","3","3","TRUE","CM084264_1_74191575.0, CM084269_1_1572991.1, CM084266_1_23295949.0, CM084265_1_68798225.1, CM084269_1_15799394.0, CM084274_1_4796884.0, CM084268_1_276378.1, CM084279_1_10150695.1, CM084278_1_4074299.1, CM084265_1_59221320.0, CM084268_1_50323442.1, CM084264_1_74183870.0, CM084265_1_70589360.1, CM084268_1_28855794.1, CM084266_1_68643450.1, CM084264_1_73929737.1, CM084265_1_68789108.0, CM084271_1_3821269.1, CM084275_1_2509962.0, CM084275_1_23095308.0, CM084267_1_50994187.0, CM084269_1_46858338.1, CM084266_1_62460034.1, CM084264_1_34294487.1, CM084271_1_19934424.0, CM084269_1_43525189.1, CM084274_1_4730089.0, CM084267_1_50392692.1, CM084277_1_18546601.0, CM084266_1_68659869.0, CM084272_1_33452045.0, CM084266_1_69085644.0, CM084273_1_10381194.0, CM084274_1_4709636.0, CM084277_1_31296163.1, CM084271_1_1052216.0, CM084276_1_1625272.1, CM084269_1_15809932.0, CM084266_1_65347078.0, CM084266_1_68478650.1, CM084272_1_18193864.0, CM084276_1_38788200.0, CM084264_1_72054052.0, CM084265_1_71899687.0, CM084266_1_70743731.0, CM084269_1_46733053.0, CM084270_1_19464591.0, CM084265_1_24901885.1, CM084279_1_32971482.0, CM084274_1_4870202.0"
"17","adapter_trim.F2-J125-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B5-pH8.bam","0.21","2","3","FALSE","CM084272_1_18188802.1, CM084271_1_43546299.0, CM084273_1_7839386.0, CM084271_1_43547024.1, CM084269_1_1556253.0, CM084279_1_32915269.0, CM084272_1_1726223.1, CM084265_1_68798214.0, CM084271_1_44090328.0, CM084279_1_32652113.1, CM084271_1_11500058.0, CM084267_1_6421475.1, CM084270_1_46587616.1, CM084274_1_4788084.1, CM084269_1_15799394.1, CM084278_1_20736228.0, CM084275_1_126552.1, CM084266_1_23411289.0, CM084273_1_31862314.1, CM084277_1_17835716.0, CM084265_1_71925202.1, CM084266_1_57889092.0, CM084274_1_4708033.0, CM084266_1_68919262.1, CM084271_1_3822736.0, CM084279_1_1073128.0, CM084264_1_6990362.1, CM084271_1_26325707.0, CM084265_1_1816578.0, CM084276_1_2857930.1, CM084274_1_4861946.1, CM084267_1_51167077.1, CM084273_1_31862649.0, CM084272_1_1704343.1, CM084264_1_70210134.1, CM084278_1_20689080.1, CM084267_1_6421632.1, CM084265_1_69924624.0, CM084264_1_34293018.0, CM084271_1_3823416.1, CM084265_1_785374.1, CM084279_1_32641182.1, CM084276_1_38558658.1, CM084279_1_1073400.0, CM084269_1_4628634.1, CM084279_1_10149534.1, CM084265_1_68806466.0, CM084275_1_319193.1, CM084265_1_73061223.0, CM084268_1_50321875.1"
"18","adapter_trim.F2-J145-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.41","2","3, 4","FALSE","CM084277_1_30953057.0, CM084279_1_32915269.1, CM084272_1_23578669.1, CM084275_1_4345708.0, CM084264_1_26773649.0, CM084274_1_3691337.0, CM084270_1_19464672.1, CM084279_1_31073085.1, CM084274_1_4694558.1, CM084269_1_1526871.1, CM084276_1_38558690.1, CM084267_1_13261464.1, CM084277_1_1869733.1, CM084272_1_1596808.0, CM084276_1_38096618.0, CM084272_1_9069880.0, CM084275_1_8878509.1, CM084267_1_2426144.0, CM084269_1_47255823.0, CM084267_1_8118654.1, CM084269_1_12905590.0, CM084266_1_58102684.1, CM084266_1_67239899.1, CM084268_1_3691704.1, CM084265_1_64733351.0, CM084277_1_4875961.1, CM084271_1_44190417.1, CM084279_1_32673936.1, CM084266_1_66383611.1, CM084264_1_2737867.1, CM084267_1_51167096.0, CM084265_1_72368147.0, CM084265_1_72368163.0, CM084264_1_15064482.1, CM084269_1_15809861.0, CM084264_1_73308596.0, CM084270_1_8444572.1, CM084276_1_38773527.0, CM084272_1_1308683.0, CM084264_1_72054053.1, CM084268_1_50679570.0, CM084269_1_15820188.1, CM084272_1_33571757.1, CM084264_1_26773648.0, CM084270_1_15641798.1, CM084275_1_25395465.0, CM084265_1_65322091.1, CM084272_1_1726223.1, CM084265_1_66141834.0, CM084270_1_32126731.1"
"19","adapter_trim.F2-J126-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.22","2","3, 4","FALSE","CM084271_1_1034868.1, CM084265_1_46089269.1, CM084268_1_50224896.0, CM084274_1_42855649.0, CM084265_1_71265314.1, CM084267_1_6420853.0, CM084275_1_38169337.1, CM084265_1_71925203.0, CM084271_1_44104716.1, CM084265_1_71796317.0, CM084274_1_4708223.0, CM084275_1_120896.1, CM084266_1_57889035.1, CM084267_1_52776062.0, CM084273_1_31863792.1, CM084268_1_24031246.1, CM084268_1_50225498.1, CM084275_1_23083657.1, CM084275_1_35719374.0, CM084278_1_15228737.1, CM084265_1_71265272.1, CM084275_1_23083662.1, CM084276_1_59031.0, CM084272_1_33607296.0, CM084269_1_40338566.0, CM084278_1_23555170.1, CM084264_1_34301630.1, CM084267_1_11257220.1, CM084265_1_69381534.1, CM084276_1_38271843.0, CM084272_1_33462360.1, CM084267_1_2652515.1, CM084279_1_161176.1, CM084264_1_73309412.0, CM084279_1_10149628.1, CM084265_1_1118701.1, CM084265_1_1816612.1, CM084277_1_30168102.1, CM084269_1_35627219.1, CM084275_1_25395464.0, CM084279_1_1070763.1, CM084276_1_38552504.0, CM084278_1_277789.1, CM084271_1_340905.1, CM084265_1_65233046.1, CM084271_1_3821161.0, CM084264_1_73291573.1, CM084278_1_20623588.0, CM084264_1_70355057.1, CM084266_1_68642404.0"
"20","adapter_trim.F2-B10-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.38","2, 4","3, 4","TRUE","CM084277_1_30629891.0, CM084271_1_44190489.0, CM084271_1_19656025.1, CM084269_1_15820188.0, CM084275_1_25395524.1, CM084277_1_30629891.1, CM084269_1_35627080.0, CM084273_1_31862314.1, CM084274_1_4778496.1, CM084265_1_58487819.0, CM084269_1_43525341.0, CM084269_1_43525189.0, CM084267_1_2081906.0, CM084269_1_1567491.0, CM084274_1_4709636.1, CM084264_1_26771547.0, CM084277_1_18545014.0, CM084265_1_70577871.1, CM084276_1_38797641.0, CM084279_1_1073112.0, CM084265_1_1816612.0, CM084264_1_70471577.0, CM084274_1_4788661.0, CM084264_1_68689030.1, CM084273_1_42287238.1, CM084276_1_1847305.1, CM084265_1_71820616.0, CM084274_1_4861946.0, CM084266_1_23295283.1, CM084277_1_5804570.0, CM084268_1_282153.1, CM084265_1_73060810.0, CM084271_1_30532473.0, CM084267_1_30270802.0, CM084266_1_64725843.0, CM084274_1_4773522.1, CM084266_1_63195162.1, CM084264_1_73931084.1, CM084264_1_66439568.1, CM084277_1_30629891.0, CM084264_1_69757037.0, CM084264_1_73931025.0, CM084266_1_65347060.0, CM084264_1_66439654.1, CM084269_1_43524068.0, CM084277_1_29780153.1, CM084276_1_20157325.1, CM084276_1_1856905.1, CM084269_1_47716263.0, CM084264_1_34300890.1"
"21","adapter_trim.F2-J127-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.27","3","3, 4","TRUE","CM084270_1_4920961.1, CM084265_1_69916749.1, CM084279_1_1062135.0, CM084267_1_50993981.1, CM084271_1_344406.0, CM084269_1_35627230.1, CM084268_1_50224889.0, CM084269_1_4635090.0, CM084275_1_35720350.0, CM084274_1_11619978.0, CM084264_1_73926180.0, CM084264_1_70175564.0, CM084269_1_35627219.0, CM084279_1_32640625.1, CM084266_1_58086157.0, CM084271_1_12812951.1, CM084271_1_7136506.0, CM084271_1_43868149.0, CM084270_1_4921106.1, CM084264_1_8233152.0, CM084278_1_20732805.0, CM084276_1_1855851.1, CM084271_1_1033797.1, CM084268_1_50225025.1, CM084267_1_9175849.0, CM084269_1_1567498.0, CM084274_1_4769088.0, CM084269_1_43525399.1, CM084267_1_8118654.1, CM084274_1_42855649.0, CM084269_1_46692099.1, CM084270_1_4751856.1, CM084264_1_34301630.0, CM084268_1_28845522.1, CM084265_1_71796271.1, CM084271_1_19655871.1, CM084264_1_70471577.1, CM084274_1_4862014.1, CM084275_1_524594.0, CM084266_1_65347078.1, CM084264_1_64487839.0, CM084273_1_42252916.0, CM084265_1_19672164.1, CM084274_1_4864709.0, CM084265_1_68806465.1, CM084277_1_30953033.0, CM084274_1_4870197.1, CM084264_1_75278242.1, CM084272_1_1144109.1, CM084276_1_6150174.1"
"22","adapter_trim.F2-B11-pH8.bam","adapter_trim.F1-B8-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.27","1","3, 4","FALSE","CM084270_1_47077595.1, CM084279_1_32652116.1, CM084268_1_2720910.1, CM084273_1_31866087.1, CM084268_1_28845823.1, CM084264_1_73931024.1, CM084271_1_43860505.0, CM084266_1_69632434.0, CM084265_1_71820726.0, CM084265_1_794917.1, CM084264_1_70210132.1, CM084274_1_3691763.1, CM084264_1_68688988.1, CM084265_1_69381524.0, CM084274_1_4793173.1, CM084276_1_4238165.0, CM084274_1_12659015.1, CM084265_1_14403401.1, CM084267_1_51248500.0, CM084272_1_18574380.0, CM084269_1_35627068.1, CM084278_1_5142968.0, CM084277_1_18535878.0, CM084278_1_20679238.0, CM084268_1_2832740.1, CM084276_1_62221.1, CM084276_1_1856653.0, CM084264_1_69902275.1, CM084266_1_57882780.1, CM084264_1_8098050.0, CM084275_1_35719374.0, CM084264_1_70190068.1, CM084267_1_2426156.0, CM084268_1_50315.0, CM084276_1_38287449.1, CM084266_1_71160169.0, CM084266_1_57886153.1, CM084278_1_22665064.0, CM084265_1_71796309.0, CM084274_1_42855649.0, CM084271_1_379009.1, CM084264_1_69534058.1, CM084278_1_22654720.1, CM084265_1_72368147.1, CM084279_1_10149628.0, CM084275_1_400325.1, CM084275_1_35720346.0, CM084278_1_16774020.1, CM084277_1_36521569.0, CM084276_1_20157323.1"
"23","adapter_trim.F2-B3-pH8.bam","adapter_trim.F1-B20-pH8.bam","adapter_trim.F1-B7-pH8.bam","0.46","2","3, 4","FALSE","CM084270_1_15641798.1, CM084265_1_70979994.0, CM084265_1_72178237.1, CM084265_1_68798193.1, CM084266_1_68884692.0, CM084264_1_74191574.1, CM084264_1_70175500.0, CM084268_1_49721842.1, CM084269_1_47265506.0, CM084266_1_62460034.1, CM084275_1_120896.0, CM084268_1_28855770.1, CM084273_1_32698879.0, CM084274_1_4726637.1, CM084268_1_2696122.0, CM084266_1_65993531.1, CM084275_1_39491731.0, CM084272_1_1883067.1, CM084266_1_69141117.1, CM084264_1_2737867.0, CM084265_1_68714893.1, CM084279_1_1073112.0, CM084268_1_2720910.1, CM084267_1_5165711.1, CM084268_1_50323846.1, CM084278_1_4074311.1, CM084266_1_63468218.0, CM084265_1_70974986.1, CM084271_1_44106803.1, CM084268_1_22932621.1, CM084266_1_23321801.1, CM084268_1_50739258.1, CM084279_1_1064862.0, CM084274_1_42859668.1, CM084277_1_30953033.1, CM084271_1_290001.1, CM084275_1_36059096.1, CM084276_1_1856078.1, CM084271_1_30532438.1, CM084266_1_71166412.1, CM084274_1_4869974.1, CM084276_1_1625423.1, CM084279_1_32640576.0, CM084279_1_10156950.0, CM084264_1_71189810.1, CM084271_1_218843.0, CM084275_1_36059252.0, CM084265_1_70977429.0, CM084273_1_31865682.0, CM084266_1_69051092.1"
"24","adapter_trim.F2-J122-pH8.bam","adapter_trim.F1-B21-pH8.bam","adapter_trim.F1-B8-pH8.bam","0.2","2, 4","2","TRUE","CM084266_1_57882616.1, CM084264_1_69757037.0, CM084266_1_66377784.1, CM084264_1_34300494.1, CM084269_1_1556138.0, CM084271_1_44190420.1, CM084271_1_44069759.1, CM084271_1_44090307.0, CM084266_1_69141202.0, CM084265_1_68806425.0, CM084271_1_37244915.0, CM084276_1_38772790.1, CM084264_1_70471577.1, CM084266_1_65993531.0, CM084267_1_6420945.0, CM084275_1_400249.0, CM084265_1_66141859.1, CM084265_1_69004214.0, CM084270_1_42355504.1, CM084275_1_8878509.1, CM084266_1_65576934.1, CM084273_1_31862649.0, CM084274_1_4792256.1, CM084269_1_47265457.1, CM084269_1_15827787.1, CM084278_1_20600197.0, CM084265_1_72071376.0, CM084274_1_5028297.1, CM084277_1_29780116.1, CM084276_1_4238176.1, CM084279_1_649298.0, CM084276_1_38943253.1, CM084274_1_4792352.1, CM084266_1_67239927.1, CM084274_1_11694910.1, CM084271_1_3819544.0, CM084275_1_23075960.0, CM084276_1_2855917.1, CM084278_1_31960662.1, CM084271_1_43860497.1, CM084269_1_35627205.1, CM084276_1_2841302.1, CM084268_1_276461.0, CM084266_1_50301523.1, CM084268_1_50224896.1, CM084279_1_10156984.0, CM084266_1_68200825.0, CM084265_1_791018.0, CM084266_1_70743731.0, CM084270_1_12307511.0"
"25","adapter_trim.F2-J141-pH8.bam","adapter_trim.F1-B25-pH8.bam","adapter_trim.F1-B9-pH8.bam","0.87","3","1, 4","FALSE","CM084271_1_257176.1, CM084272_1_18194979.0, CM084268_1_3697725.0, CM084275_1_524647.0, CM084277_1_4876009.0, CM084271_1_44090302.0, CM084279_1_10150695.1, CM084272_1_23644236.1, CM084271_1_3820382.0, CM084269_1_1549190.0, CM084274_1_4808183.1, CM084266_1_38532340.0, CM084270_1_15641795.0, CM084270_1_47077479.0, CM084274_1_3691763.0, CM084277_1_30168102.1, CM084276_1_38772810.1, CM084273_1_268158.1, CM084276_1_38864870.1, CM084265_1_69915221.1, CM084265_1_71828881.1, CM084266_1_69052205.1, CM084277_1_31222635.1, CM084265_1_72978107.0, CM084267_1_50994193.0, CM084274_1_4795086.1, CM084265_1_73059931.0, CM084266_1_59364074.0, CM084271_1_3818665.1, CM084269_1_4628748.0, CM084270_1_1391764.0, CM084265_1_68074267.0, CM084269_1_1572473.1, CM084276_1_54402.1, CM084265_1_68074364.0, CM084275_1_39774847.0, CM084271_1_19656025.1, CM084267_1_51248425.1, CM084271_1_3807705.0, CM084269_1_1567462.1, CM084264_1_26773650.0, CM084274_1_4789233.1, CM084268_1_28845509.0, CM084268_1_50219227.1, CM084264_1_75278291.0, CM084264_1_70188206.1, CM084265_1_72986696.0, CM084271_1_379057.0, CM084264_1_70175545.1, CM084265_1_24901859.0"
"26","adapter_trim.F2-B23-pH8.bam","adapter_trim.F1-B15-pH8.bam","adapter_trim.F1-B9-pH8.bam","0.3","1, 4","1, 4","TRUE","CM084264_1_69539449.0, CM084265_1_61648602.1, CM084269_1_15799430.1, CM084278_1_20689098.0, CM084264_1_6956767.1, CM084270_1_46587632.1, CM084274_1_4867333.0, CM084273_1_21179215.0, CM084272_1_1704343.0, CM084267_1_51167077.1, CM084277_1_30611563.0, CM084276_1_1856082.0, CM084269_1_43528550.1, CM084266_1_71166412.1, CM084267_1_2426144.0, CM084265_1_69381455.1, CM084264_1_63760.1, CM084276_1_62473.0, CM084268_1_50200545.1, CM084268_1_3699701.0, CM084266_1_23317745.1, CM084271_1_26324168.1, CM084275_1_25397333.0, CM084274_1_4788669.0, CM084276_1_37353162.1, CM084266_1_68478650.0, CM084265_1_68868190.1, CM084271_1_19655820.1, CM084264_1_34294469.1, CM084266_1_69545761.1, CM084274_1_34977105.1, CM084264_1_70182852.0, CM084275_1_35719388.0, CM084265_1_70979994.1, CM084268_1_3261991.0, CM084269_1_45438499.0, CM084264_1_34294472.0, CM084275_1_39774860.1, CM084265_1_65204740.0, CM084267_1_5165677.1, CM084268_1_3691150.1, CM084268_1_3704020.0, CM084274_1_4734036.1, CM084264_1_74989681.0, CM084266_1_58086157.0, CM084266_1_65580309.0, CM084266_1_23321801.1, CM084275_1_660866.1, CM084276_1_1625254.1, CM084267_1_2426144.1"
