"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"42","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F3-J113-pH75.bam","CM084265_1_69230159.0, CM084265_1_54595174.0, CM084266_1_58088040.0, CM084267_1_2653040.1, CM084273_1_42287132.0, CM084264_1_66439662.1, CM084268_1_3699581.1, CM084279_1_32915269.1, CM084274_1_4795086.0, CM084271_1_44073395.0, CM084279_1_10150672.1, CM084266_1_58087775.1, CM084276_1_1500490.0, CM084265_1_68525973.0, CM084271_1_43817223.0, CM084276_1_1856643.0, CM084264_1_7131437.0, CM084269_1_45423025.1, CM084265_1_72074244.0, CM084279_1_20158977.1, CM084271_1_44134413.0, CM084273_1_32698906.1, CM084271_1_3821109.1, CM084266_1_69085566.1, CM084275_1_25395480.1, CM084267_1_6420828.0, CM084265_1_71796300.1, CM084265_1_70589360.0, CM084268_1_82411.0, CM084277_1_31027250.1, CM084267_1_48167440.0, CM084276_1_56075.0, CM084267_1_8687374.1, CM084266_1_68960355.1, CM084274_1_42294261.0, CM084265_1_8362505.1, CM084271_1_43920589.1, CM084266_1_38532344.1, CM084267_1_51346515.0, CM084264_1_68634815.1, CM084264_1_70175562.1, CM084265_1_72071374.1, CM084274_1_4869977.1, CM084264_1_72054043.1, CM084267_1_51000174.0, CM084264_1_6990394.0, CM084269_1_15827759.0, CM084267_1_699404.0, CM084267_1_1134553.0, CM084274_1_4868380.0","50","0.12","-0.38","-0.66","3","2","FALSE"
"43","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J108-pH75.bam","CM084279_1_31075821.1, CM084268_1_45613.1, CM084278_1_20736236.0, CM084265_1_70595162.1, CM084276_1_38072623.1, CM084264_1_26773648.1, CM084277_1_10628715.0, CM084269_1_1544433.0, CM084274_1_4863175.0, CM084264_1_72118711.0, CM084275_1_38169332.1, CM084264_1_72113815.0, CM084273_1_32698894.0, CM084275_1_39774927.0, CM084264_1_34301630.1, CM084279_1_20158977.1, CM084270_1_4920911.0, CM084271_1_337322.0, CM084267_1_5952857.1, CM084268_1_275067.1, CM084275_1_66834.0, CM084264_1_74035920.1, CM084269_1_40447978.1, CM084269_1_39737147.1, CM084277_1_18546601.1, CM084268_1_28845446.0, CM084271_1_19656025.0, CM084276_1_1510330.1, CM084269_1_1567129.1, CM084279_1_993504.1, CM084276_1_37144250.1, CM084274_1_41688611.0, CM084276_1_1856070.0, CM084264_1_73309412.1, CM084278_1_23542095.1, CM084269_1_1567396.0, CM084265_1_65322091.1, CM084267_1_699277.0, CM084276_1_4238165.1, CM084276_1_38489687.1, CM084278_1_23541053.0, CM084268_1_3702289.0, CM084266_1_66485296.0, CM084266_1_68883042.0, CM084279_1_1070761.0, CM084276_1_1625258.0, CM084265_1_72368258.1, CM084268_1_42211.0, CM084276_1_2841296.0, CM084271_1_290137.0","50","0.12","-0.4","-0.28","4","2","FALSE"
"44","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B3-pH75.bam","adapter_trim.F3-J112-pH75.bam","CM084264_1_74800241.1, CM084274_1_4708063.0, CM084271_1_7137729.0, CM084279_1_1196441.0, CM084268_1_41971.1, CM084265_1_73060810.1, CM084266_1_68320536.0, CM084267_1_2163704.0, CM084270_1_15641798.0, CM084265_1_71826461.0, CM084266_1_70743731.1, CM084269_1_41809356.0, CM084274_1_34977123.0, CM084273_1_31862787.0, CM084268_1_49719742.1, CM084275_1_1304704.1, CM084276_1_1856066.0, CM084265_1_68868203.1, CM084265_1_70799357.1, CM084265_1_70597838.1, CM084265_1_71828881.1, CM084276_1_38117244.0, CM084278_1_20736236.1, CM084276_1_1856078.0, CM084279_1_1062144.0, CM084269_1_41809360.1, CM084275_1_36064337.0, CM084279_1_1063031.1, CM084266_1_68643487.1, CM084268_1_22932621.0, CM084268_1_28845513.1, CM084267_1_52591576.0, CM084271_1_19656025.0, CM084265_1_70974986.1, CM084265_1_70609248.1, CM084274_1_34977132.0, CM084272_1_29972645.0, CM084266_1_70743740.0, CM084265_1_1118701.0, CM084265_1_65233046.0, CM084275_1_39776618.1, CM084272_1_43331300.0, CM084278_1_8558506.0, CM084265_1_59221301.0, CM084265_1_786811.1, CM084276_1_1625257.1, CM084264_1_70471433.1, CM084276_1_11709760.1, CM084279_1_10159270.0, CM084269_1_45280054.1","50","0.51","-0.65","-0.26","4","2","FALSE"
"45","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F3-J121-pH75.bam","CM084266_1_69315469.0, CM084274_1_4694282.0, CM084265_1_68798225.0, CM084277_1_1858860.1, CM084267_1_2646659.1, CM084271_1_44070260.1, CM084264_1_70456947.1, CM084271_1_3816215.1, CM084276_1_12392692.1, CM084270_1_39395894.0, CM084264_1_75506833.1, CM084270_1_42348997.1, CM084265_1_58036330.0, CM084278_1_20732805.1, CM084276_1_38788200.0, CM084276_1_37144250.0, CM084278_1_22644747.0, CM084265_1_72368299.1, CM084265_1_70798989.1, CM084278_1_16774023.0, CM084272_1_18194957.0, CM084265_1_54595186.0, CM084269_1_41809360.0, CM084272_1_43469487.0, CM084264_1_72113815.1, CM084276_1_38539342.1, CM084274_1_4694282.1, CM084264_1_34300042.1, CM084270_1_46588177.1, CM084266_1_68515581.1, CM084269_1_47265457.1, CM084267_1_6421632.1, CM084275_1_327936.0, CM084265_1_71797896.1, CM084272_1_18193864.0, CM084269_1_15828548.1, CM084276_1_1856932.1, CM084271_1_7137729.0, CM084272_1_33617974.1, CM084268_1_42009.1, CM084268_1_22932623.0, CM084277_1_30611561.0, CM084269_1_45420488.1, CM084270_1_47077465.0, CM084268_1_276378.0, CM084265_1_790976.0, CM084271_1_3821161.0, CM084272_1_36474233.1, CM084269_1_1572991.1, CM084266_1_50301524.1","50","0.23","-0.6","-0.38","2","2","TRUE"
"46","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J125-pH75.bam","CM084271_1_37244938.1, CM084268_1_28851946.0, CM084267_1_2135737.0, CM084276_1_38557410.0, CM084265_1_59220865.1, CM084269_1_10663251.1, CM084267_1_51242798.0, CM084265_1_71265272.1, CM084274_1_4788084.1, CM084268_1_3704001.0, CM084267_1_2652515.1, CM084264_1_15064482.1, CM084268_1_3703420.1, CM084276_1_7202997.1, CM084278_1_20734392.1, CM084267_1_6420828.1, CM084265_1_70595159.1, CM084276_1_38285696.1, CM084275_1_1304701.0, CM084268_1_24031324.1, CM084266_1_67239897.0, CM084275_1_319814.1, CM084274_1_7310951.1, CM084274_1_4726242.0, CM084271_1_10301903.0, CM084269_1_1577700.0, CM084275_1_25400810.1, CM084267_1_5881762.1, CM084267_1_6420929.1, CM084265_1_68806466.1, CM084266_1_66418368.0, CM084279_1_10149547.0, CM084278_1_8558506.1, CM084270_1_2585592.1, CM084266_1_63468226.1, CM084267_1_50993881.1, CM084274_1_4729950.1, CM084277_1_30168398.1, CM084264_1_73311149.1, CM084274_1_41835817.0, CM084276_1_2855915.0, CM084264_1_64874049.0, CM084269_1_43528677.0, CM084265_1_70595159.0, CM084265_1_58036330.0, CM084271_1_44090328.1, CM084264_1_8112672.0, CM084269_1_40451676.1, CM084273_1_268158.0, CM084264_1_8112660.0","50","0.12","-0.3","-0.36","4","2","FALSE"
"47","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F3-J115-pH75.bam","CM084264_1_69875456.1, CM084274_1_4708063.0, CM084276_1_38558604.0, CM084275_1_327919.0, CM084277_1_31296163.0, CM084276_1_38787722.1, CM084269_1_40338566.1, CM084267_1_2426163.0, CM084270_1_8242350.1, CM084264_1_26771547.1, CM084275_1_38995254.0, CM084264_1_64269877.0, CM084271_1_44073407.1, CM084269_1_45420483.1, CM084266_1_68960407.1, CM084275_1_25397320.0, CM084267_1_3204556.1, CM084279_1_10159270.1, CM084275_1_36064337.1, CM084264_1_70471566.0, CM084275_1_40706385.1, CM084271_1_3819398.1, CM084271_1_30532473.0, CM084265_1_65268038.1, CM084272_1_43469487.0, CM084266_1_57882817.0, CM084272_1_33452045.0, CM084275_1_1304711.0, CM084265_1_66689301.1, CM084276_1_1625258.0, CM084266_1_69793914.0, CM084279_1_10159270.1, CM084269_1_43523945.0, CM084264_1_73308596.1, CM084264_1_6956700.0, CM084272_1_18194957.1, CM084264_1_34301190.1, CM084266_1_70531191.0, CM084269_1_15812965.1, CM084271_1_44070260.1, CM084264_1_74266371.1, CM084270_1_10496921.1, CM084267_1_2165108.0, CM084271_1_44104310.1, CM084274_1_5046195.0, CM084277_1_1868381.1, CM084267_1_6418250.1, CM084272_1_33578227.1, CM084269_1_45280054.0, CM084264_1_2740285.0","50","0.48","-0.39","-0.56","3","2","FALSE"
"48","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F3-J102-pH75.bam","CM084272_1_18194019.1, CM084266_1_63466127.1, CM084278_1_20623588.1, CM084270_1_32126102.1, CM084276_1_25809477.1, CM084269_1_15823421.0, CM084273_1_32698894.0, CM084269_1_45420483.0, CM084267_1_6420929.0, CM084276_1_38287449.1, CM084277_1_29780153.1, CM084277_1_5804275.0, CM084266_1_46766309.1, CM084276_1_38552515.0, CM084275_1_2509498.1, CM084274_1_4863861.0, CM084264_1_70173615.1, CM084268_1_50216526.0, CM084271_1_44134413.1, CM084265_1_64527991.0, CM084268_1_50200545.1, CM084275_1_327919.1, CM084271_1_1033788.1, CM084265_1_71925486.0, CM084269_1_43528550.1, CM084264_1_72054055.0, CM084275_1_39776636.0, CM084278_1_19960942.1, CM084278_1_25832327.0, CM084277_1_31027263.1, CM084274_1_4708748.0, CM084276_1_38558602.1, CM084276_1_38775936.1, CM084270_1_8242309.1, CM084277_1_30026693.1, CM084278_1_5144637.0, CM084268_1_50321875.1, CM084264_1_74183870.1, CM084275_1_312849.1, CM084271_1_44073407.1, CM084274_1_4694282.1, CM084264_1_73152512.1, CM084279_1_1196447.1, CM084268_1_37774069.1, CM084274_1_4773524.1, CM084265_1_73060895.0, CM084266_1_68661769.0, CM084278_1_22657612.1, CM084266_1_62462208.1, CM084274_1_4792256.0","50","0.18","-0.59","-0.41","2","2","TRUE"
"49","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F3-J98-pH75.bam","CM084278_1_20625152.1, CM084267_1_30269806.0, CM084274_1_4778496.0, CM084279_1_1072330.1, CM084271_1_37244938.0, CM084267_1_52776062.0, CM084267_1_52591726.1, CM084264_1_61167189.0, CM084278_1_22654265.1, CM084276_1_2855903.0, CM084265_1_71265301.1, CM084265_1_66141830.0, CM084264_1_73926160.1, CM084271_1_3814146.1, CM084268_1_49721922.1, CM084266_1_70181797.1, CM084265_1_24898734.0, CM084271_1_3822736.0, CM084266_1_71166433.1, CM084276_1_20157071.1, CM084275_1_120808.0, CM084276_1_1856082.0, CM084271_1_379011.0, CM084279_1_1892713.0, CM084266_1_65347060.0, CM084266_1_69141161.0, CM084266_1_71148884.1, CM084274_1_4795112.0, CM084267_1_11257244.1, CM084266_1_65309860.1, CM084276_1_38785557.0, CM084264_1_69271981.0, CM084275_1_23083662.1, CM084264_1_73152528.0, CM084273_1_21179215.1, CM084271_1_43934352.0, CM084272_1_33453891.1, CM084264_1_26771545.1, CM084270_1_4751873.1, CM084272_1_18170761.0, CM084279_1_161440.1, CM084278_1_20736228.0, CM084274_1_4795468.0, CM084275_1_39774860.1, CM084277_1_1868384.1, CM084266_1_64002578.1, CM084278_1_23536520.0, CM084267_1_6418351.0, CM084270_1_8244653.0, CM084267_1_48167440.1","50","0.39","-0.21","-0.24","3","2","FALSE"
"50","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F3-J136-pH75.bam","CM084273_1_31864741.1, CM084265_1_68869214.1, CM084276_1_38450614.0, CM084266_1_57882581.0, CM084269_1_15828546.0, CM084266_1_69063995.1, CM084272_1_43480818.1, CM084266_1_65347078.0, CM084265_1_68074259.1, CM084265_1_70607188.0, CM084265_1_70799356.1, CM084268_1_49721842.0, CM084264_1_66525951.0, CM084274_1_4868385.0, CM084265_1_64733351.0, CM084265_1_24901885.1, CM084264_1_72118697.0, CM084269_1_15823188.0, CM084264_1_34294396.0, CM084266_1_69141150.0, CM084273_1_11267029.1, CM084264_1_69861978.1, CM084265_1_72636278.1, CM084266_1_69141121.1, CM084275_1_1303251.1, CM084265_1_71925202.0, CM084265_1_71899241.1, CM084274_1_4863343.0, CM084264_1_73926180.1, CM084265_1_69381524.1, CM084268_1_1326636.1, CM084271_1_344493.1, CM084278_1_279479.0, CM084279_1_10156951.1, CM084266_1_57884809.1, CM084274_1_4730089.0, CM084267_1_2309126.0, CM084278_1_22657612.1, CM084274_1_4778592.0, CM084265_1_66689301.0, CM084274_1_4734039.0, CM084270_1_21846007.1, CM084269_1_15809861.0, CM084268_1_276378.0, CM084271_1_3821131.1, CM084265_1_64735166.1, CM084266_1_46766313.0, CM084278_1_20635947.1, CM084270_1_47076316.1, CM084265_1_72636285.1","50","0.17","-0.57","-0.7","3","2","FALSE"
"51","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F3-J142-pH75.bam","CM084279_1_1079183.1, CM084272_1_33597692.1, CM084264_1_8112731.0, CM084272_1_33617991.0, CM084271_1_19655939.0, CM084274_1_4066885.1, CM084271_1_1033926.0, CM084267_1_699449.1, CM084265_1_46089269.0, CM084274_1_4694855.0, CM084267_1_9175515.0, CM084264_1_71189798.0, CM084268_1_46382.1, CM084266_1_57882616.0, CM084276_1_1856066.1, CM084274_1_4796871.0, CM084270_1_4920968.0, CM084264_1_75278300.1, CM084275_1_328861.1, CM084265_1_58487818.0, CM084276_1_62244.1, CM084264_1_69303594.0, CM084273_1_31862197.0, CM084273_1_11263082.0, CM084265_1_64733351.1, CM084265_1_72898809.0, CM084278_1_20689080.0, CM084264_1_69902275.0, CM084271_1_274096.0, CM084275_1_400325.0, CM084271_1_1052214.0, CM084274_1_4694254.1, CM084269_1_42862803.1, CM084277_1_29782028.0, CM084264_1_74035920.1, CM084275_1_529178.1, CM084272_1_33515302.1, CM084264_1_61167189.1, CM084268_1_50790925.0, CM084275_1_23083657.0, CM084274_1_4792352.1, CM084274_1_4863048.1, CM084279_1_1892713.0, CM084264_1_69275359.1, CM084277_1_17835716.0, CM084278_1_4074392.0, CM084266_1_1230887.1, CM084264_1_70173621.1, CM084276_1_38787722.0, CM084264_1_65418.1","50","0.45","-0.6","-0.74","3","2","FALSE"
"52","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J105-pH75.bam","CM084272_1_1891451.0, CM084265_1_71820726.1, CM084264_1_69539449.0, CM084269_1_46689554.1, CM084266_1_69051092.0, CM084274_1_4863343.1, CM084268_1_50681662.0, CM084264_1_69303600.1, CM084276_1_1852865.1, CM084271_1_1033788.0, CM084267_1_5165677.1, CM084275_1_319193.0, CM084269_1_1558041.0, CM084264_1_8098035.0, CM084266_1_70706238.1, CM084276_1_56075.0, CM084274_1_4694202.1, CM084265_1_66141834.1, CM084276_1_1856643.1, CM084264_1_34294652.1, CM084268_1_50200456.1, CM084278_1_4074299.1, CM084275_1_20000958.0, CM084270_1_47076332.1, CM084276_1_38772810.0, CM084264_1_2740287.1, CM084273_1_21179270.1, CM084265_1_73060898.0, CM084264_1_2738116.0, CM084269_1_12905590.1, CM084267_1_2653035.0, CM084264_1_61167189.0, CM084267_1_11257220.0, CM084272_1_29973150.1, CM084275_1_40706324.1, CM084276_1_25809481.1, CM084271_1_3821131.1, CM084270_1_39396029.1, CM084275_1_20000958.0, CM084270_1_47103324.1, CM084274_1_4788638.1, CM084271_1_256611.1, CM084265_1_60313980.0, CM084277_1_30026693.1, CM084271_1_340894.1, CM084270_1_47076329.1, CM084269_1_43528607.0, CM084267_1_5168533.0, CM084276_1_714435.0, CM084274_1_4863917.0","50","0.58","-0.21","-0.89","4","2","FALSE"
"53","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J149-pH75.bam","CM084267_1_52896140.1, CM084268_1_18519471.0, CM084266_1_69063995.1, CM084264_1_66522464.1, CM084269_1_39737118.1, CM084271_1_340905.1, CM084276_1_2841292.1, CM084270_1_46589385.1, CM084265_1_68806425.0, CM084276_1_1856888.1, CM084275_1_39776469.0, CM084275_1_36064337.1, CM084276_1_56048.1, CM084276_1_38788200.0, CM084264_1_61167131.1, CM084266_1_70706235.0, CM084271_1_44090328.1, CM084264_1_8099096.0, CM084266_1_68478650.1, CM084277_1_5804570.0, CM084265_1_66141859.0, CM084269_1_35627219.1, CM084267_1_3748455.1, CM084268_1_82245.0, CM084272_1_1891499.0, CM084267_1_8118540.0, CM084271_1_44070260.1, CM084275_1_19996655.1, CM084277_1_4876009.0, CM084271_1_19655964.0, CM084271_1_3814120.1, CM084277_1_30953033.1, CM084266_1_63167173.0, CM084271_1_37244915.1, CM084279_1_1079183.0, CM084265_1_65232929.0, CM084274_1_4723647.1, CM084266_1_69141161.0, CM084264_1_70182851.1, CM084267_1_5881718.1, CM084264_1_71721959.0, CM084278_1_23541775.0, CM084265_1_54591404.0, CM084264_1_70175564.1, CM084268_1_49082756.0, CM084270_1_4751853.1, CM084269_1_15799390.1, CM084265_1_794843.0, CM084267_1_30269806.0, CM084275_1_40519747.0","50","0.12","-0.75","-0.19","4","2","FALSE"
"54","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B3-pH75.bam","adapter_trim.F3-J120-pH75.bam","CM084267_1_2652523.1, CM084264_1_70390974.1, CM084265_1_72986756.0, CM084266_1_58087776.0, CM084270_1_4751856.1, CM084268_1_45628.0, CM084266_1_62462208.1, CM084269_1_40451682.0, CM084278_1_22644846.1, CM084265_1_794843.1, CM084272_1_18191738.1, CM084269_1_42862716.0, CM084271_1_30532477.0, CM084275_1_2509950.0, CM084267_1_52092638.1, CM084273_1_31862797.0, CM084274_1_4863902.1, CM084278_1_279354.0, CM084265_1_70609247.0, CM084279_1_32666410.0, CM084266_1_67097920.1, CM084268_1_45628.1, CM084266_1_69315469.1, CM084268_1_28845509.0, CM084278_1_14913766.0, CM084265_1_71820726.0, CM084269_1_1567833.1, CM084264_1_74273479.1, CM084269_1_15827890.0, CM084275_1_8878521.1, CM084269_1_15828545.1, CM084265_1_72978107.1, CM084271_1_44070260.1, CM084264_1_74995015.0, CM084269_1_40438751.1, CM084264_1_26777914.0, CM084265_1_72071376.1, CM084269_1_12905597.0, CM084266_1_57882780.0, CM084264_1_34293009.0, CM084269_1_46688909.0, CM084268_1_50679570.1, CM084278_1_31960704.0, CM084264_1_68634815.1, CM084278_1_15228710.0, CM084278_1_20736236.1, CM084268_1_49721922.0, CM084273_1_37927756.0, CM084267_1_6418351.1, CM084271_1_257113.1","50","0.15","-0.47","-0.55","4","2","FALSE"
"55","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B5-pH75.bam","adapter_trim.F3-J135-pH75.bam","CM084277_1_5804570.1, CM084265_1_64969584.0, CM084268_1_42010.0, CM084273_1_42253151.0, CM084278_1_20701460.1, CM084272_1_7002400.0, CM084276_1_38772810.1, CM084269_1_1572991.0, CM084274_1_4734019.1, CM084273_1_42253151.1, CM084269_1_40336207.1, CM084265_1_68074259.1, CM084265_1_70799356.0, CM084279_1_32665186.0, CM084276_1_2855917.0, CM084274_1_42859668.1, CM084268_1_23612534.1, CM084268_1_50693597.1, CM084268_1_2713890.0, CM084264_1_70174613.0, CM084266_1_57886490.1, CM084269_1_47265300.0, CM084268_1_2832736.0, CM084273_1_31862314.1, CM084271_1_218791.1, CM084264_1_26773648.0, CM084264_1_7131437.1, CM084266_1_25399242.1, CM084264_1_26773650.0, CM084275_1_39780930.0, CM084278_1_16774023.0, CM084264_1_26773650.1, CM084264_1_8233152.1, CM084275_1_29098652.1, CM084274_1_5046195.1, CM084265_1_68806450.0, CM084266_1_63468235.0, CM084265_1_1816578.0, CM084272_1_36474234.0, CM084271_1_344606.0, CM084276_1_38970482.0, CM084269_1_39737118.0, CM084274_1_41835817.0, CM084275_1_19996863.0, CM084266_1_68515581.1, CM084267_1_30269806.0, CM084271_1_287653.0, CM084264_1_70173615.1, CM084265_1_71831292.1, CM084274_1_4792243.0","50","0.21","-0.64","-0.93","2","2","TRUE"
"56","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J138-pH75.bam","CM084274_1_4793445.0, CM084271_1_43547024.1, CM084268_1_276378.1, CM084266_1_70743731.1, CM084266_1_57882780.0, CM084266_1_71149025.0, CM084266_1_69085555.0, CM084268_1_3699577.1, CM084266_1_69141117.1, CM084272_1_1308683.0, CM084264_1_70190075.0, CM084265_1_70607188.1, CM084278_1_20591212.0, CM084264_1_66525866.1, CM084273_1_31866816.1, CM084276_1_38072633.1, CM084265_1_59221320.1, CM084265_1_68525973.1, CM084269_1_45423014.0, CM084279_1_10156950.0, CM084274_1_21933138.0, CM084276_1_38552579.0, CM084266_1_68642404.1, CM084267_1_2081902.1, CM084270_1_46587632.1, CM084276_1_38772790.0, CM084271_1_43934405.0, CM084269_1_46692099.0, CM084270_1_10495977.0, CM084277_1_30631457.0, CM084268_1_24030404.0, CM084264_1_74721329.0, CM084276_1_12392692.0, CM084264_1_66439902.1, CM084269_1_4636404.0, CM084276_1_20157320.1, CM084267_1_3748455.1, CM084264_1_72117233.0, CM084279_1_33759516.0, CM084276_1_1856066.0, CM084274_1_3691763.0, CM084276_1_38558670.0, CM084267_1_6421475.1, CM084269_1_43525214.1, CM084272_1_18191742.1, CM084272_1_18191744.0, CM084267_1_5881718.1, CM084270_1_10495951.1, CM084273_1_31865717.1, CM084279_1_10159275.1","50","0.43","-0.57","-0.59","4","2","FALSE"
"57","adapter_trim.F2-B11-pH75.bam","adapter_trim.F2-B25-pH75.bam","adapter_trim.F3-J106-pH75.bam","CM084274_1_5120654.1, CM084265_1_70801101.1, CM084265_1_71820726.0, CM084264_1_8098035.0, CM084270_1_8242296.0, CM084276_1_714435.1, CM084268_1_50681546.1, CM084264_1_66522464.0, CM084276_1_935645.1, CM084265_1_64784798.1, CM084267_1_5881762.0, CM084271_1_44086152.0, CM084276_1_38072621.0, CM084269_1_47265300.0, CM084272_1_33453891.1, CM084264_1_66439902.0, CM084266_1_61737001.0, CM084271_1_3820373.1, CM084264_1_6990394.1, CM084267_1_51366722.1, CM084271_1_3819764.1, CM084266_1_69085566.0, CM084269_1_15828548.1, CM084266_1_69623578.0, CM084266_1_71149029.1, CM084269_1_12903174.1, CM084266_1_23295992.0, CM084277_1_31027262.0, CM084271_1_3805850.1, CM084264_1_69303600.1, CM084269_1_47265300.0, CM084276_1_4855640.1, CM084265_1_71265328.1, CM084279_1_1064677.1, CM084266_1_57882817.0, CM084271_1_344606.1, CM084272_1_1308664.1, CM084264_1_39013.1, CM084275_1_529161.1, CM084264_1_15064138.1, CM084275_1_120888.1, CM084268_1_28845855.1, CM084266_1_58099055.0, CM084275_1_39502454.1, CM084278_1_23554760.1, CM084277_1_1868384.0, CM084266_1_59802321.1, CM084266_1_69141202.1, CM084279_1_31409037.0, CM084272_1_33515314.0","50","0.24","-0.47","-0.9","4","2","FALSE"
"58","adapter_trim.F2-B14-pH75.bam","adapter_trim.F2-B21-pH75.bam","adapter_trim.F3-J140-pH75.bam","CM084264_1_69875456.1, CM084274_1_4708063.0, CM084276_1_38558604.0, CM084275_1_327919.0, CM084277_1_31296163.0, CM084276_1_38787722.1, CM084269_1_40338566.1, CM084267_1_2426163.0, CM084270_1_8242350.1, CM084264_1_26771547.1, CM084275_1_38995254.0, CM084264_1_64269877.0, CM084271_1_44073407.1, CM084269_1_45420483.1, CM084266_1_68960407.1, CM084275_1_25397320.0, CM084267_1_3204556.1, CM084279_1_10159270.1, CM084275_1_36064337.1, CM084264_1_70471566.0, CM084275_1_40706385.1, CM084271_1_3819398.1, CM084271_1_30532473.0, CM084265_1_65268038.1, CM084272_1_43469487.0, CM084266_1_57882817.0, CM084272_1_33452045.0, CM084275_1_1304711.0, CM084265_1_66689301.1, CM084276_1_1625258.0, CM084266_1_69793914.0, CM084279_1_10159270.1, CM084269_1_43523945.0, CM084264_1_73308596.1, CM084264_1_6956700.0, CM084272_1_18194957.1, CM084264_1_34301190.1, CM084266_1_70531191.0, CM084269_1_15812965.1, CM084271_1_44070260.1, CM084264_1_74266371.1, CM084270_1_10496921.1, CM084267_1_2165108.0, CM084271_1_44104310.1, CM084274_1_5046195.0, CM084277_1_1868381.1, CM084267_1_6418250.1, CM084272_1_33578227.1, CM084269_1_45280054.0, CM084264_1_2740285.0","50","0.54","-0.45","-0.45","3","1","FALSE"
"59","adapter_trim.F2-B14-pH75.bam","adapter_trim.F2-B6-pH75.bam","adapter_trim.F3-J99-pH75.bam","CM084274_1_4795482.0, CM084266_1_57883097.0, CM084266_1_70531188.0, CM084270_1_4920911.0, CM084266_1_69063996.1, CM084272_1_44059285.0, CM084265_1_46089269.0, CM084270_1_4921029.0, CM084271_1_37237146.1, CM084274_1_4818355.1, CM084274_1_4863301.1, CM084278_1_20867809.1, CM084271_1_44091713.0, CM084267_1_30270830.1, CM084268_1_4036222.1, CM084265_1_59221220.0, CM084265_1_68806414.1, CM084270_1_4751834.1, CM084266_1_70930072.1, CM084279_1_32973101.0, CM084273_1_7826703.1, CM084274_1_7310951.0, CM084279_1_10150670.1, CM084275_1_529192.0, CM084277_1_30631457.1, CM084269_1_12905597.1, CM084266_1_65993526.0, CM084273_1_9136147.1, CM084265_1_71827765.0, CM084267_1_13229666.0, CM084277_1_29208301.1, CM084279_1_1070294.0, CM084269_1_1526871.0, CM084266_1_68659587.1, CM084279_1_10149596.0, CM084278_1_5144747.1, CM084265_1_69381619.1, CM084266_1_62468799.1, CM084273_1_31863596.0, CM084265_1_794843.0, CM084274_1_4793087.1, CM084265_1_65322123.0, CM084266_1_71319410.1, CM084276_1_38285682.0, CM084269_1_35627100.0, CM084269_1_40451682.1, CM084276_1_38787722.1, CM084269_1_1541112.0, CM084264_1_74995015.0, CM084276_1_60278.0","50","0.51","-0.84","-0.73","3","1","FALSE"
