"","id","dam","sire","LLRpair","dam.batch","sire.batch","Fertilization_pairs","loci"
"11","adapter_trim.F1-J372-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B11.bam","0.5","1, 2, 4","1, 2, 3","TRUE","CM084275_1_39502406.0, CM084265_1_71925203.1, CM084269_1_47716263.1, CM084265_1_46089269.1, CM084264_1_72011674.0, CM084264_1_34300494.0, CM084273_1_42287238.1, CM084272_1_1894340.1, CM084276_1_4238124.1, CM084272_1_36474231.1, CM084264_1_69870962.1, CM084275_1_529178.0, CM084270_1_46588167.0, CM084278_1_23536960.1, CM084278_1_16774023.0, CM084274_1_34977131.1, CM084279_1_10147347.0, CM084274_1_4694202.0, CM084268_1_18519472.1, CM084264_1_34301190.1, CM084271_1_19656025.0, CM084269_1_40438751.1, CM084273_1_4090291.1, CM084279_1_1196441.0, CM084266_1_66485296.0, CM084264_1_34301201.1, CM084273_1_31862854.0, CM084273_1_42287254.1, CM084268_1_50216526.1, CM084264_1_2738036.0, CM084274_1_11619978.1, CM084275_1_39776486.1, CM084269_1_15809963.1, CM084269_1_43523893.1, CM084271_1_44083919.0, CM084271_1_43934405.0, CM084265_1_72078910.0, CM084274_1_4708748.1, CM084276_1_1856654.1, CM084267_1_51242797.1, CM084277_1_18535852.0, CM084276_1_36515301.1, CM084275_1_39394564.1, CM084274_1_4792352.0, CM084269_1_43524676.1, CM084266_1_70181820.0, CM084275_1_38169332.0, CM084266_1_68320526.1, CM084268_1_18519472.0, CM084276_1_4855640.0"
"12","adapter_trim.154.bam","adapter_trim.F0-B10.bam","adapter_trim.F0-B11.bam","0.56","2, 3, 5","1, 2, 3","TRUE","CM084267_1_51167077.0, CM084279_1_1062144.0, CM084268_1_18519471.1, CM084271_1_44086160.1, CM084273_1_21179215.0, CM084274_1_4864682.1, CM084264_1_66525951.0, CM084276_1_4238124.0, CM084278_1_23541042.0, CM084271_1_1033926.0, CM084267_1_13229742.0, CM084270_1_42348998.1, CM084274_1_4694282.0, CM084274_1_4773524.1, CM084279_1_161386.1, CM084264_1_74800241.1, CM084274_1_34977132.1, CM084279_1_1062150.1, CM084274_1_42859664.1, CM084269_1_40338569.0, CM084266_1_69806306.0, CM084271_1_1034868.0, CM084268_1_28845823.1, CM084277_1_1868381.0, CM084269_1_46688879.1, CM084264_1_26777912.0, CM084278_1_20689098.1, CM084266_1_69063995.1, CM084277_1_5803906.1, CM084271_1_19655964.0, CM084265_1_791030.1, CM084266_1_68515581.0, CM084265_1_1816612.1, CM084264_1_66439628.0, CM084278_1_20732803.1, CM084266_1_64723799.0, CM084275_1_25395462.0, CM084266_1_69141121.1, CM084277_1_30027552.0, CM084270_1_4751853.1, CM084264_1_75278291.1, CM084267_1_2910818.0, CM084265_1_58036330.1, CM084276_1_935739.0, CM084276_1_1856070.1, CM084271_1_44228071.0, CM084271_1_44075863.1, CM084274_1_4795482.1, CM084268_1_82411.1, CM084266_1_71166412.0"
"13","adapter_trim.F1-B7-pH8.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B11.bam","0.9","1, 2, 4","1, 2, 3","TRUE","CM084270_1_10496921.1, CM084275_1_25397333.0, CM084277_1_29781980.1, CM084267_1_48167433.0, CM084271_1_19655226.1, CM084272_1_33571767.1, CM084275_1_19996863.1, CM084271_1_3819803.0, CM084271_1_340905.1, CM084264_1_73291570.1, CM084268_1_50679469.1, CM084275_1_524614.1, CM084277_1_17835716.0, CM084274_1_3691747.0, CM084277_1_1858867.1, CM084267_1_52092638.0, CM084277_1_36521583.1, CM084277_1_31027256.0, CM084264_1_66439628.0, CM084273_1_32698879.1, CM084265_1_72091374.0, CM084268_1_1508040.1, CM084268_1_42008.0, CM084264_1_64269877.0, CM084266_1_70396245.1, CM084279_1_1072380.0, CM084271_1_344406.1, CM084265_1_73060663.1, CM084277_1_31027250.1, CM084267_1_5168533.1, CM084274_1_4863048.0, CM084264_1_34301190.0, CM084275_1_39501427.1, CM084274_1_4795468.1, CM084270_1_26890196.0, CM084264_1_70471566.0, CM084271_1_43849246.0, CM084269_1_41823136.1, CM084267_1_52593775.1, CM084269_1_15812958.0, CM084275_1_319814.1, CM084278_1_22667307.0, CM084276_1_1856888.0, CM084265_1_68798225.0, CM084264_1_69902275.0, CM084277_1_30168380.1, CM084268_1_1326515.0, CM084279_1_32652113.0, CM084269_1_35627080.1, CM084267_1_51167077.1"
"14","adapter_trim.301.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B11.bam","0.6","1, 2, 4","1, 2, 3","TRUE","CM084278_1_8558566.1, CM084265_1_71899241.0, CM084264_1_72011613.1, CM084269_1_1567462.1, CM084277_1_30611507.1, CM084269_1_4628634.1, CM084265_1_72178250.1, CM084275_1_23095265.0, CM084272_1_41046375.1, CM084264_1_74266355.1, CM084268_1_50224886.0, CM084271_1_1034868.1, CM084269_1_40338578.1, CM084267_1_1134553.0, CM084269_1_41809360.0, CM084266_1_50301524.0, CM084267_1_50392661.0, CM084264_1_70174612.0, CM084274_1_4695098.0, CM084266_1_57889092.1, CM084267_1_11257252.0, CM084270_1_19461856.0, CM084274_1_4793084.0, CM084275_1_8878522.1, CM084266_1_58098009.0, CM084265_1_65233046.1, CM084269_1_43524168.1, CM084264_1_66525875.0, CM084278_1_20591128.0, CM084275_1_524647.0, CM084278_1_32252661.0, CM084275_1_25397304.1, CM084274_1_6125560.1, CM084278_1_32252678.0, CM084268_1_50679518.1, CM084266_1_64726664.1, CM084269_1_1567848.0, CM084265_1_64527991.0, CM084264_1_68689030.1, CM084265_1_64196855.0, CM084276_1_37352348.0, CM084268_1_24030546.1, CM084264_1_34300890.0, CM084266_1_46766307.1, CM084264_1_34300493.1, CM084278_1_22667307.1, CM084273_1_31862476.1, CM084267_1_700114.0, CM084268_1_298786.0, CM084266_1_69085566.1"
"15","adapter_trim.F1-J65-pH8.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B11.bam","0.8","2, 3, 4, 5","1, 2, 3","TRUE","CM084275_1_39502406.0, CM084265_1_71925203.1, CM084269_1_47716263.1, CM084265_1_46089269.1, CM084264_1_72011674.0, CM084264_1_34300494.0, CM084273_1_42287238.1, CM084272_1_1894340.1, CM084276_1_4238124.1, CM084272_1_36474231.1, CM084264_1_69870962.1, CM084275_1_529178.0, CM084270_1_46588167.0, CM084278_1_23536960.1, CM084278_1_16774023.0, CM084274_1_34977131.1, CM084279_1_10147347.0, CM084274_1_4694202.0, CM084268_1_18519472.1, CM084264_1_34301190.1, CM084271_1_19656025.0, CM084269_1_40438751.1, CM084273_1_4090291.1, CM084279_1_1196441.0, CM084266_1_66485296.0, CM084264_1_34301201.1, CM084273_1_31862854.0, CM084273_1_42287254.1, CM084268_1_50216526.1, CM084264_1_2738036.0, CM084274_1_11619978.1, CM084275_1_39776486.1, CM084269_1_15809963.1, CM084269_1_43523893.1, CM084271_1_44083919.0, CM084271_1_43934405.0, CM084265_1_72078910.0, CM084274_1_4708748.1, CM084276_1_1856654.1, CM084267_1_51242797.1, CM084277_1_18535852.0, CM084276_1_36515301.1, CM084275_1_39394564.1, CM084274_1_4792352.0, CM084269_1_43524676.1, CM084266_1_70181820.0, CM084275_1_38169332.0, CM084266_1_68320526.1, CM084268_1_18519472.0, CM084276_1_4855640.0"
"16","adapter_trim.F1-J314-pH75.bam","adapter_trim.F0-B27.bam","adapter_trim.F0-B11.bam","0.73","3","1, 2, 3","TRUE","CM084268_1_50790919.1, CM084276_1_1852865.1, CM084267_1_13229666.0, CM084275_1_39502397.0, CM084277_1_36519423.1, CM084265_1_69230172.0, CM084269_1_1567360.0, CM084274_1_4708735.0, CM084277_1_35287257.0, CM084279_1_160989.1, CM084271_1_43338888.0, CM084266_1_69085644.1, CM084264_1_69865995.0, CM084265_1_73060616.0, CM084277_1_30026693.0, CM084272_1_33454573.1, CM084266_1_68882944.1, CM084266_1_68882944.0, CM084269_1_1567396.0, CM084267_1_51000174.0, CM084267_1_11257262.1, CM084264_1_72929492.1, CM084268_1_18519472.0, CM084279_1_31065250.1, CM084266_1_58086157.0, CM084268_1_1326648.1, CM084268_1_23612508.1, CM084266_1_62462208.0, CM084271_1_289999.0, CM084265_1_14403559.0, CM084274_1_4863343.0, CM084264_1_68688988.0, CM084269_1_1556138.0, CM084276_1_38559639.0, CM084279_1_1072351.1, CM084264_1_70174668.0, CM084273_1_31861630.1, CM084269_1_43525214.1, CM084275_1_25393709.0, CM084269_1_1558064.1, CM084264_1_34301190.0, CM084272_1_11675265.0, CM084269_1_1526871.0, CM084264_1_72054055.1, CM084265_1_72990731.0, CM084267_1_1134553.1, CM084268_1_42745.0, CM084267_1_2426163.0, CM084269_1_15812965.0, CM084271_1_26325720.0"
"17","adapter_trim.F1-J262-pH75.bam","adapter_trim.F0-B26.bam","adapter_trim.F0-B11.bam","0.44","2, 4, 5","1, 2, 3","TRUE","CM084276_1_37353183.0, CM084278_1_23547493.0, CM084279_1_32648014.0, CM084264_1_6151081.0, CM084273_1_42285571.1, CM084271_1_43860456.0, CM084278_1_22667330.0, CM084266_1_71149025.0, CM084275_1_38169337.0, CM084268_1_50200519.0, CM084269_1_1572344.0, CM084274_1_4795062.0, CM084276_1_38772810.1, CM084277_1_5804354.1, CM084272_1_33452056.0, CM084265_1_1229890.1, CM084266_1_68919262.0, CM084276_1_1856932.1, CM084266_1_70707515.1, CM084279_1_1196450.1, CM084265_1_72898809.0, CM084269_1_1558064.0, CM084266_1_68319474.0, CM084273_1_31862599.1, CM084274_1_4686943.0, CM084265_1_1118701.1, CM084277_1_5804551.1, CM084277_1_18546604.1, CM084269_1_40336207.1, CM084265_1_69913596.1, CM084275_1_675783.1, CM084270_1_4920968.0, CM084265_1_73061282.1, CM084264_1_73926180.1, CM084269_1_42862775.1, CM084279_1_1063031.1, CM084274_1_4730203.1, CM084276_1_38558507.0, CM084279_1_1196450.1, CM084275_1_312851.1, CM084264_1_73152605.0, CM084272_1_41046375.0, CM084265_1_72368299.1, CM084265_1_785368.1, CM084271_1_43338888.1, CM084275_1_660866.0, CM084278_1_34806817.1, CM084274_1_4863175.0, CM084268_1_24031433.1, CM084264_1_73927181.0"
"18","adapter_trim.F1-J164-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B11.bam","0.44","2, 4","1, 2, 3","TRUE","CM084273_1_7839417.1, CM084276_1_38787723.1, CM084266_1_69052185.0, CM084277_1_30505565.0, CM084275_1_524596.0, CM084279_1_31409052.0, CM084264_1_69294926.0, CM084266_1_66383611.0, CM084265_1_71796309.1, CM084277_1_30611507.0, CM084264_1_61167202.1, CM084272_1_33453618.0, CM084266_1_50301468.1, CM084276_1_38773525.0, CM084268_1_18519472.0, CM084270_1_2585592.0, CM084274_1_4694916.0, CM084276_1_37353202.0, CM084271_1_1034852.1, CM084275_1_39780930.1, CM084274_1_4863041.0, CM084264_1_74266371.0, CM084274_1_5120580.1, CM084265_1_24901907.1, CM084270_1_32126729.1, CM084275_1_29098877.0, CM084266_1_68960355.1, CM084265_1_66141830.1, CM084275_1_1304704.1, CM084273_1_42285391.1, CM084277_1_30026693.1, CM084269_1_45438470.0, CM084271_1_379011.0, CM084264_1_70466152.0, CM084266_1_57882581.0, CM084264_1_64487824.1, CM084275_1_35722051.0, CM084264_1_34300890.0, CM084276_1_2855903.0, CM084271_1_379057.0, CM084274_1_4795086.1, CM084266_1_62460100.1, CM084267_1_11257262.0, CM084264_1_34301630.1, CM084269_1_41809353.0, CM084264_1_8098032.1, CM084278_1_16774020.0, CM084272_1_7002402.1, CM084276_1_38557410.0, CM084264_1_61167189.0"
"19","adapter_trim.353.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B15.bam","0.64","2, 3, 4, 5","4, 5","TRUE","CM084279_1_1063045.1, CM084274_1_4709093.0, CM084264_1_8233152.1, CM084278_1_23547493.0, CM084271_1_44090328.1, CM084274_1_42473136.1, CM084275_1_675849.0, CM084276_1_37144250.0, CM084266_1_67097921.0, CM084264_1_72912659.1, CM084264_1_66522464.0, CM084264_1_69865995.0, CM084264_1_64489814.1, CM084269_1_43525440.1, CM084265_1_60316111.0, CM084274_1_4708735.0, CM084276_1_1856905.0, CM084277_1_10628755.1, CM084270_1_4751756.1, CM084274_1_4708745.1, CM084265_1_68808156.0, CM084277_1_30631457.0, CM084269_1_45310996.0, CM084265_1_70979994.0, CM084275_1_42592955.1, CM084264_1_8112731.1, CM084271_1_30532438.0, CM084268_1_50200545.1, CM084272_1_2072764.1, CM084264_1_15064482.1, CM084274_1_4785921.0, CM084264_1_69303594.1, CM084275_1_39502406.0, CM084275_1_35717367.1, CM084279_1_28791311.1, CM084266_1_70940178.0, CM084274_1_4769100.0, CM084276_1_25809481.1, CM084268_1_28855770.0, CM084279_1_1072367.0, CM084266_1_69051090.0, CM084264_1_7131437.0, CM084276_1_1849333.0, CM084267_1_6420851.1, CM084271_1_44070252.1, CM084276_1_1625254.0, CM084267_1_51000190.0, CM084278_1_20734392.1, CM084278_1_22665064.1, CM084278_1_16767353.0"
"20","adapter_trim.F1-B25-pH8.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B15.bam","1.22","2, 4","4, 5","TRUE","CM084271_1_44090307.1, CM084275_1_327911.0, CM084279_1_32666410.0, CM084276_1_12385340.1, CM084275_1_327388.0, CM084267_1_2652774.1, CM084270_1_8242343.1, CM084274_1_21933150.0, CM084271_1_44086152.0, CM084267_1_956424.1, CM084268_1_24030404.1, CM084271_1_4574012.1, CM084275_1_667604.0, CM084269_1_15812965.1, CM084267_1_2653035.0, CM084268_1_276460.0, CM084270_1_39395913.1, CM084278_1_20734513.0, CM084271_1_3820313.1, CM084266_1_71149027.1, CM084279_1_10153273.0, CM084271_1_379009.1, CM084266_1_63466127.0, CM084271_1_43849282.0, CM084268_1_50225498.0, CM084265_1_72368293.1, CM084274_1_42859664.1, CM084270_1_26884058.1, CM084278_1_34806817.0, CM084264_1_69903182.0, CM084279_1_32666441.1, CM084269_1_15827788.0, CM084279_1_31073068.1, CM084274_1_4704387.1, CM084265_1_70594980.0, CM084273_1_7839386.0, CM084271_1_43860505.0, CM084277_1_1868694.0, CM084275_1_8878522.1, CM084270_1_9408154.0, CM084269_1_15828548.1, CM084277_1_6198970.1, CM084265_1_58531646.0, CM084266_1_69314168.1, CM084269_1_4628639.0, CM084266_1_68661769.0, CM084265_1_69230159.1, CM084264_1_68688975.1, CM084271_1_44104310.1, CM084264_1_26777912.1"
"21","adapter_trim.F1-J12-pH8.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B15.bam","0.45","1, 2, 4","4, 5","TRUE","CM084276_1_1625254.0, CM084270_1_42348999.0, CM084271_1_43849282.0, CM084267_1_2426163.1, CM084265_1_68869208.0, CM084265_1_791018.0, CM084272_1_33503418.0, CM084275_1_529178.0, CM084269_1_43523893.1, CM084272_1_33546605.0, CM084271_1_344491.1, CM084269_1_35627080.0, CM084276_1_38772835.0, CM084265_1_70609247.1, CM084267_1_51919009.1, CM084265_1_58487819.0, CM084265_1_14403559.0, CM084271_1_44104716.1, CM084264_1_65418.0, CM084270_1_47077595.0, CM084278_1_20736236.0, CM084266_1_23295992.0, CM084274_1_4773492.1, CM084271_1_3814146.0, CM084266_1_816291.0, CM084265_1_64969584.1, CM084274_1_29871125.1, CM084275_1_36059096.0, CM084271_1_1034868.0, CM084268_1_50323442.1, CM084264_1_69287336.0, CM084265_1_68073022.0, CM084264_1_70175562.1, CM084274_1_4789702.1, CM084266_1_68478650.1, CM084266_1_50301559.0, CM084277_1_1868694.0, CM084275_1_1304701.1, CM084271_1_287653.0, CM084265_1_69230159.0, CM084270_1_46590815.1, CM084276_1_37916914.1, CM084269_1_46692120.1, CM084278_1_22657612.1, CM084271_1_19655226.1, CM084269_1_35627080.0, CM084265_1_73061238.0, CM084275_1_39774900.0, CM084275_1_39780930.1, CM084275_1_4345708.0"
"22","adapter_trim.54.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B15.bam","0.43","2, 3, 4, 5","4, 5","TRUE","CM084266_1_69141117.1, CM084266_1_66418368.1, CM084268_1_50739238.1, CM084268_1_298790.0, CM084266_1_58102684.0, CM084266_1_69051080.0, CM084277_1_29780153.0, CM084278_1_15228738.0, CM084272_1_1704404.1, CM084279_1_32641182.1, CM084271_1_43860456.0, CM084276_1_37916914.1, CM084266_1_23321829.1, CM084274_1_5028288.1, CM084278_1_22665064.0, CM084266_1_65576934.1, CM084268_1_50224889.1, CM084270_1_4751834.1, CM084274_1_4792256.1, CM084279_1_32666444.0, CM084270_1_47076332.0, CM084267_1_13261525.1, CM084265_1_70798125.0, CM084270_1_46590815.0, CM084266_1_66483880.1, CM084271_1_30532484.0, CM084269_1_46694331.1, CM084270_1_19464627.0, CM084274_1_4795903.0, CM084271_1_23942504.1, CM084271_1_4574012.0, CM084272_1_33578227.0, CM084265_1_59220865.0, CM084265_1_66141830.1, CM084267_1_30270830.0, CM084267_1_50994193.1, CM084275_1_529161.1, CM084266_1_57841523.0, CM084264_1_73312740.1, CM084265_1_68806450.1, CM084275_1_35719374.1, CM084274_1_4789233.0, CM084269_1_1558064.1, CM084266_1_25399242.1, CM084264_1_69298657.1, CM084276_1_38287449.0, CM084267_1_2165108.1, CM084277_1_10417524.1, CM084276_1_37916914.0, CM084276_1_38558670.1"
"23","adapter_trim.F1-B8-pH75.bam","adapter_trim.F0-B13.bam","adapter_trim.F0-B15.bam","0.91","1, 2, 4","4, 5","TRUE","CM084265_1_59221308.0, CM084270_1_4921029.1, CM084267_1_13229742.0, CM084279_1_10147284.0, CM084274_1_5028288.1, CM084267_1_2908966.1, CM084277_1_30168398.0, CM084272_1_33503448.1, CM084274_1_4788623.0, CM084269_1_12905572.1, CM084264_1_69861955.1, CM084277_1_30505537.0, CM084277_1_5803945.1, CM084265_1_1062091.1, CM084276_1_1500414.0, CM084278_1_22667297.0, CM084271_1_44104310.1, CM084266_1_50301559.0, CM084274_1_4686932.0, CM084267_1_5161036.1, CM084276_1_38775920.0, CM084273_1_214007.1, CM084267_1_2653040.1, CM084269_1_35642171.1, CM084274_1_4869977.1, CM084269_1_47255820.1, CM084273_1_42287254.1, CM084273_1_31862599.1, CM084267_1_5165677.0, CM084271_1_43860497.1, CM084265_1_70595157.1, CM084266_1_71317540.0, CM084270_1_1553326.1, CM084271_1_289999.1, CM084275_1_319814.0, CM084275_1_319814.1, CM084278_1_23542543.1, CM084267_1_9175515.1, CM084274_1_4788084.1, CM084268_1_50679551.0, CM084273_1_32683001.1, CM084266_1_69623578.0, CM084271_1_44090307.1, CM084269_1_1580179.0, CM084275_1_400276.1, CM084270_1_4921103.0, CM084274_1_42293378.0, CM084274_1_4730203.0, CM084266_1_46766313.1, CM084265_1_70589365.1"
"24","adapter_trim.F1-J17-pH8.bam","adapter_trim.F0-B3.bam","adapter_trim.F0-B17.bam","0.33","3, 5","1, 3","TRUE","CM084269_1_1558034.1, CM084268_1_45604.1, CM084269_1_45420483.1, CM084266_1_71166412.1, CM084264_1_2738113.1, CM084268_1_1326636.1, CM084276_1_25809541.1, CM084267_1_51167057.1, CM084274_1_4867255.1, CM084278_1_279479.1, CM084267_1_13231056.0, CM084275_1_35720350.0, CM084268_1_4550920.0, CM084271_1_3805848.0, CM084275_1_23096151.1, CM084268_1_45613.0, CM084266_1_46766313.1, CM084278_1_32252678.1, CM084268_1_14768218.1, CM084267_1_4505260.0, CM084264_1_34300493.1, CM084267_1_728194.0, CM084268_1_50323442.0, CM084269_1_1526868.0, CM084264_1_72912659.0, CM084264_1_6517724.0, CM084266_1_57886153.0, CM084269_1_43528607.1, CM084264_1_69539449.0, CM084271_1_276716.0, CM084266_1_58086155.1, CM084279_1_32973101.1, CM084277_1_31222635.1, CM084270_1_8242296.0, CM084275_1_25395464.0, CM084271_1_3821130.1, CM084266_1_68320536.0, CM084277_1_31027250.0, CM084266_1_57888961.0, CM084269_1_40447963.0, CM084264_1_34301201.1, CM084274_1_4868380.0, CM084274_1_4696973.0, CM084272_1_18194192.0, CM084276_1_1856070.1, CM084265_1_64584031.1, CM084268_1_3261991.0, CM084269_1_35627230.1, CM084264_1_75512053.1, CM084274_1_4862784.1"
"25","adapter_trim.53.bam","adapter_trim.F0-B2.bam","adapter_trim.F0-B17.bam","0.51","1, 3","1, 3","TRUE","CM084265_1_64528148.1, CM084271_1_26332979.1, CM084277_1_30611511.1, CM084264_1_34300494.1, CM084266_1_50301559.1, CM084279_1_32644251.0, CM084267_1_13229666.1, CM084269_1_46692137.1, CM084274_1_4695205.1, CM084277_1_30027552.1, CM084278_1_279354.1, CM084266_1_68919262.1, CM084276_1_37353147.0, CM084268_1_24030404.1, CM084266_1_62460034.0, CM084274_1_4792243.1, CM084273_1_31862042.0, CM084272_1_33453891.0, CM084276_1_2855158.0, CM084269_1_43525348.0, CM084266_1_50301553.0, CM084268_1_28845782.1, CM084273_1_31865230.0, CM084264_1_70175500.1, CM084272_1_18194972.1, CM084264_1_69294926.1, CM084269_1_42862718.1, CM084275_1_25400810.1, CM084274_1_6125439.1, CM084277_1_10628711.1, CM084270_1_32126728.1, CM084277_1_30611564.1, CM084271_1_337322.1, CM084266_1_61737001.0, CM084266_1_23321830.1, CM084266_1_69547380.1, CM084264_1_63760.1, CM084269_1_43524068.0, CM084267_1_832141.1, CM084275_1_29098652.0, CM084274_1_4734039.0, CM084264_1_61167140.0, CM084268_1_49719767.0, CM084266_1_69315458.0, CM084268_1_50679518.0, CM084265_1_46089443.0, CM084279_1_31065257.0, CM084266_1_68659872.1, CM084267_1_5165677.1, CM084276_1_37916914.1"
"26","adapter_trim.F1-J308-pH75.bam","adapter_trim.F0-B16.bam","adapter_trim.F0-B17.bam","0.7","2, 3, 4, 5","1, 3","TRUE","CM084278_1_15228737.0, CM084274_1_4792352.0, CM084269_1_46733053.1, CM084269_1_1558034.0, CM084274_1_4773492.1, CM084265_1_8362505.0, CM084278_1_22665572.1, CM084269_1_1558041.1, CM084275_1_38169337.1, CM084270_1_972098.0, CM084278_1_23540722.1, CM084266_1_57889053.1, CM084271_1_44070260.1, CM084269_1_1563979.1, CM084265_1_68073022.0, CM084265_1_71853183.1, CM084272_1_1327530.1, CM084266_1_65993526.0, CM084268_1_50679518.0, CM084277_1_29782028.1, CM084274_1_4694578.0, CM084273_1_31862642.0, CM084268_1_28851913.1, CM084271_1_44069759.0, CM084275_1_20000943.1, CM084270_1_19461856.1, CM084266_1_57885009.1, CM084276_1_25809512.1, CM084274_1_4867333.0, CM084268_1_50315.0, CM084272_1_41037487.0, CM084271_1_3821267.0, CM084266_1_68519869.1, CM084271_1_379052.1, CM084266_1_63466127.0, CM084267_1_2163720.0, CM084267_1_51000137.1, CM084266_1_58093839.0, CM084279_1_31409052.0, CM084275_1_4345708.1, CM084269_1_39736980.0, CM084269_1_43528587.0, CM084278_1_20701460.1, CM084265_1_69381551.1, CM084265_1_71899669.1, CM084278_1_22656620.0, CM084265_1_61648596.1, CM084276_1_1847305.1, CM084267_1_51366722.1, CM084265_1_68074364.0"
"27","adapter_trim.153.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B17.bam","0.46","1","1, 3","TRUE","CM084279_1_1063045.1, CM084274_1_4709093.0, CM084264_1_8233152.1, CM084278_1_23547493.0, CM084271_1_44090328.1, CM084274_1_42473136.1, CM084275_1_675849.0, CM084276_1_37144250.0, CM084266_1_67097921.0, CM084264_1_72912659.1, CM084264_1_66522464.0, CM084264_1_69865995.0, CM084264_1_64489814.1, CM084269_1_43525440.1, CM084265_1_60316111.0, CM084274_1_4708735.0, CM084276_1_1856905.0, CM084277_1_10628755.1, CM084270_1_4751756.1, CM084274_1_4708745.1, CM084265_1_68808156.0, CM084277_1_30631457.0, CM084269_1_45310996.0, CM084265_1_70979994.0, CM084275_1_42592955.1, CM084264_1_8112731.1, CM084271_1_30532438.0, CM084268_1_50200545.1, CM084272_1_2072764.1, CM084264_1_15064482.1, CM084274_1_4785921.0, CM084264_1_69303594.1, CM084275_1_39502406.0, CM084275_1_35717367.1, CM084279_1_28791311.1, CM084266_1_70940178.0, CM084274_1_4769100.0, CM084276_1_25809481.1, CM084268_1_28855770.0, CM084279_1_1072367.0, CM084266_1_69051090.0, CM084264_1_7131437.0, CM084276_1_1849333.0, CM084267_1_6420851.1, CM084271_1_44070252.1, CM084276_1_1625254.0, CM084267_1_51000190.0, CM084278_1_20734392.1, CM084278_1_22665064.1, CM084278_1_16767353.0"
"28","adapter_trim.F1-B11-pH75.bam","adapter_trim.F0-B4.bam","adapter_trim.F0-B17.bam","0.6","1","1, 3","TRUE","CM084269_1_43528587.0, CM084278_1_20701460.1, CM084266_1_67235326.1, CM084271_1_26325742.1, CM084266_1_57888961.1, CM084268_1_37774069.0, CM084276_1_1855843.1, CM084275_1_39338236.0, CM084270_1_39396180.1, CM084270_1_9408158.0, CM084274_1_5120623.1, CM084264_1_70188213.0, CM084278_1_23542073.0, CM084270_1_4920918.1, CM084277_1_29781980.1, CM084273_1_42287238.1, CM084269_1_40336207.0, CM084267_1_832141.1, CM084267_1_11257220.1, CM084278_1_22664889.0, CM084269_1_35627100.1, CM084268_1_24030404.0, CM084266_1_65347099.0, CM084275_1_272975.1, CM084267_1_51242797.1, CM084264_1_26773649.0, CM084274_1_43090783.1, CM084274_1_4708748.1, CM084271_1_43868189.1, CM084276_1_38558602.1, CM084271_1_1033792.1, CM084266_1_69063996.0, CM084277_1_30168106.1, CM084271_1_30532477.0, CM084271_1_379052.0, CM084274_1_4795058.1, CM084274_1_4864445.0, CM084265_1_72636291.1, CM084267_1_2135741.0, CM084268_1_28845501.0, CM084270_1_10495977.1, CM084264_1_70173621.1, CM084274_1_4862784.1, CM084264_1_34293018.1, CM084276_1_37916914.0, CM084266_1_69545761.1, CM084264_1_70456947.0, CM084271_1_19656025.1, CM084275_1_39502397.1, CM084265_1_64528148.0"
"29","adapter_trim.F1-B9-pH75.bam","adapter_trim.F0-B20.bam","adapter_trim.F0-B18.bam","0.31","2, 4","4, 5","TRUE","CM084277_1_6198970.0, CM084265_1_3130643.1, CM084269_1_15809861.1, CM084275_1_29098652.0, CM084271_1_43338888.1, CM084278_1_279354.0, CM084266_1_63468226.1, CM084264_1_26773650.1, CM084264_1_70181718.0, CM084267_1_6420828.1, CM084277_1_29780644.1, CM084266_1_69052205.1, CM084269_1_43524068.0, CM084276_1_38773525.1, CM084268_1_50321964.1, CM084267_1_9176045.1, CM084276_1_25813402.0, CM084264_1_74183870.1, CM084279_1_10157014.1, CM084268_1_276380.0, CM084279_1_32652116.0, CM084271_1_43934411.0, CM084275_1_25395465.1, CM084267_1_51248424.0, CM084274_1_4708223.1, CM084278_1_5144752.0, CM084277_1_4875961.0, CM084266_1_68659869.0, CM084274_1_4723647.1, CM084267_1_13261525.1, CM084264_1_69539449.0, CM084275_1_327911.0, CM084275_1_25397304.0, CM084270_1_26890196.1, CM084271_1_44134413.0, CM084264_1_74191574.0, CM084265_1_69007607.1, CM084269_1_42862803.0, CM084266_1_70181797.0, CM084270_1_42349010.0, CM084278_1_22654720.0, CM084268_1_50224889.0, CM084278_1_23536923.1, CM084267_1_50994187.1, CM084265_1_68808047.1, CM084264_1_73349423.1, CM084278_1_23554760.0, CM084271_1_44134413.1, CM084272_1_1883699.1, CM084272_1_33623932.0"
