"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"190","adapter_trim.F0-B17.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B11-pH8.bam","CM084266_1_67235326.1, CM084275_1_20000990.1, CM084268_1_1326519.1, CM084264_1_70466154.0, CM084277_1_5804354.1, CM084269_1_12903174.1, CM084264_1_8112672.1, CM084264_1_74989689.1, CM084275_1_39394528.0, CM084267_1_6421555.1, CM084275_1_38995260.0, CM084267_1_50993981.0, CM084276_1_20157216.1, CM084264_1_65424.0, CM084275_1_524594.0, CM084268_1_50200545.1, CM084274_1_4785921.0, CM084276_1_6150174.0, CM084275_1_42592938.1, CM084273_1_31864457.1, CM084265_1_68869496.1, CM084270_1_26884058.0, CM084267_1_699449.1, CM084275_1_120888.0, CM084270_1_46587592.0, CM084267_1_2652526.0, CM084274_1_4773546.1, CM084266_1_64723748.0, CM084269_1_15823100.1, CM084267_1_50392661.0, CM084268_1_45613.1, CM084275_1_1304748.1, CM084276_1_1625272.0, CM084268_1_22932623.0, CM084264_1_2740137.1, CM084264_1_34303458.0, CM084269_1_1567133.1, CM084266_1_68910397.0, CM084271_1_30532519.0, CM084265_1_61648596.1, CM084264_1_26777912.0, CM084278_1_23554760.1, CM084265_1_64586071.1, CM084268_1_49735243.0, CM084279_1_10147354.0, CM084264_1_15064138.0, CM084272_1_23644236.1, CM084274_1_4720394.0, CM084269_1_46733079.0, CM084272_1_33453804.0","50","0.21","-0.25","-0.37","2, 4","1, 3","FALSE"
"191","adapter_trim.F0-B17.bam","adapter_trim.F0-B2.bam","adapter_trim.53.bam","CM084279_1_1063045.1, CM084274_1_4709093.0, CM084264_1_8233152.1, CM084278_1_23547493.0, CM084271_1_44090328.1, CM084274_1_42473136.1, CM084275_1_675849.0, CM084276_1_37144250.0, CM084266_1_67097921.0, CM084264_1_72912659.1, CM084264_1_66522464.0, CM084264_1_69865995.0, CM084264_1_64489814.1, CM084269_1_43525440.1, CM084265_1_60316111.0, CM084274_1_4708735.0, CM084276_1_1856905.0, CM084277_1_10628755.1, CM084270_1_4751756.1, CM084274_1_4708745.1, CM084265_1_68808156.0, CM084277_1_30631457.0, CM084269_1_45310996.0, CM084265_1_70979994.0, CM084275_1_42592955.1, CM084264_1_8112731.1, CM084271_1_30532438.0, CM084268_1_50200545.1, CM084272_1_2072764.1, CM084264_1_15064482.1, CM084274_1_4785921.0, CM084264_1_69303594.1, CM084275_1_39502406.0, CM084275_1_35717367.1, CM084279_1_28791311.1, CM084266_1_70940178.0, CM084274_1_4769100.0, CM084276_1_25809481.1, CM084268_1_28855770.0, CM084279_1_1072367.0, CM084266_1_69051090.0, CM084264_1_7131437.0, CM084276_1_1849333.0, CM084267_1_6420851.1, CM084271_1_44070252.1, CM084276_1_1625254.0, CM084267_1_51000190.0, CM084278_1_20734392.1, CM084278_1_22665064.1, CM084278_1_16767353.0","50","0.11","-0.51","-0.54","1, 3","1, 3","TRUE"
"192","adapter_trim.F0-B17.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B7-pH8.bam","CM084271_1_3820373.0, CM084266_1_64726670.1, CM084274_1_4734035.1, CM084276_1_1625254.0, CM084274_1_4694916.1, CM084264_1_2738113.1, CM084267_1_2652515.1, CM084276_1_4238124.0, CM084265_1_68806466.0, CM084274_1_4792092.1, CM084264_1_34301630.0, CM084274_1_4863861.1, CM084279_1_16586112.0, CM084274_1_4730203.0, CM084269_1_43525399.0, CM084269_1_15806965.0, CM084264_1_70188206.1, CM084265_1_68806414.1, CM084276_1_2874135.1, CM084267_1_6421422.0, CM084266_1_69314168.1, CM084272_1_2073150.1, CM084278_1_279354.0, CM084268_1_50323439.1, CM084273_1_7839324.0, CM084264_1_70181718.1, CM084268_1_50682932.0, CM084265_1_69007603.1, CM084265_1_71265314.0, CM084278_1_20689098.1, CM084271_1_7136527.0, CM084275_1_40706385.1, CM084265_1_68808047.0, CM084265_1_66141830.0, CM084265_1_69007603.1, CM084265_1_69916644.0, CM084271_1_3819398.0, CM084274_1_21933138.0, CM084271_1_7137729.0, CM084275_1_8878521.0, CM084274_1_4708033.1, CM084271_1_26325716.1, CM084265_1_59221291.0, CM084266_1_57889053.1, CM084272_1_33607000.1, CM084270_1_8444546.0, CM084269_1_46688879.1, CM084276_1_38117392.0, CM084264_1_69902275.0, CM084274_1_4863872.0","50","0.24","-0.47","-0.38","2, 4","1, 3","FALSE"
"193","adapter_trim.F0-B17.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J65-pH8.bam","CM084271_1_3821130.1, CM084276_1_2841302.0, CM084272_1_2072734.0, CM084276_1_2855917.0, CM084267_1_2908860.0, CM084272_1_1894332.0, CM084266_1_1233079.1, CM084275_1_319193.0, CM084270_1_35204451.1, CM084270_1_42355508.1, CM084278_1_23536520.0, CM084278_1_23536520.1, CM084265_1_68807639.1, CM084272_1_1726216.1, CM084274_1_4727151.1, CM084268_1_1326519.0, CM084276_1_61700.0, CM084274_1_4812546.0, CM084275_1_524618.1, CM084267_1_52593725.0, CM084278_1_31960635.1, CM084264_1_69303594.0, CM084264_1_70174663.1, CM084269_1_39737118.0, CM084268_1_4036222.1, CM084275_1_25388576.1, CM084266_1_70531191.1, CM084274_1_4709089.0, CM084266_1_65576820.1, CM084276_1_1847190.0, CM084266_1_57882847.0, CM084275_1_312956.1, CM084275_1_38169332.0, CM084264_1_6956767.0, CM084279_1_32640564.0, CM084271_1_379011.1, CM084273_1_31866087.0, CM084269_1_45280054.1, CM084264_1_73152605.1, CM084276_1_1856643.0, CM084265_1_59221281.0, CM084279_1_10159270.1, CM084269_1_42862695.1, CM084276_1_11709760.0, CM084275_1_29098652.0, CM084264_1_65408.0, CM084274_1_7449618.0, CM084270_1_19464668.0, CM084273_1_31862797.0, CM084265_1_68019714.0","50","0.79","-0.3","-0.13","2, 3, 5","1, 3","TRUE"
"194","adapter_trim.F0-B17.bam","adapter_trim.F0-B26.bam","adapter_trim.F1-J314-pH75.bam","CM084276_1_4125650.1, CM084277_1_1868694.0, CM084264_1_2738116.1, CM084271_1_4574012.0, CM084266_1_64164372.1, CM084268_1_3691150.1, CM084266_1_50301468.0, CM084264_1_69875456.0, CM084279_1_1072380.0, CM084264_1_70175551.0, CM084275_1_35722063.1, CM084274_1_4861946.0, CM084264_1_69294926.0, CM084278_1_20701467.1, CM084279_1_1062150.0, CM084270_1_15641821.1, CM084268_1_3699701.1, CM084276_1_38072621.1, CM084279_1_31409261.0, CM084275_1_8878521.0, CM084264_1_71721959.0, CM084278_1_32252684.1, CM084264_1_70190075.1, CM084278_1_20734513.1, CM084278_1_279479.1, CM084278_1_279354.1, CM084264_1_34300372.1, CM084276_1_11709771.0, CM084269_1_1549405.1, CM084274_1_4694239.0, CM084276_1_25975836.1, CM084266_1_64725837.0, CM084267_1_50993881.1, CM084265_1_71825876.1, CM084274_1_4694202.0, CM084270_1_8242296.1, CM084277_1_4875753.0, CM084271_1_37244938.0, CM084277_1_35287266.0, CM084276_1_37352422.1, CM084270_1_4921106.0, CM084267_1_6421475.0, CM084267_1_13261464.1, CM084266_1_66383694.0, CM084274_1_4792130.0, CM084274_1_4730026.1, CM084273_1_32698879.0, CM084279_1_1073112.0, CM084274_1_3691337.0, CM084274_1_6125439.0","50","0.51","-0.21","-0.32","2, 4, 5","1, 3","FALSE"
"195","adapter_trim.F0-B18.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-B3-pH8.bam","CM084273_1_21179215.0, CM084273_1_31865682.1, CM084275_1_25395462.0, CM084276_1_1856653.1, CM084272_1_33572878.0, CM084264_1_70174668.1, CM084267_1_8118559.1, CM084275_1_40706324.1, CM084278_1_20742383.0, CM084267_1_8118654.0, CM084268_1_1508049.0, CM084273_1_31864733.1, CM084270_1_9408154.1, CM084273_1_31862397.1, CM084276_1_59031.0, CM084266_1_64723799.0, CM084265_1_72636285.1, CM084274_1_4796888.1, CM084274_1_4795077.0, CM084271_1_1033797.1, CM084265_1_64527973.0, CM084279_1_32973101.1, CM084267_1_13261464.1, CM084269_1_43527808.1, CM084266_1_64725837.1, CM084266_1_66483880.0, CM084267_1_2233926.0, CM084270_1_4751856.1, CM084266_1_68960407.1, CM084274_1_42859583.0, CM084271_1_1033792.1, CM084277_1_30631454.1, CM084266_1_23295280.1, CM084265_1_3130640.1, CM084266_1_58102684.1, CM084268_1_50679570.0, CM084265_1_68074267.0, CM084266_1_69052185.1, CM084275_1_319193.0, CM084268_1_28845855.0, CM084270_1_11478201.1, CM084272_1_43469474.1, CM084267_1_2652526.1, CM084264_1_73931084.0, CM084276_1_38775936.0, CM084277_1_31222635.1, CM084275_1_35720341.1, CM084277_1_29208301.0, CM084265_1_73061238.1, CM084277_1_5803945.0","50","0.27","-0.24","-0.6","4, 5","4, 5","TRUE"
"196","adapter_trim.F0-B18.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B21-pH75.bam","CM084269_1_39736991.1, CM084277_1_5803945.1, CM084265_1_64735440.1, CM084265_1_64196855.0, CM084264_1_64487818.0, CM084276_1_1625292.0, CM084275_1_23083662.0, CM084269_1_4636406.1, CM084265_1_786811.0, CM084265_1_71925176.0, CM084275_1_327930.0, CM084264_1_66439568.0, CM084271_1_3822736.1, CM084274_1_4694967.1, CM084264_1_34294033.1, CM084275_1_39774847.1, CM084265_1_3130643.0, CM084268_1_28851913.0, CM084279_1_32915269.1, CM084274_1_4869791.0, CM084279_1_10150672.1, CM084264_1_69862115.1, CM084278_1_20630020.0, CM084275_1_23104495.0, CM084279_1_161176.1, CM084271_1_290001.1, CM084265_1_71827765.0, CM084276_1_38558604.0, CM084264_1_2740137.0, CM084276_1_1856630.1, CM084269_1_15823117.0, CM084275_1_661848.0, CM084267_1_48167385.0, CM084275_1_66842.1, CM084274_1_4694190.0, CM084279_1_33014997.1, CM084268_1_28845513.0, CM084272_1_18194979.1, CM084274_1_4708834.1, CM084266_1_69051080.1, CM084268_1_3697521.1, CM084270_1_8444534.0, CM084268_1_24030404.0, CM084265_1_72368163.1, CM084276_1_1625254.0, CM084269_1_46745707.1, CM084268_1_82411.0, CM084266_1_62460058.0, CM084275_1_38169338.0, CM084274_1_3691763.1","50","0.25","-0.33","-0.43","2, 4","4, 5","TRUE"
"197","adapter_trim.F0-B18.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-J210-pH75.bam","CM084279_1_31065257.1, CM084265_1_59221301.0, CM084265_1_68869208.0, CM084276_1_62244.0, CM084273_1_31865817.1, CM084268_1_22040366.0, CM084264_1_72054052.1, CM084267_1_50994193.1, CM084267_1_728194.0, CM084266_1_67235326.0, CM084274_1_42859635.0, CM084268_1_282153.0, CM084265_1_71265230.0, CM084277_1_1868694.1, CM084277_1_18535852.1, CM084279_1_10156946.0, CM084264_1_61167194.0, CM084277_1_1856957.1, CM084274_1_11694910.1, CM084277_1_31027256.0, CM084268_1_28845513.1, CM084273_1_42294202.1, CM084267_1_5952857.0, CM084268_1_28845823.0, CM084264_1_8099096.0, CM084279_1_32917233.0, CM084267_1_2163704.0, CM084268_1_1326648.0, CM084276_1_11709760.1, CM084274_1_4694494.0, CM084279_1_32652113.1, CM084269_1_42862779.1, CM084265_1_54591404.1, CM084269_1_43525348.1, CM084267_1_2426144.0, CM084269_1_43524068.0, CM084267_1_2653040.0, CM084264_1_34294033.0, CM084271_1_44083919.0, CM084269_1_43525189.0, CM084275_1_524614.1, CM084272_1_1327530.1, CM084264_1_64269877.0, CM084265_1_72071374.1, CM084276_1_1856094.0, CM084264_1_73604686.1, CM084264_1_72054043.1, CM084278_1_20689091.0, CM084275_1_4345059.1, CM084271_1_10301903.1","50","0.38","-0.61","-0.39","1, 2","4, 5","FALSE"
"198","adapter_trim.F0-B18.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-J6-pH8.bam","CM084266_1_70400406.1, CM084264_1_34300890.0, CM084272_1_1894276.0, CM084268_1_2832740.0, CM084279_1_10150313.1, CM084265_1_1816564.0, CM084266_1_71148891.0, CM084266_1_69052185.0, CM084269_1_45280043.0, CM084270_1_19464672.1, CM084275_1_120808.1, CM084272_1_2928852.1, CM084264_1_70175551.1, CM084271_1_43338888.0, CM084272_1_9069880.0, CM084266_1_71166449.0, CM084272_1_23496346.0, CM084275_1_1303251.0, CM084268_1_50219223.1, CM084264_1_73300783.0, CM084266_1_68322173.0, CM084264_1_70174613.1, CM084264_1_73349423.1, CM084276_1_1625254.1, CM084274_1_4792974.1, CM084276_1_52251.0, CM084273_1_42285577.0, CM084264_1_75278291.1, CM084264_1_2737868.1, CM084268_1_938570.0, CM084270_1_13944196.1, CM084275_1_25393422.0, CM084277_1_1858860.0, CM084266_1_57886823.0, CM084279_1_1073112.0, CM084266_1_71148883.0, CM084278_1_22654720.0, CM084265_1_71795197.1, CM084275_1_529178.1, CM084264_1_34294487.1, CM084279_1_32640564.0, CM084264_1_72118697.0, CM084273_1_7839324.1, CM084274_1_4793173.1, CM084275_1_35719374.0, CM084277_1_18546604.0, CM084275_1_4345059.0, CM084277_1_10628711.0, CM084265_1_59221322.0, CM084265_1_69913707.0","50","0.39","-0.27","-0.63","2, 4","4, 5","TRUE"
"199","adapter_trim.F0-B18.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J313-pH75.bam","CM084269_1_15823421.1, CM084264_1_69902963.1, CM084276_1_1847190.0, CM084272_1_33462360.0, CM084269_1_1558041.1, CM084270_1_15641795.1, CM084274_1_4796871.0, CM084268_1_50225498.1, CM084266_1_57888166.1, CM084266_1_70221170.0, CM084277_1_4875961.1, CM084264_1_73886234.0, CM084274_1_21933035.1, CM084269_1_15812960.1, CM084271_1_44091713.0, CM084265_1_3130640.0, CM084267_1_700114.1, CM084266_1_57889092.1, CM084264_1_75512085.0, CM084275_1_529192.0, CM084264_1_68685021.0, CM084272_1_7002402.0, CM084265_1_64196855.1, CM084274_1_42859668.1, CM084275_1_25388529.0, CM084266_1_69051090.0, CM084266_1_70706263.0, CM084272_1_18553651.1, CM084278_1_23547493.0, CM084266_1_58087776.0, CM084265_1_69009992.1, CM084267_1_51242798.1, CM084266_1_71160177.1, CM084271_1_379057.1, CM084268_1_50693767.0, CM084264_1_8099096.1, CM084265_1_73060898.1, CM084265_1_3130640.0, CM084265_1_71926735.0, CM084265_1_71827765.1, CM084264_1_73349423.0, CM084279_1_16586112.1, CM084271_1_44190417.1, CM084272_1_7002400.1, CM084275_1_36064332.0, CM084279_1_10157010.0, CM084269_1_4628639.0, CM084265_1_70980049.0, CM084267_1_700114.1, CM084274_1_4788623.0","50","0.55","-0.66","-0.6","3, 5","4, 5","TRUE"
"200","adapter_trim.F0-B18.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-J68-pH8.bam","CM084275_1_120896.1, CM084275_1_39776646.0, CM084276_1_2841302.0, CM084264_1_26773650.1, CM084265_1_64735421.0, CM084276_1_11705154.1, CM084266_1_64164380.0, CM084274_1_4788084.1, CM084274_1_42294261.0, CM084274_1_4788084.0, CM084265_1_64585926.0, CM084274_1_4726638.1, CM084269_1_41819713.1, CM084268_1_3699589.0, CM084266_1_57882736.0, CM084269_1_43527808.0, CM084265_1_65322123.0, CM084264_1_34294476.1, CM084267_1_2908852.0, CM084276_1_38559646.0, CM084264_1_66439568.0, CM084264_1_34300493.1, CM084267_1_832165.0, CM084266_1_63468226.0, CM084279_1_31068246.1, CM084264_1_73927181.0, CM084275_1_25395465.0, CM084264_1_66077502.0, CM084266_1_63466127.1, CM084266_1_816291.0, CM084268_1_28845823.1, CM084271_1_44086160.1, CM084269_1_15823954.0, CM084264_1_8112674.0, CM084267_1_5168533.1, CM084265_1_58530104.0, CM084265_1_68074592.1, CM084268_1_938570.0, CM084278_1_22644846.0, CM084264_1_34294660.0, CM084275_1_35722638.0, CM084267_1_6418250.1, CM084265_1_58036225.1, CM084265_1_46089462.1, CM084269_1_41823136.1, CM084279_1_16586120.1, CM084265_1_69381455.1, CM084271_1_1052235.1, CM084276_1_1855851.1, CM084264_1_70471577.1","50","0.36","-0.57","-0.47","2, 3, 4, 5","4, 5","TRUE"
"201","adapter_trim.F0-B18.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-J314-pH75.bam","CM084276_1_56075.1, CM084266_1_66377772.1, CM084266_1_50301523.1, CM084265_1_14403550.1, CM084264_1_69712159.1, CM084271_1_379011.1, CM084279_1_32917233.0, CM084265_1_70577871.1, CM084272_1_25266666.1, CM084277_1_30629891.0, CM084265_1_8362532.1, CM084264_1_15064482.1, CM084268_1_24031315.1, CM084268_1_22932621.1, CM084264_1_74076720.1, CM084265_1_64735174.1, CM084264_1_70191778.0, CM084277_1_29780641.1, CM084271_1_19655939.0, CM084279_1_1196450.1, CM084275_1_319814.0, CM084269_1_15828546.0, CM084276_1_38285682.0, CM084267_1_6421241.0, CM084279_1_1064677.1, CM084273_1_32698894.0, CM084265_1_64735166.1, CM084276_1_60278.1, CM084269_1_1567360.0, CM084264_1_71189810.1, CM084265_1_73060663.0, CM084264_1_8233152.1, CM084278_1_16767353.0, CM084272_1_33454573.0, CM084266_1_38532344.0, CM084279_1_32641182.0, CM084265_1_70800987.1, CM084275_1_40706324.0, CM084268_1_23612534.1, CM084265_1_71827738.0, CM084269_1_43525146.1, CM084269_1_12905597.1, CM084269_1_4625304.0, CM084274_1_4795479.1, CM084265_1_8362532.1, CM084274_1_4864007.0, CM084274_1_34977131.0, CM084278_1_4074299.1, CM084269_1_35627230.0, CM084264_1_63760.1","50","0.38","-0.07","-0.35","2, 3, 4, 5","4, 5","TRUE"
"202","adapter_trim.F0-B18.bam","adapter_trim.F0-B20.bam","adapter_trim.F1-B9-pH75.bam","CM084277_1_6198970.0, CM084265_1_3130643.1, CM084269_1_15809861.1, CM084275_1_29098652.0, CM084271_1_43338888.1, CM084278_1_279354.0, CM084266_1_63468226.1, CM084264_1_26773650.1, CM084264_1_70181718.0, CM084267_1_6420828.1, CM084277_1_29780644.1, CM084266_1_69052205.1, CM084269_1_43524068.0, CM084276_1_38773525.1, CM084268_1_50321964.1, CM084267_1_9176045.1, CM084276_1_25813402.0, CM084264_1_74183870.1, CM084279_1_10157014.1, CM084268_1_276380.0, CM084279_1_32652116.0, CM084271_1_43934411.0, CM084275_1_25395465.1, CM084267_1_51248424.0, CM084274_1_4708223.1, CM084278_1_5144752.0, CM084277_1_4875961.0, CM084266_1_68659869.0, CM084274_1_4723647.1, CM084267_1_13261525.1, CM084264_1_69539449.0, CM084275_1_327911.0, CM084275_1_25397304.0, CM084270_1_26890196.1, CM084271_1_44134413.0, CM084264_1_74191574.0, CM084265_1_69007607.1, CM084269_1_42862803.0, CM084266_1_70181797.0, CM084270_1_42349010.0, CM084278_1_22654720.0, CM084268_1_50224889.0, CM084278_1_23536923.1, CM084267_1_50994187.1, CM084265_1_68808047.1, CM084264_1_73349423.1, CM084278_1_23554760.0, CM084271_1_44134413.1, CM084272_1_1883699.1, CM084272_1_33623932.0","50","0.31","-0.44","-0.31","2, 4","4, 5","TRUE"
"203","adapter_trim.F0-B18.bam","adapter_trim.F0-B27.bam","adapter_trim.251.bam","CM084267_1_700114.1, CM084275_1_1304701.1, CM084275_1_327935.0, CM084275_1_25393416.0, CM084278_1_8558566.0, CM084272_1_2928852.1, CM084266_1_71148883.1, CM084270_1_32126729.0, CM084276_1_11709759.1, CM084276_1_38773493.1, CM084268_1_50225492.1, CM084269_1_43525189.0, CM084279_1_10149596.0, CM084276_1_38558585.0, CM084275_1_20000990.1, CM084273_1_37927756.1, CM084266_1_66485296.1, CM084267_1_11257220.1, CM084278_1_20742383.0, CM084277_1_29208395.0, CM084265_1_59221308.1, CM084268_1_50216562.1, CM084279_1_10157014.0, CM084266_1_69314168.1, CM084269_1_15812959.0, CM084266_1_70400231.0, CM084278_1_20591128.0, CM084266_1_69056442.0, CM084266_1_68319474.1, CM084275_1_529192.0, CM084276_1_37352422.0, CM084279_1_1196447.0, CM084275_1_120808.1, CM084274_1_41835817.0, CM084278_1_15228738.0, CM084274_1_5033051.0, CM084271_1_43868125.0, CM084269_1_45420345.1, CM084264_1_70182852.0, CM084264_1_69902275.1, CM084272_1_9070882.1, CM084272_1_33453804.1, CM084277_1_1868694.1, CM084274_1_4863048.1, CM084278_1_20732784.1, CM084272_1_43469575.0, CM084271_1_19656025.0, CM084277_1_10417524.1, CM084279_1_31409261.1, CM084271_1_44069731.1","50","0.2","-0.3","-0.7","3","4, 5","FALSE"
"204","adapter_trim.F0-B18.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J160-pH8.bam","CM084273_1_7839417.1, CM084276_1_38787723.1, CM084266_1_69052185.0, CM084277_1_30505565.0, CM084275_1_524596.0, CM084279_1_31409052.0, CM084264_1_69294926.0, CM084266_1_66383611.0, CM084265_1_71796309.1, CM084277_1_30611507.0, CM084264_1_61167202.1, CM084272_1_33453618.0, CM084266_1_50301468.1, CM084276_1_38773525.0, CM084268_1_18519472.0, CM084270_1_2585592.0, CM084274_1_4694916.0, CM084276_1_37353202.0, CM084271_1_1034852.1, CM084275_1_39780930.1, CM084274_1_4863041.0, CM084264_1_74266371.0, CM084274_1_5120580.1, CM084265_1_24901907.1, CM084270_1_32126729.1, CM084275_1_29098877.0, CM084266_1_68960355.1, CM084265_1_66141830.1, CM084275_1_1304704.1, CM084273_1_42285391.1, CM084277_1_30026693.1, CM084269_1_45438470.0, CM084271_1_379011.0, CM084264_1_70466152.0, CM084266_1_57882581.0, CM084264_1_64487824.1, CM084275_1_35722051.0, CM084264_1_34300890.0, CM084276_1_2855903.0, CM084271_1_379057.0, CM084274_1_4795086.1, CM084266_1_62460100.1, CM084267_1_11257262.0, CM084264_1_34301630.1, CM084269_1_41809353.0, CM084264_1_8098032.1, CM084278_1_16774020.0, CM084272_1_7002402.1, CM084276_1_38557410.0, CM084264_1_61167189.0","50","0.13","-0.67","-0.64","1, 3","4, 5","FALSE"
"205","adapter_trim.F0-B18.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J312-pH75.bam","CM084272_1_36474231.1, CM084275_1_36059374.1, CM084275_1_39394589.1, CM084279_1_32640576.0, CM084276_1_38558585.0, CM084264_1_74800272.1, CM084267_1_2652515.0, CM084268_1_46422.0, CM084265_1_71827811.0, CM084269_1_1549190.1, CM084276_1_37987468.1, CM084265_1_68798214.1, CM084270_1_21846007.0, CM084269_1_47716263.0, CM084274_1_4808183.0, CM084264_1_72118697.0, CM084276_1_1855851.0, CM084269_1_45238254.0, CM084264_1_70466147.1, CM084278_1_23536923.1, CM084264_1_72075482.0, CM084278_1_20600197.0, CM084275_1_23083662.1, CM084269_1_35627096.1, CM084266_1_23295992.0, CM084269_1_43524558.1, CM084264_1_64875158.1, CM084272_1_1891451.1, CM084264_1_73311139.0, CM084266_1_23295992.0, CM084266_1_70400231.1, CM084274_1_4708033.1, CM084274_1_4795903.1, CM084268_1_938570.1, CM084278_1_20732784.1, CM084270_1_4921106.0, CM084277_1_30953033.0, CM084271_1_44190489.1, CM084273_1_32698906.0, CM084276_1_38970482.0, CM084275_1_23104495.0, CM084278_1_20591181.1, CM084264_1_73931173.0, CM084271_1_26325742.1, CM084266_1_23321803.0, CM084267_1_51167077.1, CM084273_1_21179215.0, CM084276_1_37353147.1, CM084264_1_69287336.0, CM084276_1_20157320.1","50","0.37","-0.31","-0.04","1, 4, 5","4, 5","TRUE"
"206","adapter_trim.F0-B18.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-J263-pH75.bam","CM084275_1_8878521.1, CM084274_1_11619978.0, CM084268_1_50216562.0, CM084266_1_57883008.1, CM084269_1_12905592.0, CM084276_1_37987483.1, CM084274_1_4864709.1, CM084266_1_69052083.1, CM084264_1_70191778.1, CM084269_1_15828545.1, CM084275_1_120808.1, CM084265_1_71265314.0, CM084274_1_34977123.1, CM084268_1_1326648.1, CM084266_1_62460085.0, CM084276_1_31737936.1, CM084271_1_37240198.0, CM084272_1_33597692.1, CM084277_1_29208395.1, CM084279_1_10150674.0, CM084268_1_3691160.1, CM084272_1_18188802.0, CM084279_1_10151169.1, CM084279_1_1063031.1, CM084276_1_2855799.1, CM084275_1_8878532.1, CM084274_1_4795468.0, CM084278_1_19961223.1, CM084278_1_22644747.1, CM084271_1_19655909.0, CM084275_1_2509498.1, CM084278_1_15228737.1, CM084272_1_18193991.0, CM084266_1_68319474.0, CM084271_1_344491.1, CM084274_1_6125439.0, CM084271_1_43860505.1, CM084272_1_33452056.1, CM084264_1_73886234.0, CM084264_1_34294476.1, CM084276_1_714435.0, CM084266_1_67239897.0, CM084277_1_30953078.1, CM084265_1_72986756.1, CM084273_1_31862646.1, CM084267_1_5165677.0, CM084265_1_69007607.0, CM084265_1_72071366.0, CM084269_1_40338566.0, CM084267_1_13231056.0","50","0.13","-0.47","-0.67","3, 5","4, 5","TRUE"
"207","adapter_trim.F0-B18.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J255-pH75.bam","CM084275_1_39774860.1, CM084266_1_67097921.1, CM084277_1_30953057.1, CM084279_1_1892713.0, CM084267_1_13229666.0, CM084271_1_337322.1, CM084277_1_35287266.1, CM084269_1_1563962.0, CM084277_1_36522229.1, CM084270_1_4921089.1, CM084265_1_70607188.0, CM084271_1_287653.0, CM084266_1_71149023.0, CM084264_1_15073840.0, CM084264_1_73349423.1, CM084271_1_30532473.1, CM084274_1_42859668.0, CM084275_1_39501427.1, CM084275_1_39502397.0, CM084277_1_30505537.1, CM084264_1_70190075.1, CM084270_1_26884058.1, CM084278_1_20732798.0, CM084265_1_71265328.1, CM084276_1_2857930.0, CM084273_1_10381194.0, CM084271_1_44228071.1, CM084278_1_20701467.0, CM084264_1_71189798.1, CM084274_1_4694578.0, CM084268_1_2832736.0, CM084276_1_25532347.1, CM084264_1_70174612.1, CM084274_1_5566177.0, CM084272_1_1883699.1, CM084268_1_50681662.1, CM084278_1_20623588.0, CM084277_1_30626985.0, CM084274_1_4867333.1, CM084273_1_31862646.0, CM084267_1_6421241.0, CM084266_1_62460058.0, CM084266_1_64726664.0, CM084265_1_64581822.0, CM084278_1_5144637.1, CM084274_1_4726637.1, CM084269_1_43524068.1, CM084277_1_30953064.1, CM084274_1_3691763.1, CM084272_1_2072732.0","50","0.28","-0.47","-0.83","1, 4, 5","4, 5","TRUE"
